Order_ID,Order_Date,Customer_ID,Customer_Region,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Mode,Order_Status,Total_Amount
100279,2023-01-12 14:00:00,1301,East,Beauty,Item_E,12826,7,Debit Card,In Transit,89782
100280,2023-01-12 15:00:00,1606,Central,Books,Item_E,18685,1,Credit Card,Cancelled,18685
100281,2023-01-12 16:00:00,4170,Central,Home & Kitchen,Item_B,13623,3,Net Banking,Cancelled,40869
100282,2023-01-12 17:00:00,1699,West,Clothing,Item_D,31603,2,Debit Card,Delivered,63206
100283,2023-01-12 18:00:00,6088,East,Beauty,Item_A,30823,9,Credit Card,Cancelled,277407
100284,2023-01-12 19:00:00,1190,Central,Home & Kitchen,Item_E,17002,8,Cash,Cancelled,136016
100285,2023-01-12 20:00:00,1980,South,Books,Item_E,16533,3,Debit Card,Returned,49599
100286,2023-01-12 21:00:00,3975,West,Electronics,Item_C,35320,5,Debit Card,In Transit,176600
100287,2023-01-12 22:00:00,7102,North,Books,Item_D,28285,3,Cash,Delivered,84855
100288,2023-01-12 23:00:00,2184,West,Books,Item_E,22359,6,Cash,In Transit,134154
100289,2023-01-13 00:00:00,4327,South,Home & Kitchen,Item_D,24860,5,Debit Card,In Transit,124300
100290,2023-01-13 01:00:00,4394,East,Beauty,Item_A,34719,2,Cash,In Transit,69438
100291,2023-01-13 02:00:00,9319,North,Home & Kitchen,Item_C,28997,8,Credit Card,Delivered,231976
100292,2023-01-13 03:00:00,2816,North,Electronics,Item_B,19241,6,Debit Card,Cancelled,115446
100293,2023-01-13 04:00:00,6854,East,Home & Kitchen,Item_A,45135,3,Debit Card,In Transit,135405
100294,2023-01-13 05:00:00,7709,West,Clothing,Item_D,22707,1,UPI,Delivered,22707
100295,2023-01-13 06:00:00,1569,Central,Books,Item_D,5724,5,Debit Card,Cancelled,28620
100296,2023-01-13 07:00:00,6442,West,Beauty,Item_A,18935,2,UPI,In Transit,37870
100297,2023-01-13 08:00:00,2895,South,Electronics,Item_D,27875,2,Cash,Returned,55750
100298,2023-01-13 09:00:00,3733,Central,Books,Item_B,48151,9,Cash,Delivered,433359
100299,2023-01-13 10:00:00,4863,West,Home & Kitchen,Item_B,17873,7,Credit Card,In Transit,125111
100300,2023-01-13 11:00:00,8455,East,Clothing,Item_D,44283,6,UPI,Delivered,265698
100301,2023-01-13 12:00:00,5014,South,Home & Kitchen,Item_D,35670,1,Debit Card,Returned,35670
100302,2023-01-13 13:00:00,2686,South,Books,Item_B,41803,2,UPI,Delivered,83606
100303,2023-01-13 14:00:00,4009,South,Electronics,Item_D,19489,7,Cash,Cancelled,136423
100304,2023-01-13 15:00:00,8806,Central,Beauty,Item_E,31430,3,Cash,In Transit,94290
100305,2023-01-13 16:00:00,1154,North,Books,Item_C,14742,2,Credit Card,Delivered,29484
100306,2023-01-13 17:00:00,2409,Central,Electronics,Item_E,45227,6,Cash,Delivered,271362
100307,2023-01-13 18:00:00,1784,West,Books,Item_D,35890,8,UPI,In Transit,287120
100308,2023-01-13 19:00:00,9096,North,Clothing,Item_D,6854,8,Debit Card,Returned,54832
100309,2023-01-13 20:00:00,8560,West,Home & Kitchen,Item_C,2221,2,Debit Card,Returned,4442
100310,2023-01-13 21:00:00,8343,North,Beauty,Item_D,46923,6,UPI,In Transit,281538
100311,2023-01-13 22:00:00,8206,Central,Electronics,Item_C,20208,5,Credit Card,In Transit,101040
100312,2023-01-13 23:00:00,6596,South,Beauty,Item_B,22928,7,Debit Card,Cancelled,160496
100313,2023-01-14 00:00:00,6801,East,Beauty,Item_C,24362,4,UPI,Delivered,97448
100314,2023-01-14 01:00:00,3806,South,Beauty,Item_C,27646,2,UPI,Delivered,55292
100315,2023-01-14 02:00:00,1537,Central,Electronics,Item_E,30179,3,Cash,Returned,90537
100316,2023-01-14 03:00:00,6986,North,Electronics,Item_D,48684,9,Cash,Cancelled,438156
100317,2023-01-14 04:00:00,2841,South,Beauty,Item_B,44278,8,Credit Card,Delivered,354224
100318,2023-01-14 05:00:00,9716,Central,Home & Kitchen,Item_A,49488,9,Credit Card,Cancelled,445392
100319,2023-01-14 06:00:00,7971,West,Books,Item_C,4425,5,Credit Card,In Transit,22125
100320,2023-01-14 07:00:00,6625,East,Beauty,Item_A,9409,5,UPI,Delivered,47045
100321,2023-01-14 08:00:00,3950,South,Clothing,Item_D,44860,7,UPI,In Transit,314020
100322,2023-01-14 09:00:00,8992,North,Beauty,Item_C,15923,7,Cash,Returned,111461
100323,2023-01-14 10:00:00,5780,West,Electronics,Item_A,45687,1,Debit Card,Returned,45687
100324,2023-01-14 11:00:00,3368,Central,Books,Item_E,3340,5,Credit Card,In Transit,16700
100325,2023-01-14 12:00:00,7655,East,Clothing,Item_A,11921,8,Net Banking,Returned,95368
100326,2023-01-14 13:00:00,9173,North,Books,Item_E,2787,7,Credit Card,In Transit,19509
100327,2023-01-14 14:00:00,5495,Central,Books,Item_B,43542,2,Cash,In Transit,87084
100328,2023-01-14 15:00:00,7002,Central,Clothing,Item_D,39637,8,UPI,In Transit,317096
100329,2023-01-14 16:00:00,7614,South,Beauty,Item_A,19189,2,Cash,Returned,38378
100330,2023-01-14 17:00:00,6919,South,Beauty,Item_C,32926,1,Cash,Returned,32926
100331,2023-01-14 18:00:00,1853,North,Beauty,Item_D,5204,3,Cash,Returned,15612
100332,2023-01-14 19:00:00,5146,Central,Home & Kitchen,Item_A,14501,3,Net Banking,In Transit,43503
100333,2023-01-14 20:00:00,4769,South,Beauty,Item_C,32879,6,Net Banking,Cancelled,197274
100334,2023-01-14 21:00:00,1574,East,Clothing,Item_C,28303,3,Credit Card,Returned,84909
100335,2023-01-14 22:00:00,2148,East,Home & Kitchen,Item_C,41368,7,UPI,Cancelled,289576
100336,2023-01-14 23:00:00,7293,Central,Beauty,Item_C,7704,8,Cash,Returned,61632
100337,2023-01-15 00:00:00,7457,South,Home & Kitchen,Item_A,36778,3,Debit Card,Delivered,110334
100338,2023-01-15 01:00:00,8509,North,Clothing,Item_B,6280,9,Credit Card,Delivered,56520
100339,2023-01-15 02:00:00,5777,North,Beauty,Item_E,7608,1,Credit Card,Delivered,7608
100340,2023-01-15 03:00:00,4854,North,Electronics,Item_E,4353,3,Cash,Cancelled,13059
100341,2023-01-15 04:00:00,3491,East,Clothing,Item_E,11255,3,Credit Card,Returned,33765
100342,2023-01-15 05:00:00,4124,South,Books,Item_B,19960,7,Cash,In Transit,139720
100343,2023-01-15 06:00:00,6691,South,Books,Item_C,17952,5,Credit Card,Cancelled,89760
100344,2023-01-15 07:00:00,4051,East,Clothing,Item_C,24393,4,UPI,Returned,97572
100345,2023-01-15 08:00:00,1004,North,Books,Item_D,4000,2,Credit Card,Delivered,8000
100346,2023-01-15 09:00:00,6222,North,Clothing,Item_E,1237,7,Credit Card,Cancelled,8659
100347,2023-01-15 10:00:00,6315,Central,Electronics,Item_E,30254,3,Debit Card,Returned,90762
100348,2023-01-15 11:00:00,5869,West,Clothing,Item_C,27066,7,UPI,In Transit,189462
100349,2023-01-15 12:00:00,1876,South,Beauty,Item_E,1192,7,UPI,Cancelled,8344
100350,2023-01-15 13:00:00,8027,South,Beauty,Item_C,23896,2,UPI,In Transit,47792
100351,2023-01-15 14:00:00,5142,South,Home & Kitchen,Item_C,37478,7,Credit Card,Cancelled,262346
100352,2023-01-15 15:00:00,7966,West,Books,Item_C,33361,6,Net Banking,Delivered,200166
100353,2023-01-15 16:00:00,8079,Central,Books,Item_A,8205,4,Credit Card,Delivered,32820
100354,2023-01-15 17:00:00,8987,West,Clothing,Item_A,29600,5,Cash,Delivered,148000
100355,2023-01-15 18:00:00,7799,North,Books,Item_A,16941,8,Debit Card,In Transit,135528
100356,2023-01-15 19:00:00,5465,North,Beauty,Item_A,17765,5,UPI,Delivered,88825
100357,2023-01-15 20:00:00,1635,South,Electronics,Item_B,39785,3,Cash,In Transit,119355
100358,2023-01-15 21:00:00,2693,East,Clothing,Item_D,35033,2,Cash,In Transit,70066
100359,2023-01-15 22:00:00,5752,South,Books,Item_D,12294,6,Net Banking,In Transit,73764
100360,2023-01-15 23:00:00,9311,East,Beauty,Item_C,31480,6,UPI,Delivered,188880
100361,2023-01-16 00:00:00,1830,West,Home & Kitchen,Item_E,46847,7,Credit Card,Returned,327929
100362,2023-01-16 01:00:00,6177,North,Books,Item_A,44578,8,UPI,In Transit,356624
100363,2023-01-16 02:00:00,9932,East,Electronics,Item_D,19713,4,Debit Card,Returned,78852
100364,2023-01-16 03:00:00,9308,West,Electronics,Item_D,354,8,UPI,In Transit,2832
100365,2023-01-16 04:00:00,6949,North,Books,Item_A,30462,1,Cash,Delivered,30462
100366,2023-01-16 05:00:00,3838,East,Books,Item_B,28334,6,Cash,Delivered,170004
100367,2023-01-16 06:00:00,2150,South,Beauty,Item_B,42714,6,Credit Card,Delivered,256284
100368,2023-01-16 07:00:00,8560,South,Books,Item_D,8878,3,Credit Card,Cancelled,26634
100369,2023-01-16 08:00:00,2931,South,Home & Kitchen,Item_B,6494,9,Credit Card,Delivered,58446
100370,2023-01-16 09:00:00,2664,West,Beauty,Item_A,9774,5,Debit Card,Returned,48870
100371,2023-01-16 10:00:00,2081,South,Clothing,Item_D,35383,1,UPI,In Transit,35383
100372,2023-01-16 11:00:00,1512,Central,Home & Kitchen,Item_A,48947,7,Net Banking,Returned,342629
100373,2023-01-16 12:00:00,8805,North,Beauty,Item_B,1270,3,UPI,Cancelled,3810
100374,2023-01-16 13:00:00,6237,West,Beauty,Item_A,18838,4,Credit Card,Returned,75352
100375,2023-01-16 14:00:00,1559,South,Electronics,Item_B,47753,6,Debit Card,In Transit,286518
100376,2023-01-16 15:00:00,4672,North,Beauty,Item_B,26282,8,UPI,In Transit,210256
100377,2023-01-16 16:00:00,8404,East,Home & Kitchen,Item_A,16506,4,Cash,Delivered,66024
100378,2023-01-16 17:00:00,4343,South,Books,Item_B,43035,9,UPI,Cancelled,387315
100379,2023-01-16 18:00:00,5070,North,Home & Kitchen,Item_C,8007,8,Cash,Cancelled,64056
100380,2023-01-16 19:00:00,1580,Central,Clothing,Item_A,23424,6,UPI,Returned,140544
100381,2023-01-16 20:00:00,8004,East,Beauty,Item_C,32343,7,UPI,Delivered,226401
100382,2023-01-16 21:00:00,9130,Central,Beauty,Item_A,24966,8,UPI,Delivered,199728
100383,2023-01-16 22:00:00,4147,North,Beauty,Item_B,24915,2,Credit Card,Delivered,49830
100384,2023-01-16 23:00:00,5249,Central,Beauty,Item_B,7598,5,Cash,In Transit,37990
100385,2023-01-17 00:00:00,2679,North,Electronics,Item_D,12402,7,Debit Card,Cancelled,86814
100386,2023-01-17 01:00:00,4506,North,Electronics,Item_D,28187,8,Net Banking,Returned,225496
100387,2023-01-17 02:00:00,8253,Central,Books,Item_C,35940,5,Cash,Returned,179700
100388,2023-01-17 03:00:00,3744,North,Beauty,Item_B,11512,3,Credit Card,Returned,34536
100389,2023-01-17 04:00:00,6188,South,Clothing,Item_D,20554,6,Cash,Delivered,123324
100390,2023-01-17 05:00:00,3141,North,Books,Item_B,13827,5,Debit Card,Cancelled,69135
100391,2023-01-17 06:00:00,7617,West,Beauty,Item_A,34313,8,Cash,Cancelled,274504
100392,2023-01-17 07:00:00,3479,North,Electronics,Item_D,28958,9,Credit Card,In Transit,260622
100393,2023-01-17 08:00:00,7484,West,Clothing,Item_C,40609,9,Credit Card,In Transit,365481
100394,2023-01-17 09:00:00,8421,North,Books,Item_D,28686,6,Net Banking,In Transit,172116
100395,2023-01-17 10:00:00,5452,North,Clothing,Item_B,15299,4,Debit Card,Returned,61196
100396,2023-01-17 11:00:00,6881,Central,Beauty,Item_E,46353,4,Net Banking,Returned,185412
100397,2023-01-17 12:00:00,7665,South,Home & Kitchen,Item_E,41612,9,UPI,Cancelled,374508
100398,2023-01-17 13:00:00,3849,South,Clothing,Item_B,1811,4,Credit Card,In Transit,7244
100399,2023-01-17 14:00:00,8390,East,Clothing,Item_A,31857,8,Net Banking,Returned,254856
100400,2023-01-17 15:00:00,7905,Central,Electronics,Item_D,18662,9,Credit Card,In Transit,167958
100401,2023-01-17 16:00:00,3489,Central,Beauty,Item_E,10973,5,Credit Card,In Transit,54865
100402,2023-01-17 17:00:00,5611,South,Clothing,Item_A,23963,6,UPI,Cancelled,143778
100403,2023-01-17 18:00:00,3839,Central,Beauty,Item_B,38747,3,Credit Card,Cancelled,116241
100404,2023-01-17 19:00:00,9527,South,Electronics,Item_A,42418,5,Net Banking,Returned,212090
100405,2023-01-17 20:00:00,6878,Central,Beauty,Item_B,29263,5,Debit Card,Cancelled,146315
100406,2023-01-17 21:00:00,7303,North,Electronics,Item_D,40118,2,Cash,In Transit,80236
100407,2023-01-17 22:00:00,1851,South,Electronics,Item_A,16937,6,Net Banking,Cancelled,101622
100408,2023-01-17 23:00:00,2687,South,Books,Item_D,45560,9,UPI,In Transit,410040
100409,2023-01-18 00:00:00,7833,West,Beauty,Item_A,14061,7,Cash,In Transit,98427
100410,2023-01-18 01:00:00,3427,Central,Home & Kitchen,Item_B,42723,8,Credit Card,Returned,341784
100411,2023-01-18 02:00:00,5000,Central,Books,Item_B,30484,2,Net Banking,Returned,60968
100412,2023-01-18 03:00:00,6052,South,Electronics,Item_A,22628,9,Cash,Returned,203652
100413,2023-01-18 04:00:00,3738,North,Home & Kitchen,Item_B,911,3,Net Banking,In Transit,2733
100414,2023-01-18 05:00:00,6732,North,Clothing,Item_C,13906,5,Credit Card,Cancelled,69530
100415,2023-01-18 06:00:00,6387,North,Clothing,Item_C,28278,7,Net Banking,Returned,197946
100416,2023-01-18 07:00:00,9002,Central,Books,Item_D,11124,4,UPI,Returned,44496
100417,2023-01-18 08:00:00,6536,West,Home & Kitchen,Item_C,46041,7,Cash,Cancelled,322287
100418,2023-01-18 09:00:00,4913,South,Beauty,Item_C,16121,8,Cash,Cancelled,128968
100419,2023-01-18 10:00:00,2066,East,Home & Kitchen,Item_E,25632,4,Cash,Returned,102528
100420,2023-01-18 11:00:00,8723,West,Books,Item_E,18013,5,Net Banking,In Transit,90065
100421,2023-01-18 12:00:00,5380,East,Beauty,Item_E,39412,3,Credit Card,In Transit,118236
100422,2023-01-18 13:00:00,5107,West,Beauty,Item_E,43652,5,Net Banking,Returned,218260
100423,2023-01-18 14:00:00,6726,North,Clothing,Item_B,3620,8,Net Banking,Cancelled,28960
100424,2023-01-18 15:00:00,4373,Central,Home & Kitchen,Item_D,2268,3,Cash,In Transit,6804
100425,2023-01-18 16:00:00,9945,East,Beauty,Item_D,40127,5,Credit Card,Cancelled,200635
100426,2023-01-18 17:00:00,3082,West,Books,Item_C,5006,1,Debit Card,Delivered,5006
100427,2023-01-18 18:00:00,9967,Central,Clothing,Item_D,39812,2,Credit Card,Cancelled,79624
100428,2023-01-18 19:00:00,7748,East,Beauty,Item_C,30739,3,Net Banking,Cancelled,92217
100429,2023-01-18 20:00:00,1417,South,Home & Kitchen,Item_D,11883,1,UPI,Delivered,11883
100430,2023-01-18 21:00:00,9306,West,Clothing,Item_A,19815,9,Credit Card,In Transit,178335
100431,2023-01-18 22:00:00,9808,South,Home & Kitchen,Item_A,35874,9,Cash,In Transit,322866
100432,2023-01-18 23:00:00,4974,North,Home & Kitchen,Item_D,20775,5,UPI,In Transit,103875
100433,2023-01-19 00:00:00,4267,South,Home & Kitchen,Item_B,20007,4,Debit Card,Returned,80028
100434,2023-01-19 01:00:00,1825,South,Clothing,Item_C,20641,5,Debit Card,Delivered,103205
100435,2023-01-19 02:00:00,8668,West,Beauty,Item_D,21778,4,UPI,Cancelled,87112
100436,2023-01-19 03:00:00,6745,North,Electronics,Item_C,11317,5,Debit Card,Delivered,56585
100437,2023-01-19 04:00:00,1412,South,Beauty,Item_E,3865,7,UPI,Delivered,27055
100438,2023-01-19 05:00:00,8543,Central,Clothing,Item_D,44590,8,Net Banking,Delivered,356720
100439,2023-01-19 06:00:00,8587,East,Electronics,Item_B,9548,2,UPI,Delivered,19096
100440,2023-01-19 07:00:00,1728,South,Electronics,Item_E,48466,4,Net Banking,Delivered,193864
100441,2023-01-19 08:00:00,8164,North,Electronics,Item_D,28983,8,Cash,Delivered,231864
100442,2023-01-19 09:00:00,9867,South,Books,Item_A,8082,7,Cash,Returned,56574
100443,2023-01-19 10:00:00,6988,East,Clothing,Item_D,5489,9,Debit Card,Delivered,49401
100444,2023-01-19 11:00:00,3504,North,Books,Item_A,14110,5,UPI,Delivered,70550
100445,2023-01-19 12:00:00,3967,West,Electronics,Item_A,40766,6,Net Banking,In Transit,244596
100446,2023-01-19 13:00:00,3786,North,Books,Item_D,32183,8,Cash,Delivered,257464
100447,2023-01-19 14:00:00,2122,West,Books,Item_D,36376,5,Cash,Delivered,181880
100448,2023-01-19 15:00:00,5079,North,Clothing,Item_A,17745,9,Cash,In Transit,159705
100449,2023-01-19 16:00:00,2571,East,Home & Kitchen,Item_C,30489,4,Debit Card,In Transit,121956
100450,2023-01-19 17:00:00,6073,East,Books,Item_E,46927,8,Cash,In Transit,375416
100451,2023-01-19 18:00:00,6104,North,Books,Item_B,4290,3,Credit Card,Cancelled,12870
100452,2023-01-19 19:00:00,3143,South,Electronics,Item_D,44001,5,Debit Card,Delivered,220005
100453,2023-01-19 20:00:00,7806,East,Electronics,Item_E,15562,8,UPI,Delivered,124496
100454,2023-01-19 21:00:00,8357,West,Electronics,Item_E,22274,7,Credit Card,Delivered,155918
100455,2023-01-19 22:00:00,4440,West,Beauty,Item_C,31035,1,Debit Card,In Transit,31035
100456,2023-01-19 23:00:00,4766,Central,Books,Item_E,13983,4,Debit Card,Returned,55932
100457,2023-01-20 00:00:00,6644,West,Electronics,Item_D,44362,2,Net Banking,Delivered,88724
100458,2023-01-20 01:00:00,3914,Central,Clothing,Item_E,35949,2,Credit Card,In Transit,71898
100459,2023-01-20 02:00:00,5968,North,Beauty,Item_D,41033,7,Credit Card,In Transit,287231
100460,2023-01-20 03:00:00,6917,North,Home & Kitchen,Item_D,3754,3,Credit Card,In Transit,11262
100461,2023-01-20 04:00:00,9787,North,Books,Item_A,45547,3,Cash,Cancelled,136641
100462,2023-01-20 05:00:00,1728,South,Books,Item_C,18973,6,Cash,In Transit,113838
100463,2023-01-20 06:00:00,2365,South,Clothing,Item_B,8358,6,UPI,Returned,50148
100464,2023-01-20 07:00:00,5492,Central,Home & Kitchen,Item_A,1214,1,UPI,Cancelled,1214
100465,2023-01-20 08:00:00,1698,West,Home & Kitchen,Item_B,46495,1,UPI,In Transit,46495
100466,2023-01-20 09:00:00,8186,West,Beauty,Item_D,30531,6,Cash,Returned,183186
100467,2023-01-20 10:00:00,1395,North,Books,Item_A,45840,7,Net Banking,Returned,320880
100468,2023-01-20 11:00:00,8400,East,Electronics,Item_E,47169,9,UPI,Delivered,424521
100469,2023-01-20 12:00:00,9082,South,Clothing,Item_E,43186,4,Debit Card,In Transit,172744
100470,2023-01-20 13:00:00,5171,South,Clothing,Item_B,36681,6,Cash,In Transit,220086
100471,2023-01-20 14:00:00,5360,North,Clothing,Item_D,7785,3,Net Banking,Delivered,23355
100472,2023-01-20 15:00:00,3502,South,Clothing,Item_B,4322,4,Debit Card,Returned,17288
100473,2023-01-20 16:00:00,1717,North,Electronics,Item_C,42860,9,Debit Card,In Transit,385740
100474,2023-01-20 17:00:00,3782,Central,Electronics,Item_E,17038,1,Cash,Delivered,17038
100475,2023-01-20 18:00:00,5946,West,Beauty,Item_A,17501,5,Credit Card,Delivered,87505
100476,2023-01-20 19:00:00,6486,East,Books,Item_A,23307,7,Net Banking,Returned,163149
100477,2023-01-20 20:00:00,9335,West,Electronics,Item_A,22825,3,Cash,Returned,68475
100478,2023-01-20 21:00:00,5980,West,Beauty,Item_E,37342,2,Credit Card,In Transit,74684
100479,2023-01-20 22:00:00,8266,Central,Home & Kitchen,Item_D,689,2,Cash,In Transit,1378
100480,2023-01-20 23:00:00,5491,South,Books,Item_E,1184,1,Cash,Cancelled,1184
100481,2023-01-21 00:00:00,8192,East,Electronics,Item_E,17544,5,Debit Card,Returned,87720
100482,2023-01-21 01:00:00,6588,South,Home & Kitchen,Item_A,34750,3,Cash,Cancelled,104250
100483,2023-01-21 02:00:00,8651,West,Beauty,Item_E,15159,7,Credit Card,Cancelled,106113
100484,2023-01-21 03:00:00,4636,North,Electronics,Item_A,47510,1,Debit Card,Delivered,47510
100485,2023-01-21 04:00:00,2167,West,Electronics,Item_D,38951,9,Credit Card,Delivered,350559
100486,2023-01-21 05:00:00,2062,South,Home & Kitchen,Item_C,2069,2,Credit Card,In Transit,4138
100487,2023-01-21 06:00:00,3156,West,Electronics,Item_A,44464,8,Debit Card,Returned,355712
100488,2023-01-21 07:00:00,8860,North,Clothing,Item_B,30468,4,Credit Card,Returned,121872
100489,2023-01-21 08:00:00,6161,Central,Electronics,Item_C,19228,6,UPI,Cancelled,115368
100490,2023-01-21 09:00:00,6305,South,Books,Item_D,39806,9,Cash,Cancelled,358254
100491,2023-01-21 10:00:00,7541,West,Home & Kitchen,Item_C,13750,7,Debit Card,In Transit,96250
100492,2023-01-21 11:00:00,5729,South,Books,Item_A,5902,8,Debit Card,Delivered,47216
100493,2023-01-21 12:00:00,8330,Central,Beauty,Item_D,13227,7,UPI,Returned,92589
100494,2023-01-21 13:00:00,6334,West,Books,Item_B,44828,2,UPI,Returned,89656
100495,2023-01-21 14:00:00,9924,West,Clothing,Item_A,32943,9,UPI,Returned,296487
100496,2023-01-21 15:00:00,5330,South,Clothing,Item_A,24659,1,UPI,Returned,24659
100497,2023-01-21 16:00:00,9010,South,Books,Item_D,22486,2,Net Banking,Delivered,44972
100498,2023-01-21 17:00:00,7801,North,Beauty,Item_D,6232,3,Debit Card,In Transit,18696
100499,2023-01-21 18:00:00,5846,Central,Electronics,Item_C,2025,3,Credit Card,In Transit,6075
100500,2023-01-21 19:00:00,7731,North,Clothing,Item_B,11754,4,Debit Card,Delivered,47016
100501,2023-01-21 20:00:00,8241,West,Books,Item_C,48301,5,Debit Card,In Transit,241505
100502,2023-01-21 21:00:00,1953,South,Books,Item_C,12670,6,Debit Card,In Transit,76020
100503,2023-01-21 22:00:00,3539,West,Books,Item_A,3970,1,UPI,Cancelled,3970
100504,2023-01-21 23:00:00,8056,West,Electronics,Item_D,27468,8,UPI,Delivered,219744
100505,2023-01-22 00:00:00,2542,East,Home & Kitchen,Item_A,229,6,Net Banking,In Transit,1374
100506,2023-01-22 01:00:00,6293,East,Beauty,Item_B,30283,9,Debit Card,Cancelled,272547
100507,2023-01-22 02:00:00,2191,West,Home & Kitchen,Item_C,9158,5,Cash,Delivered,45790
100508,2023-01-22 03:00:00,7313,South,Beauty,Item_B,48470,7,Net Banking,Delivered,339290
100509,2023-01-22 04:00:00,7938,West,Beauty,Item_D,9006,4,UPI,Returned,36024
100510,2023-01-22 05:00:00,3681,East,Books,Item_D,32362,6,Debit Card,Cancelled,194172
100511,2023-01-22 06:00:00,2540,South,Clothing,Item_E,9396,6,UPI,Cancelled,56376
100512,2023-01-22 07:00:00,7172,West,Books,Item_B,35089,4,Credit Card,Cancelled,140356
100513,2023-01-22 08:00:00,6541,Central,Electronics,Item_A,27902,6,UPI,Delivered,167412
