customer_id,region,marketing_channel,campaign_type,before_campaign_sales,after_campaign_sales,before_campaign_visits,after_campaign_visits,conversion_rate_before,conversion_rate_after,campaign_cost_usd,customer_retained
348,Asia,Influencer,Brand Awareness,1355,2840,37,90,3.66,2.69,16739,0
349,North America,Influencer,New Product Launch,3668,2224,23,40,4.92,9.4,3090,1
350,Europe,Social Media,New Product Launch,2282,6131,23,52,3.66,11.83,12103,1
351,Middle East,Social Media,New Product Launch,850,1050,48,53,1.38,1.36,19235,1
352,Asia,TV Ads,New Product Launch,3352,4256,20,25,0.64,11.73,13233,1
353,Asia,Influencer,New Product Launch,745,2508,34,14,2.55,6.71,16050,0
354,Asia,Email,Brand Awareness,496,5775,5,77,2.18,1.62,3885,1
355,South America,Email,Discount,4360,7401,21,44,4.8,6.93,1422,1
356,Middle East,Google Ads,Discount,4724,6507,36,97,4.78,3.45,1681,0
357,South America,Social Media,New Product Launch,4636,7079,43,37,2.74,3.65,7164,1
358,North America,TV Ads,Brand Awareness,4414,4135,23,34,1.34,6.92,13656,1
359,Asia,Email,Brand Awareness,1702,2688,47,52,2.27,1.01,3409,1
360,Asia,Email,Brand Awareness,4774,4946,7,78,3.8,6.95,14522,1
361,North America,Google Ads,New Product Launch,2498,2319,30,98,2.8,10.16,960,0
362,Asia,Email,Discount,4070,2129,8,75,3.72,9.01,10102,0
363,North America,Influencer,Discount,3370,8574,19,15,1.94,4.1,15484,1
364,Asia,TV Ads,Brand Awareness,945,7892,26,6,3.8,9.08,9712,0
365,North America,Social Media,Brand Awareness,656,369,26,114,0.58,2.2,8867,0
366,South America,Email,New Product Launch,3931,3229,30,103,3.23,11.29,2831,1
367,North America,Social Media,Brand Awareness,907,235,43,18,2.46,10.47,16620,0
368,South America,Email,Discount,2646,1370,16,5,1.82,6.35,10775,0
369,Europe,Email,Brand Awareness,515,6576,2,106,2.36,5.71,17256,0
370,South America,Social Media,New Product Launch,863,1064,4,79,3.75,6.25,7779,0
371,South America,TV Ads,Discount,2691,396,42,102,1.5,5.49,9228,1
372,Europe,Google Ads,Discount,4017,4762,6,27,4.61,9.75,11765,1
373,North America,Google Ads,Discount,2470,6820,20,50,3.0,4.87,15760,1
374,Europe,TV Ads,Discount,200,2122,29,59,1.75,9.42,18743,1
375,North America,Email,New Product Launch,994,6055,48,30,1.67,2.38,15096,1
376,Asia,Google Ads,New Product Launch,845,264,48,39,4.34,10.93,9527,1
377,Asia,TV Ads,Discount,3139,7722,45,113,0.83,2.91,6372,0
378,North America,Google Ads,Brand Awareness,2595,3501,25,39,3.41,9.96,18375,0
379,Asia,Influencer,Discount,1735,4649,40,8,3.77,2.64,11929,1
380,South America,TV Ads,Brand Awareness,1251,250,34,89,3.41,4.99,15115,1
381,South America,TV Ads,New Product Launch,3896,583,28,22,3.47,4.99,19716,0
382,Europe,TV Ads,New Product Launch,1961,3831,29,48,2.52,8.12,19206,0
383,Asia,TV Ads,Brand Awareness,3763,5672,47,112,2.02,2.82,13185,1
384,North America,Influencer,Brand Awareness,956,4072,23,113,3.48,8.75,1161,0
385,North America,Influencer,New Product Launch,4583,7248,19,36,4.62,8.25,8509,1
386,Asia,TV Ads,Brand Awareness,1034,1453,12,112,3.53,1.02,10715,1
387,Middle East,Google Ads,Discount,355,3819,21,63,4.95,1.41,12884,1
388,South America,Email,Brand Awareness,4333,4717,34,70,1.38,6.46,2982,0
389,Europe,Social Media,Brand Awareness,990,3660,24,107,3.52,6.78,18911,1
390,Middle East,Social Media,Discount,2019,2075,20,42,3.43,2.34,6403,1
391,North America,TV Ads,New Product Launch,4148,8331,46,52,3.93,2.34,15879,0
392,South America,Email,Brand Awareness,4237,5275,4,38,4.04,9.03,12913,1
393,South America,Social Media,Discount,2840,8024,41,68,3.43,11.87,6555,1
394,Middle East,Email,Discount,4069,2420,49,68,4.48,4.38,9283,0
395,Middle East,TV Ads,New Product Launch,1929,8807,21,105,4.43,8.3,15783,1
396,North America,Influencer,Brand Awareness,2537,6967,30,9,4.37,1.18,7503,1
397,Middle East,Social Media,Discount,1802,8734,49,116,3.82,8.96,18057,1
398,South America,Email,Discount,3284,3380,14,8,2.69,4.45,9474,0
399,South America,TV Ads,Brand Awareness,2639,1126,33,86,3.45,11.2,19655,1
400,Asia,Google Ads,Brand Awareness,382,1037,40,24,3.72,2.49,2520,1
401,Europe,Influencer,New Product Launch,1941,368,47,99,4.64,3.03,11283,0
402,Asia,TV Ads,Brand Awareness,962,5094,15,53,4.66,11.9,2319,0
403,Asia,Influencer,Discount,4000,1050,29,69,3.24,3.26,13927,0
404,North America,Influencer,New Product Launch,1131,2326,11,35,3.36,3.72,1364,1
405,Asia,Influencer,Brand Awareness,3274,1081,20,28,2.36,9.18,9359,0
406,Europe,TV Ads,New Product Launch,610,418,14,21,0.55,9.46,17288,0
407,North America,Email,Discount,2034,8665,26,57,3.21,7.45,14479,1
408,North America,Email,Brand Awareness,4357,6956,12,12,1.8,10.54,13935,0
409,South America,Google Ads,New Product Launch,4037,8154,26,59,4.7,5.12,9986,1
410,Middle East,Email,Brand Awareness,2062,1391,6,91,0.96,4.54,1297,1
411,North America,TV Ads,Brand Awareness,1145,436,45,26,0.73,8.79,4821,1
412,South America,Influencer,Brand Awareness,686,2654,29,7,2.58,10.0,12719,1
413,South America,Google Ads,Discount,3298,8287,16,69,2.1,1.97,17013,0
414,South America,TV Ads,New Product Launch,1107,3694,42,61,2.16,4.41,11108,0
415,North America,Email,Discount,4351,8647,10,80,2.29,1.61,10619,1
416,North America,Email,New Product Launch,2005,3112,17,18,3.46,3.65,9697,1
417,Asia,Google Ads,New Product Launch,3713,692,16,99,3.19,3.78,4164,0
418,Middle East,Email,Discount,1385,3406,19,17,3.76,6.53,10082,1
419,North America,Email,Discount,1887,7406,35,65,3.17,2.18,11484,1
420,South America,Google Ads,Brand Awareness,1307,7449,8,81,1.56,9.64,15012,1
421,Middle East,Email,New Product Launch,214,6007,35,85,2.8,8.39,8580,1
422,Asia,TV Ads,Discount,1111,3577,11,86,0.8,9.02,8302,1
423,South America,Social Media,Brand Awareness,3724,1094,45,56,2.06,7.92,9018,1
424,Europe,Influencer,Discount,1571,3259,25,26,4.59,2.7,5427,1
425,Europe,Google Ads,New Product Launch,4374,1456,24,114,2.46,2.2,16739,1
426,South America,Email,New Product Launch,1210,4535,5,86,0.5,9.1,9820,1
427,Europe,Google Ads,Discount,3006,4318,40,80,1.02,4.06,914,1
428,Europe,Influencer,Discount,1339,6293,23,25,2.64,1.06,13588,1
429,Asia,Email,Discount,2016,3026,49,118,1.43,2.96,1427,1
430,Middle East,Influencer,Discount,2135,7199,47,51,4.29,5.71,14961,1
431,North America,Email,Brand Awareness,2485,7859,39,90,3.41,5.93,10930,0
432,Europe,Google Ads,Brand Awareness,3994,870,40,36,4.03,1.44,2295,1
433,South America,Email,Brand Awareness,3044,8622,43,44,4.6,4.2,4677,0
434,North America,Influencer,Discount,3595,4163,40,16,2.07,4.63,6536,1
435,Asia,Email,New Product Launch,1314,4851,10,47,2.03,7.1,11242,0
436,Asia,Google Ads,Brand Awareness,4348,2715,3,118,2.08,8.79,13556,0
437,Middle East,Email,New Product Launch,3018,6678,30,73,1.04,4.9,1684,1
438,Europe,Influencer,Brand Awareness,4736,5741,25,45,2.51,7.31,3666,0
439,North America,Google Ads,Brand Awareness,3351,5235,12,34,4.19,2.0,4867,1
440,North America,Email,Discount,3542,4362,15,56,1.56,11.47,5777,0
441,South America,Influencer,Discount,2026,4666,24,119,2.91,4.91,3010,0
442,North America,Google Ads,Discount,424,3857,39,53,3.67,10.3,966,1
443,Asia,Google Ads,New Product Launch,1518,3684,23,52,1.99,1.74,9673,1
444,Europe,Social Media,Brand Awareness,787,6483,3,6,3.89,11.35,12224,1
445,Europe,TV Ads,New Product Launch,2859,8623,25,25,0.58,11.39,16116,1
446,Asia,Email,New Product Launch,3562,1797,45,90,1.09,6.33,1552,1
447,Asia,Influencer,Discount,3200,8748,28,92,1.51,3.39,16065,1
448,North America,Influencer,New Product Launch,2586,5798,20,29,3.81,1.85,2280,1
449,South America,Email,Discount,1934,4681,37,109,2.98,5.96,9250,0
450,Europe,Influencer,Brand Awareness,4307,2781,34,104,0.61,10.88,11140,1
451,Asia,TV Ads,Discount,2182,1814,23,115,3.53,6.79,12873,0
452,Asia,Social Media,New Product Launch,325,6618,35,86,4.7,4.03,7333,0
453,South America,Social Media,New Product Launch,4723,4144,4,33,1.67,6.21,11487,1
454,South America,Google Ads,Discount,4888,8950,38,53,1.1,1.93,13841,1
455,South America,Email,New Product Launch,1273,3869,26,101,0.93,1.29,1640,1
456,Middle East,Social Media,New Product Launch,3399,7922,20,107,3.88,10.57,3159,1
457,Europe,Influencer,Brand Awareness,411,8342,34,105,3.21,7.11,13526,1
458,Europe,Google Ads,New Product Launch,2698,6765,41,28,0.87,9.81,9740,1
459,North America,Social Media,Brand Awareness,2665,1998,9,19,4.3,6.92,10774,1
460,Europe,Google Ads,Brand Awareness,4709,1294,42,94,1.17,9.76,19427,1
461,North America,Email,Brand Awareness,3977,8619,36,93,4.34,1.42,4232,1
462,Asia,Social Media,Brand Awareness,1740,6602,24,47,0.98,11.51,10603,0
463,South America,Influencer,Discount,1305,8356,19,80,4.64,5.68,3977,1
464,Asia,TV Ads,Brand Awareness,377,2080,35,10,1.27,3.22,12770,1
465,Middle East,Google Ads,New Product Launch,321,4208,25,7,1.2,5.49,12104,0
466,Europe,TV Ads,Discount,2479,2074,17,110,0.66,10.95,18798,1
467,South America,TV Ads,Discount,1049,6108,12,18,4.27,10.87,5485,1
468,North America,TV Ads,Discount,842,3210,35,37,2.64,1.88,19606,1
469,Middle East,TV Ads,Discount,2923,5508,41,30,2.5,2.15,13005,1
470,Middle East,Google Ads,Discount,1822,2804,47,59,4.71,2.17,19490,1
471,Middle East,Social Media,Discount,2830,1033,17,26,4.73,10.47,3616,1
472,South America,Influencer,New Product Launch,3290,4597,42,20,3.07,11.64,18847,1
473,Europe,Social Media,Discount,3545,1172,41,119,4.67,5.24,19232,1
474,Europe,Email,New Product Launch,4824,3067,3,35,2.41,10.24,10562,0
475,Asia,Social Media,Brand Awareness,4706,7773,5,117,1.15,3.71,17989,1
476,South America,TV Ads,Discount,1162,8908,39,38,1.44,7.82,17251,0
477,Europe,TV Ads,Brand Awareness,3777,3465,14,33,4.78,8.92,2297,1
478,Europe,TV Ads,New Product Launch,4758,452,39,40,4.45,1.48,19303,1
479,North America,Email,Brand Awareness,2402,5948,48,9,2.81,9.44,5133,0
480,Middle East,Email,Discount,2791,5671,13,104,4.36,1.45,6317,1
481,North America,Influencer,New Product Launch,3286,5873,2,108,1.03,5.39,3885,1
482,Middle East,Social Media,New Product Launch,4658,616,29,12,2.78,6.02,19737,1
483,Asia,Email,Brand Awareness,415,2852,33,34,2.09,11.83,17405,0
484,Asia,Google Ads,Brand Awareness,1775,5902,2,106,4.59,4.57,10175,1
485,Asia,TV Ads,Brand Awareness,2597,2748,29,108,2.11,5.21,8975,0
486,Middle East,Social Media,Brand Awareness,891,3426,32,108,4.45,9.88,3288,1
487,Europe,Google Ads,Brand Awareness,4221,7154,40,85,4.71,10.82,3725,0
488,South America,Email,Discount,4392,7738,47,82,4.83,9.04,16591,1
489,Europe,TV Ads,Discount,372,8667,18,12,3.06,11.54,19989,1
490,South America,Email,New Product Launch,4791,1015,26,21,0.72,4.81,12554,1
491,Europe,Influencer,New Product Launch,2154,7193,1,83,2.92,1.73,16628,0
492,Middle East,Influencer,Brand Awareness,183,5570,14,52,2.25,5.61,4296,0
493,Asia,TV Ads,Discount,2067,6330,13,106,2.7,11.03,19390,1
494,Middle East,Email,Brand Awareness,3087,4212,1,99,3.71,11.23,7665,1
495,North America,Social Media,Discount,3399,6699,25,46,2.74,11.5,13497,0
496,North America,Email,Brand Awareness,3039,8618,31,26,0.65,10.59,13126,1
497,Asia,Influencer,New Product Launch,2515,2035,9,54,1.89,10.92,10949,1
498,South America,Google Ads,New Product Launch,3880,6821,25,110,2.35,5.75,18680,1
499,North America,TV Ads,Brand Awareness,1755,6383,4,12,3.06,4.24,9365,1
500,South America,Google Ads,New Product Launch,4276,8621,18,31,3.83,3.67,11903,1
501,South America,Email,New Product Launch,3219,5057,40,78,1.82,9.27,10936,1
502,South America,TV Ads,Brand Awareness,2658,5355,35,19,3.44,1.96,5273,0
503,North America,Email,Brand Awareness,621,8511,5,54,2.8,1.84,16892,1
504,South America,TV Ads,New Product Launch,3074,4239,34,106,3.09,2.32,4036,0
505,Asia,Email,New Product Launch,1621,3099,11,81,2.46,5.33,10413,1
506,North America,Google Ads,New Product Launch,3831,3538,48,98,2.73,2.21,6855,1
507,Middle East,Google Ads,Brand Awareness,2494,7242,47,17,1.03,6.49,11808,1
508,Middle East,Email,Discount,3192,7238,40,20,2.72,9.26,6787,1
509,Europe,Google Ads,Discount,1030,8881,19,91,1.96,8.62,10557,1
510,North America,TV Ads,New Product Launch,537,8451,13,67,1.04,1.18,10722,1
511,North America,Google Ads,Brand Awareness,2981,670,14,77,3.09,11.28,653,1
512,Middle East,Google Ads,Discount,4402,7534,49,25,4.05,8.81,5751,1
513,South America,Google Ads,New Product Launch,1461,7225,8,9,4.24,9.61,1531,0
514,Middle East,Influencer,Brand Awareness,2457,4983,33,26,2.57,8.78,8971,0
515,North America,Social Media,Discount,4642,2727,46,30,4.82,7.75,6586,0
516,Asia,Social Media,New Product Launch,423,3629,28,104,4.71,1.86,12097,0
517,Europe,Google Ads,New Product Launch,1292,8536,18,37,4.27,9.75,14476,1
518,Middle East,Influencer,Discount,4425,4225,34,59,4.4,2.04,7684,1
519,Asia,Google Ads,Brand Awareness,2302,3600,26,78,4.63,6.97,8621,0
520,Middle East,Influencer,Discount,1629,2894,35,84,1.83,1.98,7751,1
521,Europe,Email,New Product Launch,2171,4364,14,119,1.64,11.52,13513,1
522,Asia,TV Ads,New Product Launch,2624,3263,15,92,1.46,4.64,14780,1
523,South America,Google Ads,Brand Awareness,3661,6489,18,51,3.9,9.24,13948,0
524,South America,Google Ads,New Product Launch,3647,5167,18,55,1.59,10.18,16293,1
525,Asia,TV Ads,Discount,2563,335,20,98,2.18,5.73,18799,1
526,Europe,Social Media,Brand Awareness,3236,5992,48,42,3.45,10.23,16590,1
527,Europe,Social Media,Brand Awareness,3923,4538,4,84,0.57,7.99,5889,1
528,South America,Social Media,Brand Awareness,2275,4260,18,104,3.99,9.36,5469,1
529,Europe,Email,Discount,2899,6954,46,46,1.78,7.18,15938,1
530,Asia,Social Media,Brand Awareness,3320,7930,40,21,2.82,7.55,729,1
531,Europe,Google Ads,New Product Launch,3792,7386,8,7,3.57,5.92,13602,1
532,Europe,TV Ads,Brand Awareness,4187,8002,3,78,1.21,7.99,5798,1
533,Asia,Social Media,Discount,1894,1170,40,92,4.44,1.53,4751,1
534,North America,TV Ads,Discount,3258,743,26,48,0.94,8.07,7619,1
535,North America,Influencer,New Product Launch,1249,7680,2,31,1.45,10.82,8813,1
536,Middle East,Email,Discount,2137,7157,16,99,1.57,4.44,5278,1
537,Asia,Email,New Product Launch,2292,8684,31,44,2.0,11.11,4150,0
538,Europe,Social Media,Discount,2887,3827,45,48,3.95,10.04,19708,1
539,North America,Influencer,New Product Launch,303,7988,34,108,2.37,8.82,8445,1
540,South America,Google Ads,Discount,1808,1409,8,102,2.74,3.86,9798,0
541,Middle East,TV Ads,New Product Launch,1711,6505,6,65,4.61,9.95,10405,1
542,South America,Google Ads,Discount,276,3727,32,105,4.6,6.33,9979,1
543,South America,Google Ads,New Product Launch,1188,7477,2,88,0.77,9.17,4209,0
544,South America,Email,New Product Launch,3105,6472,23,59,4.94,8.32,19586,0
545,North America,TV Ads,Discount,982,8873,22,34,1.92,1.17,13478,1
546,Asia,Email,Brand Awareness,3375,656,15,48,0.64,3.02,648,1
547,Europe,Influencer,Discount,3901,8813,36,36,3.08,7.9,11556,0
548,Middle East,Google Ads,Brand Awareness,2332,6323,26,114,4.83,8.32,14740,0
549,South America,Social Media,Discount,1045,636,47,49,2.67,7.41,10154,1
550,Asia,Social Media,New Product Launch,4182,3427,21,113,1.8,6.01,15860,1
551,North America,Social Media,Discount,1265,6534,14,74,1.5,1.92,7093,1
552,Middle East,TV Ads,New Product Launch,1765,3794,3,113,3.02,9.53,1849,1
553,North America,TV Ads,Discount,3582,6645,14,72,3.09,4.85,8730,1
554,Middle East,Influencer,Brand Awareness,2964,1958,37,89,2.29,5.78,15392,0
555,Middle East,Influencer,Brand Awareness,1493,6002,44,86,4.94,7.81,4777,1
556,North America,Influencer,Brand Awareness,776,3108,19,22,4.8,2.64,9936,0
557,North America,Influencer,New Product Launch,1694,8164,7,22,2.18,6.98,8716,1
558,North America,Email,Brand Awareness,3384,7543,24,44,3.88,6.39,17094,0
559,South America,Influencer,Discount,329,8557,3,23,1.08,3.52,2998,0
560,Asia,Email,New Product Launch,1181,6566,35,66,4.51,3.59,13255,1
561,South America,Google Ads,New Product Launch,4096,7132,34,13,3.91,5.01,7192,1
562,Asia,Google Ads,Discount,2677,6184,43,93,1.06,4.24,2336,1
563,North America,Email,Discount,3517,8313,29,112,4.78,6.13,12223,1
564,North America,Google Ads,Brand Awareness,3495,2013,8,85,3.21,2.55,2491,1
565,Middle East,Email,New Product Launch,1883,4025,38,42,1.36,9.42,7345,1
566,Middle East,Email,Brand Awareness,4095,3203,13,92,1.69,11.37,13581,1
567,Asia,Google Ads,Discount,4942,5098,29,72,0.75,10.49,17697,1
568,South America,Social Media,Discount,2528,7049,38,17,3.39,11.79,10869,0
569,Middle East,Social Media,Discount,3656,2987,11,30,1.66,7.1,15950,0
570,South America,Google Ads,New Product Launch,2414,8655,42,27,4.09,7.67,3850,1
571,North America,Google Ads,Brand Awareness,2098,2667,36,62,4.77,8.83,3721,1
572,Asia,TV Ads,New Product Launch,1128,4465,26,47,3.97,6.67,17179,1
573,Middle East,TV Ads,Discount,2166,267,28,62,2.06,7.89,13277,1
574,North America,TV Ads,New Product Launch,2561,5148,9,91,2.69,7.68,2955,0
575,Europe,Influencer,Brand Awareness,4835,4232,3,52,1.01,1.15,12676,0
576,Middle East,TV Ads,New Product Launch,2394,4485,2,43,1.66,8.62,17343,1
577,North America,TV Ads,New Product Launch,920,7734,9,57,2.05,9.62,18900,0
578,Europe,TV Ads,Discount,2857,7771,15,5,2.7,7.4,18003,1
579,Asia,Email,Brand Awareness,3129,4063,33,103,0.57,9.72,643,1
580,Asia,TV Ads,Brand Awareness,3043,1715,10,117,4.92,6.62,6494,1
581,Middle East,Social Media,Brand Awareness,3224,6810,28,9,3.49,2.38,2600,1
582,South America,Social Media,New Product Launch,525,3618,3,118,2.49,10.55,4760,1
583,South America,Influencer,New Product Launch,1412,4812,27,36,3.98,7.81,18588,1
584,North America,TV Ads,New Product Launch,4624,7428,25,73,3.84,5.78,15402,1
585,Asia,Influencer,New Product Launch,3103,7645,16,116,3.67,9.08,12596,0
586,South America,Email,Brand Awareness,3374,694,3,92,3.5,4.9,7621,1
587,Middle East,Google Ads,Brand Awareness,3838,1974,21,61,1.16,11.83,5260,0
588,Asia,Email,Discount,2668,7386,28,68,3.11,3.34,17532,1
589,South America,TV Ads,Discount,4500,4699,14,59,4.08,6.35,3153,0
590,Europe,Influencer,Brand Awareness,603,8566,5,95,3.28,10.48,4369,0
591,Middle East,Social Media,Brand Awareness,1503,967,20,88,1.09,6.58,5799,1
592,North America,Google Ads,New Product Launch,2746,713,12,49,0.67,5.97,5384,1
593,Asia,Influencer,New Product Launch,446,5062,28,100,3.95,7.3,2494,1
594,Europe,Email,New Product Launch,3524,2949,4,55,1.47,5.8,2685,1
595,Europe,Influencer,Brand Awareness,4103,2673,12,65,4.26,7.66,17429,1
596,South America,Social Media,Brand Awareness,2423,1339,17,64,2.21,1.36,4230,0
597,Asia,Social Media,Discount,1201,5759,28,36,0.66,6.55,8549,1
598,Middle East,TV Ads,Discount,2678,2306,12,101,2.38,3.24,8087,1
599,South America,TV Ads,Discount,4247,8410,20,88,4.28,7.19,6112,0
600,Middle East,Social Media,New Product Launch,4681,968,16,14,2.78,8.67,19489,1
601,North America,Google Ads,Brand Awareness,3426,6635,48,114,1.99,10.91,10543,1
602,South America,Google Ads,Discount,545,8690,43,39,0.64,9.83,7198,1
603,Middle East,Email,Brand Awareness,4573,5304,29,15,3.85,6.68,4082,1
604,North America,Social Media,New Product Launch,3963,1309,15,88,1.72,4.26,16232,1
605,Europe,TV Ads,Brand Awareness,3856,2900,10,45,2.48,10.29,794,0
606,South America,Email,Brand Awareness,3519,6189,30,56,4.37,9.01,12780,1
607,Asia,Email,Brand Awareness,2543,2182,7,48,2.78,5.89,11667,1
608,Middle East,Social Media,Discount,3092,8141,15,73,2.13,7.84,7739,1
609,North America,Influencer,Brand Awareness,2749,7520,14,117,1.67,1.02,5778,0
610,Middle East,Google Ads,New Product Launch,4329,5354,36,71,2.67,7.41,5843,1
611,North America,TV Ads,Discount,1369,2937,36,60,1.33,3.73,1616,0
612,Asia,Email,New Product Launch,2207,2374,8,49,0.94,2.36,2059,1
613,Europe,Google Ads,New Product Launch,4713,6734,31,50,2.99,3.43,10220,0
614,North America,Email,New Product Launch,2971,3348,41,45,0.56,7.27,14691,1
615,Europe,Influencer,Discount,3041,2600,39,54,3.35,4.8,6241,0
616,Europe,Influencer,Discount,1094,446,15,105,2.51,2.91,12302,1
617,Middle East,Google Ads,New Product Launch,2861,5605,30,5,2.74,4.53,3006,0
618,Middle East,Google Ads,Brand Awareness,3015,5209,8,89,3.07,4.28,12789,1
619,South America,Email,Discount,4739,8116,41,5,3.91,3.45,1956,0
620,Europe,Google Ads,Brand Awareness,576,5483,25,29,0.56,10.42,13173,0
621,Europe,Email,Brand Awareness,198,7323,36,53,4.71,4.96,8208,0
622,Asia,Email,Discount,3221,4383,21,36,4.25,6.54,3608,1
623,Europe,TV Ads,New Product Launch,956,2220,35,25,2.31,8.69,9161,1
624,Middle East,Influencer,Discount,3461,1922,4,112,0.8,11.0,10707,0
625,Europe,Email,Brand Awareness,865,7701,42,5,1.19,4.74,16133,1
