trip_id,driver_id,city,trip_distance_km,trip_duration_min,fare_amount_usd,surge_multiplier,payment_method,driver_rating,rider_rating,cancelled,trip_hour,weekend_trip
330,4247,Sydney,27.39,71,112.64,1.5,Cash,3.57,3.64,0,1,0
331,1702,Singapore,37.48,33,75.56,2.0,Credit Card,4.58,4.24,0,3,0
332,9333,New York,6.95,8,74.32,2.0,Wallet,4.0,3.56,0,6,1
333,8781,New York,4.38,76,16.71,2.0,Wallet,4.74,4.71,0,20,1
334,2583,Mumbai,35.87,17,45.46,1.2,Credit Card,3.8,4.99,0,19,0
335,7671,Singapore,44.41,113,96.65,2.0,Cash,4.16,5.0,0,7,0
336,3611,Mumbai,9.88,88,53.06,1.0,Cash,4.26,4.16,0,11,0
337,5069,London,23.99,96,52.21,2.0,Wallet,3.77,3.65,0,16,0
338,9778,Sydney,36.09,18,92.7,1.2,UPI,3.56,4.69,1,16,0
339,1015,Singapore,13.62,36,96.02,1.2,Credit Card,4.2,4.05,0,10,1
340,5735,Singapore,41.38,39,47.8,2.5,Wallet,3.84,4.53,1,1,0
341,5211,Mumbai,14.52,64,60.53,1.0,Credit Card,4.0,3.17,0,12,0
342,7184,London,23.82,77,24.38,1.5,Credit Card,4.47,4.13,0,17,1
343,1251,London,13.0,51,87.09,1.0,Credit Card,4.41,4.27,0,1,0
344,6784,Singapore,43.65,32,18.71,1.5,Wallet,4.13,4.12,0,0,0
345,3840,Singapore,15.96,117,17.91,1.5,Cash,4.79,4.96,0,13,0
346,9752,Sydney,15.15,99,10.94,1.0,Credit Card,3.57,4.01,0,14,0
347,8637,Singapore,21.01,103,55.8,2.5,Cash,4.71,3.48,0,7,1
348,4093,New York,40.67,41,114.51,2.5,Wallet,3.71,4.91,1,14,1
349,3106,Singapore,20.75,41,65.69,1.5,UPI,4.23,4.18,0,19,0
350,3821,New York,42.28,86,37.61,1.2,Cash,3.87,3.36,0,19,0
351,5585,Singapore,18.89,86,110.55,1.2,UPI,3.65,4.6,0,1,0
352,3269,Dubai,21.08,88,75.67,2.0,UPI,4.88,3.02,0,19,1
353,4788,Sydney,27.66,110,73.03,1.5,Wallet,3.52,4.49,0,17,0
354,4906,New York,35.56,11,13.91,1.2,Wallet,4.92,4.52,0,14,0
355,3948,New York,17.62,116,36.01,1.5,Wallet,4.7,3.69,0,1,0
356,5194,New York,41.48,116,44.64,2.5,Cash,5.0,4.6,0,7,0
357,3310,Singapore,17.45,94,116.17,1.5,Wallet,3.82,3.61,0,10,1
358,8484,Sydney,28.85,26,39.15,2.5,UPI,3.76,4.63,0,15,0
359,4065,New York,39.01,64,50.06,1.2,UPI,4.75,4.09,0,23,0
360,2123,Dubai,41.97,14,37.19,1.0,Wallet,4.93,4.1,0,15,0
361,4496,London,8.02,7,53.4,1.5,UPI,4.94,4.57,0,7,1
362,9333,Singapore,3.81,62,16.51,1.5,Credit Card,4.22,4.79,0,9,0
363,7885,London,27.63,39,87.18,2.0,Credit Card,4.94,4.24,0,0,0
364,1331,Sydney,42.53,103,19.87,1.5,Credit Card,3.82,4.28,0,22,0
365,5398,Mumbai,4.47,88,89.28,1.0,Wallet,4.32,4.95,0,12,0
366,4698,Mumbai,35.36,59,82.38,1.2,Cash,4.33,4.52,0,2,0
367,4643,Singapore,26.55,115,22.23,1.5,UPI,4.52,3.3,0,11,1
368,1496,Mumbai,21.92,10,97.26,2.5,UPI,4.14,4.52,0,5,0
369,7373,Singapore,23.15,67,12.8,2.0,UPI,3.63,4.53,0,15,0
370,5696,New York,9.28,102,5.22,1.0,UPI,3.89,4.48,0,8,0
371,5946,New York,8.83,47,34.34,1.5,Wallet,3.68,3.7,0,16,1
372,9735,New York,6.22,108,39.92,1.2,Wallet,4.1,3.4,0,13,1
373,2053,London,35.65,84,25.73,2.0,Credit Card,3.79,3.35,0,17,1
374,9261,Sydney,18.71,54,66.18,1.5,Wallet,3.98,4.47,0,20,0
375,1814,Mumbai,31.8,35,93.08,1.0,UPI,4.49,4.62,0,20,1
376,5273,London,40.62,88,6.07,2.5,UPI,4.53,3.26,0,15,1
377,1940,Singapore,23.38,68,62.33,1.5,Credit Card,4.31,4.77,0,1,0
378,4336,Mumbai,26.18,60,107.91,1.5,Wallet,3.58,3.48,1,5,1
379,4529,London,42.73,6,11.74,1.0,Credit Card,3.52,3.66,0,12,0
380,4794,Dubai,7.33,60,109.31,1.5,Credit Card,3.93,4.44,0,18,1
381,4517,Sydney,37.76,119,78.18,2.5,Credit Card,3.74,3.29,0,12,1
382,4513,London,9.71,30,52.43,2.5,Credit Card,3.52,4.24,0,13,0
383,6555,London,6.04,52,26.81,1.0,Credit Card,4.11,4.48,0,7,0
384,2129,Singapore,25.09,62,10.64,1.5,UPI,3.99,3.69,0,11,1
385,2480,New York,41.17,98,37.6,2.5,Wallet,4.94,3.46,0,18,0
386,5149,London,1.79,88,43.0,2.0,Cash,4.33,3.33,0,7,0
387,7235,Dubai,1.76,112,6.77,1.0,Wallet,4.9,4.15,0,18,0
388,7633,New York,8.73,92,27.6,1.2,UPI,4.91,4.22,0,15,0
389,9969,Sydney,3.95,25,8.11,1.0,Credit Card,3.7,4.02,0,16,0
390,5710,Dubai,38.85,111,100.69,1.5,Wallet,3.9,3.88,0,0,0
391,8620,Sydney,5.91,45,101.91,2.0,Cash,3.57,3.16,0,10,0
392,3981,Dubai,36.35,108,62.46,1.0,Wallet,4.08,3.69,0,21,1
393,6494,Sydney,3.79,61,54.35,2.0,Cash,4.08,3.76,0,4,1
394,6948,Sydney,5.52,12,38.76,1.2,Wallet,4.53,4.91,0,10,0
395,7558,Singapore,6.27,70,113.27,2.0,Cash,4.49,3.78,0,15,0
396,4945,Singapore,27.39,64,21.81,2.0,Cash,4.27,3.96,0,3,1
397,8448,New York,19.3,40,43.74,1.2,UPI,4.62,3.74,0,3,1
398,4066,Sydney,35.33,28,79.19,1.2,Wallet,4.32,3.14,0,16,0
399,6578,London,20.54,57,27.39,2.5,Cash,3.7,3.16,0,2,0
400,9831,Sydney,33.37,98,73.77,1.2,UPI,3.99,3.31,0,18,1
401,7997,New York,29.51,110,52.69,1.5,Wallet,4.86,3.95,0,23,1
402,5395,London,40.1,99,109.43,2.0,Wallet,4.66,4.48,0,10,0
403,6275,Dubai,2.17,77,32.82,2.0,Cash,3.76,3.23,0,11,0
404,9997,London,10.22,106,68.82,1.5,UPI,4.32,3.63,0,13,1
405,2433,Singapore,44.59,42,76.18,1.5,Wallet,4.23,4.08,0,22,1
406,8093,New York,15.54,86,64.89,1.0,Credit Card,4.33,3.11,0,4,0
407,5829,London,34.13,96,103.2,1.5,UPI,3.68,3.22,0,21,1
408,1545,Singapore,41.5,74,103.8,1.0,Credit Card,4.65,3.4,0,7,0
409,6928,Dubai,2.54,13,56.87,1.2,Credit Card,4.79,4.45,0,2,0
410,2877,New York,19.51,88,38.73,2.0,Cash,3.68,3.61,1,19,0
411,9977,New York,1.68,27,98.15,1.0,Wallet,4.54,3.93,0,15,1
412,2148,London,11.19,33,82.18,1.5,Cash,4.08,3.38,0,4,0
413,9718,Sydney,36.25,112,78.42,1.2,Wallet,4.08,4.39,0,22,0
414,2699,New York,39.89,47,96.8,1.5,UPI,3.73,3.36,0,13,0
415,6988,Mumbai,43.28,105,42.35,1.0,Wallet,4.52,3.7,0,4,0
416,4315,Singapore,15.13,21,21.54,2.0,Cash,3.85,4.78,0,12,1
417,3748,London,41.93,63,81.86,1.2,Cash,3.84,4.53,0,23,1
418,6854,Sydney,41.74,90,111.87,1.5,UPI,4.76,3.23,0,18,1
419,3892,London,30.4,71,31.24,2.5,Cash,3.55,4.05,0,9,0
420,4231,Dubai,5.47,46,75.09,2.5,Wallet,4.98,4.2,0,17,1
421,1330,London,30.41,80,13.83,1.2,Cash,4.25,3.42,0,6,0
422,3601,Singapore,8.3,43,107.32,1.0,Wallet,4.85,4.04,0,17,0
423,5741,Singapore,39.14,14,10.86,2.5,Credit Card,4.17,3.14,0,2,0
424,6551,Sydney,10.02,115,99.55,1.5,Credit Card,4.18,3.49,0,16,1
425,4798,Singapore,11.45,13,67.26,1.2,UPI,4.81,3.81,0,14,0
426,5892,London,26.33,55,27.42,2.5,Credit Card,4.06,3.39,0,10,0
427,7879,Sydney,37.59,97,90.85,1.0,UPI,4.6,3.76,0,4,0
428,2867,Mumbai,38.18,76,96.85,2.0,Wallet,3.87,4.03,0,19,0
429,9953,London,5.34,42,74.52,2.5,Wallet,4.16,3.46,0,23,0
430,8583,Dubai,40.47,74,90.08,2.0,Wallet,4.74,3.87,1,19,0
431,1747,Dubai,11.55,47,119.72,2.5,Cash,4.49,4.67,0,6,0
432,2338,Sydney,8.51,23,13.01,2.0,Wallet,4.05,4.01,0,23,0
433,1289,Sydney,26.7,52,117.02,2.5,Wallet,3.8,3.64,0,22,0
434,4286,New York,32.03,119,92.7,2.5,Credit Card,4.14,3.99,0,16,1
435,3669,Sydney,32.09,23,81.57,1.5,Cash,4.12,4.66,1,9,1
436,9249,Mumbai,13.56,62,11.98,1.0,Credit Card,4.5,4.49,0,8,0
437,7623,Singapore,44.18,75,7.34,1.0,Credit Card,4.18,4.71,0,3,0
438,9540,Dubai,19.21,46,74.79,1.0,UPI,4.88,3.62,0,10,0
439,7363,New York,31.91,92,35.18,2.5,Cash,4.68,3.34,0,21,0
440,8915,London,33.4,7,107.88,1.5,Credit Card,4.23,4.9,0,3,1
441,9770,Singapore,19.88,24,77.69,1.5,Wallet,4.52,4.53,0,23,1
442,7057,Sydney,28.98,88,11.09,2.0,Credit Card,4.4,3.61,0,3,0
443,4231,Singapore,22.02,115,6.06,2.0,Cash,3.65,4.87,0,10,0
444,6382,Singapore,16.55,112,9.11,1.0,UPI,4.29,3.54,0,11,0
445,2106,New York,31.65,43,51.45,1.0,Credit Card,4.88,4.55,0,3,1
446,7909,Singapore,15.47,71,119.11,1.0,Wallet,4.44,4.6,1,6,1
447,1793,Dubai,4.73,47,76.9,1.2,UPI,4.4,3.71,0,1,0
448,9115,Singapore,37.68,88,10.13,1.5,UPI,4.74,3.73,0,3,1
449,8257,New York,15.61,44,87.47,1.5,Cash,4.17,3.31,0,0,1
450,2330,Dubai,22.8,24,52.76,2.5,UPI,4.64,4.57,0,4,1
451,2900,London,7.86,26,31.07,2.0,Credit Card,3.69,4.74,0,5,0
452,8437,Mumbai,39.71,5,29.92,1.5,Cash,3.54,3.31,0,11,1
453,8231,Dubai,19.55,71,61.02,1.5,Credit Card,3.84,3.57,0,4,0
454,8301,London,27.44,57,53.63,2.5,Wallet,4.36,3.45,0,15,0
455,4734,New York,5.82,46,23.2,2.0,UPI,4.16,3.07,0,13,0
456,6838,Sydney,24.97,66,96.46,1.5,Cash,3.95,3.01,0,10,0
457,8075,London,15.07,91,79.03,1.2,UPI,4.49,3.35,0,13,0
458,6675,London,34.79,80,111.65,1.0,Wallet,4.88,4.19,0,15,0
459,5860,New York,10.74,83,94.0,2.5,UPI,4.63,4.14,0,14,1
460,7529,Sydney,11.04,29,43.68,1.5,Wallet,4.5,4.58,0,8,0
461,3253,Singapore,6.68,8,20.63,1.5,Cash,4.27,3.13,0,4,0
462,6621,London,35.0,11,114.27,2.5,Credit Card,4.2,3.24,0,14,0
463,7061,Singapore,3.26,115,54.4,1.5,Wallet,3.82,3.8,0,23,0
464,1191,Singapore,28.58,57,51.55,2.5,Credit Card,4.15,4.88,0,19,1
465,9360,Singapore,13.87,93,102.04,1.5,UPI,4.54,3.71,0,10,1
466,6880,Sydney,21.46,81,80.5,2.5,Credit Card,4.49,3.69,0,7,1
467,4152,Sydney,41.71,79,48.92,1.2,UPI,4.31,3.91,0,2,0
468,7967,New York,32.11,90,9.96,1.2,UPI,4.61,4.82,0,15,0
469,1226,Singapore,36.98,32,76.99,1.0,Cash,4.42,4.01,0,5,1
470,9275,Singapore,3.46,59,99.93,2.5,Wallet,3.85,3.2,0,15,0
471,7045,London,25.49,118,58.99,2.0,UPI,4.42,3.39,0,3,0
472,4348,New York,14.68,105,60.87,2.5,Credit Card,4.07,4.28,0,22,0
473,6687,London,11.11,96,103.73,1.2,UPI,4.28,3.5,0,7,0
474,2894,Singapore,27.57,114,42.64,2.5,Wallet,4.04,3.4,0,7,0
475,2699,London,36.52,10,59.84,1.5,Wallet,3.97,4.85,0,3,1
476,8660,Singapore,18.31,58,87.56,1.2,Cash,3.79,4.04,0,6,0
477,3797,New York,18.3,51,90.52,2.0,Wallet,4.91,4.63,0,12,0
478,7693,Singapore,38.09,70,51.99,1.5,Cash,4.74,4.51,0,9,1
479,4187,New York,25.6,11,88.61,2.0,Credit Card,4.0,4.87,0,17,0
480,9626,New York,41.86,71,25.83,2.0,UPI,4.09,4.75,0,23,0
481,2756,Singapore,22.52,22,35.5,1.2,Credit Card,3.93,4.36,0,10,0
482,5726,New York,18.02,13,53.64,2.5,Cash,3.53,4.1,0,22,0
483,6516,London,9.49,90,80.16,1.5,Credit Card,3.51,3.11,0,2,1
484,3191,London,40.98,93,35.82,2.5,Cash,4.73,4.38,0,9,0
485,7927,London,19.72,89,46.77,2.0,Cash,5.0,3.06,0,14,0
486,9433,Mumbai,1.64,102,64.05,2.5,Wallet,4.05,4.88,0,20,1
487,9716,Singapore,28.68,65,7.21,1.0,Credit Card,3.69,4.11,0,18,0
488,2953,Mumbai,15.81,45,9.61,2.5,Wallet,4.86,4.1,0,15,1
489,3471,London,2.28,48,115.62,1.2,Credit Card,3.68,4.35,0,17,1
490,1381,London,25.86,116,39.37,1.5,Wallet,3.75,4.15,0,0,0
491,2341,Mumbai,36.89,25,74.41,2.0,Credit Card,3.73,4.32,0,21,0
492,4592,Singapore,16.57,86,90.72,1.5,Credit Card,4.13,3.79,0,13,0
493,8063,Dubai,42.12,106,15.0,2.5,UPI,4.71,3.17,0,14,0
494,9882,Dubai,7.86,23,62.66,1.2,Credit Card,3.85,3.71,0,15,1
495,8113,New York,20.42,22,24.65,2.0,Cash,4.57,3.85,0,11,0
496,7483,Dubai,35.36,52,66.06,2.0,Wallet,3.78,3.35,0,23,0
497,1235,Mumbai,36.63,35,110.86,2.0,Wallet,3.72,4.88,0,3,0
498,2142,Mumbai,17.99,15,115.3,1.5,UPI,4.64,3.35,0,17,0
499,5992,London,27.58,10,22.56,2.5,Cash,4.87,4.89,0,13,0
500,9637,London,1.68,107,58.05,1.5,Cash,3.51,4.79,0,1,0
501,6132,Mumbai,35.3,85,87.01,2.0,Credit Card,4.47,4.05,0,22,0
502,5750,Sydney,40.48,49,29.98,1.0,UPI,4.44,4.04,0,15,0
503,6293,London,21.66,97,59.09,1.0,Wallet,4.25,4.22,0,9,0
504,2901,Sydney,5.0,94,116.7,2.0,Credit Card,3.91,4.37,0,12,1
505,7585,New York,11.94,41,18.44,2.5,Credit Card,4.17,3.19,0,21,0
506,8444,New York,5.05,77,24.48,1.5,Credit Card,4.99,3.22,0,11,0
507,1806,Singapore,39.2,45,70.33,1.5,Credit Card,3.56,3.37,0,10,1
508,9603,Sydney,30.02,72,98.11,1.0,Credit Card,4.52,4.7,0,11,0
509,3080,Mumbai,29.41,75,114.73,1.0,UPI,4.34,3.51,0,10,0
510,1170,London,29.46,14,6.27,2.5,Wallet,3.6,4.38,0,12,0
511,3648,London,13.33,56,91.63,1.2,Credit Card,3.78,3.38,0,6,0
512,9176,New York,1.71,112,87.44,2.0,UPI,4.38,4.73,0,21,1
513,9110,Dubai,38.23,68,6.16,1.5,Credit Card,3.9,3.18,0,5,1
514,5385,Dubai,5.33,54,79.42,2.5,UPI,3.98,4.56,0,12,1
515,4155,Sydney,10.13,74,63.12,2.0,Credit Card,4.58,3.29,0,4,1
516,2593,Mumbai,4.17,85,97.36,1.2,Wallet,4.98,4.89,0,0,0
517,9293,New York,30.41,46,63.68,1.5,Wallet,4.24,3.95,0,4,0
518,5196,Singapore,1.63,101,66.31,2.0,UPI,4.98,3.4,0,22,1
519,5520,New York,12.55,80,26.62,1.2,UPI,3.52,4.35,0,6,0
520,8884,Mumbai,20.4,108,76.99,1.0,Credit Card,4.01,4.16,0,11,0
521,5545,Singapore,29.19,50,117.93,1.0,UPI,4.28,4.08,0,23,1
522,5577,Dubai,17.46,30,13.46,1.2,UPI,3.91,3.8,1,3,0
523,5786,London,39.85,76,80.63,2.0,Cash,3.9,3.84,0,9,0
524,4275,New York,19.01,65,103.37,2.5,UPI,3.81,3.55,0,15,0
525,6692,Singapore,29.16,75,93.85,2.0,Credit Card,4.28,4.67,1,5,0
526,3076,Dubai,25.58,62,20.22,2.0,UPI,4.52,4.12,0,2,1
527,8667,Sydney,13.7,66,37.24,1.0,Credit Card,4.64,4.85,0,6,0
528,1744,Dubai,2.08,39,5.69,1.2,Cash,4.11,4.67,0,15,0
529,9820,Dubai,32.71,19,88.51,2.5,UPI,4.65,4.17,0,4,1
530,3001,Singapore,38.63,44,62.33,2.0,Credit Card,4.95,4.03,0,10,1
531,7024,Singapore,29.1,112,74.42,1.0,UPI,4.48,4.86,0,12,0
532,2180,London,41.99,28,96.93,1.2,UPI,4.7,3.28,0,6,0
533,2035,New York,18.21,12,119.43,1.2,Credit Card,3.82,4.55,0,17,0
534,2927,New York,13.85,46,119.87,1.0,UPI,3.5,4.3,0,7,1
535,2768,Dubai,17.91,26,11.58,1.0,Credit Card,3.85,4.65,0,7,0
536,4330,Dubai,38.17,106,80.41,1.0,UPI,4.32,3.55,0,6,0
537,5610,Mumbai,32.29,43,108.6,1.5,Cash,3.83,3.55,0,16,1
538,4480,Dubai,24.11,64,91.62,2.0,UPI,3.78,4.67,0,4,0
539,4272,Singapore,34.53,7,38.13,2.0,Credit Card,3.58,3.19,0,14,0
540,8591,New York,20.01,98,26.41,2.0,Credit Card,4.28,4.12,1,10,0
541,3505,New York,24.32,69,87.24,1.5,Credit Card,3.94,4.69,0,5,0
542,1852,London,27.78,111,109.31,1.5,UPI,4.04,3.05,0,14,0
543,1247,Sydney,44.77,5,84.43,1.0,Cash,4.61,4.01,0,21,0
544,7244,Mumbai,26.51,39,78.94,2.5,Cash,4.77,4.56,0,23,1
545,5746,Dubai,12.28,61,23.54,1.2,Wallet,4.29,3.06,0,21,0
546,6520,London,32.8,92,14.1,1.2,UPI,3.71,3.19,1,19,0
547,6032,Singapore,23.28,80,63.22,2.0,Cash,4.78,4.91,1,1,1
548,1716,New York,33.49,54,26.48,2.0,Cash,3.67,3.81,0,10,1
549,2929,Singapore,3.22,36,83.84,1.5,Cash,4.52,3.32,0,2,0
550,8652,Sydney,27.74,26,44.74,1.5,Credit Card,3.95,3.91,0,15,0
551,7301,London,32.82,35,119.05,2.0,Wallet,4.36,3.3,0,1,0
552,3569,Mumbai,1.9,117,90.34,1.2,Wallet,3.94,3.36,1,6,1
553,9289,Sydney,29.7,96,107.56,1.5,Cash,4.27,4.95,0,1,1
554,8457,Singapore,15.73,60,48.87,2.5,UPI,4.98,3.25,0,1,0
555,7017,Sydney,17.66,91,23.11,1.2,Credit Card,3.86,4.83,0,6,0
556,2915,Mumbai,29.13,85,33.4,2.5,Credit Card,4.4,3.89,0,18,1
557,6068,Singapore,4.31,27,114.8,1.0,Wallet,4.47,4.86,0,0,1
558,1239,Singapore,12.75,60,60.68,1.2,Credit Card,3.51,3.31,0,20,0
559,9870,Sydney,18.77,30,88.02,1.5,Cash,4.72,4.01,0,9,1
560,6015,Mumbai,2.68,104,35.14,1.5,UPI,3.65,3.64,0,12,0
561,9370,New York,37.89,11,5.81,1.2,Credit Card,3.89,4.41,0,22,1
562,7148,Singapore,42.41,55,31.32,1.2,Credit Card,4.11,3.57,0,17,1
563,3735,Singapore,14.45,74,34.14,1.2,UPI,4.43,4.35,0,4,0
564,1625,Singapore,35.59,66,57.16,1.5,Cash,4.05,4.88,0,4,0
565,9164,London,4.77,53,97.46,1.5,Wallet,4.24,4.69,0,1,0
566,1667,London,11.18,15,94.95,2.0,Wallet,4.27,5.0,0,22,1
567,3387,Singapore,44.62,56,41.16,2.5,Credit Card,3.61,3.83,0,17,0
568,1107,New York,42.32,21,65.74,1.0,Credit Card,4.84,4.62,0,8,1
569,5385,Sydney,11.79,112,75.28,2.5,Credit Card,3.75,4.85,0,8,0
570,2506,London,35.83,109,117.27,1.2,Cash,3.67,4.3,0,14,1
571,7926,Dubai,38.9,63,55.1,1.5,UPI,4.94,4.3,0,16,1
572,5540,Mumbai,34.34,37,30.17,1.0,Credit Card,3.53,3.96,0,3,0
573,8097,Mumbai,29.76,67,51.12,2.5,Credit Card,4.64,4.58,0,1,0
574,4817,Dubai,33.28,96,92.05,1.2,Cash,3.81,4.83,0,1,1
575,8427,Dubai,10.53,106,64.51,2.0,Cash,4.37,4.85,0,21,1
576,4471,Singapore,30.76,41,49.43,2.5,Cash,4.86,4.56,0,1,0
577,4918,Sydney,11.15,37,7.23,1.5,UPI,3.74,3.14,0,1,1
578,8039,Sydney,31.71,118,37.37,1.5,Credit Card,3.55,3.99,0,11,0
579,5602,Dubai,34.28,97,48.21,1.0,Cash,3.98,3.59,0,10,0
580,2083,Mumbai,32.68,94,31.77,1.5,UPI,4.33,4.24,0,19,0
581,9473,London,7.34,39,64.67,1.2,Wallet,4.85,3.81,0,3,0
582,7328,Singapore,44.2,29,63.72,2.0,UPI,4.52,4.73,0,10,0
583,3136,Sydney,24.02,116,40.41,1.2,Cash,3.64,3.76,0,8,1
584,9160,New York,38.72,95,117.98,1.2,UPI,3.52,3.46,0,12,0
585,5699,Mumbai,13.96,106,87.97,1.2,Credit Card,4.11,3.28,0,13,1
586,1785,London,34.48,6,64.63,2.0,Credit Card,4.57,4.98,0,20,0
587,6426,New York,18.93,28,99.75,1.5,UPI,4.81,4.2,0,0,1
588,2026,Singapore,11.11,44,6.57,1.0,Cash,3.86,3.56,0,21,1
589,5201,New York,10.88,77,112.36,2.5,UPI,4.99,4.49,0,19,1
590,6916,Sydney,41.53,68,80.11,1.0,Credit Card,4.58,3.55,0,21,0
591,6491,Sydney,41.25,69,25.79,1.0,Credit Card,4.32,4.36,0,4,0
592,4702,Sydney,6.78,19,85.18,2.0,Credit Card,4.8,3.01,0,15,1
593,8131,Dubai,11.85,106,111.9,1.5,Wallet,3.55,3.91,0,5,0
594,7491,Singapore,15.12,27,63.61,2.0,Credit Card,4.4,4.24,0,4,1
595,7108,Dubai,26.91,105,110.83,1.5,Wallet,3.65,4.51,0,2,0
596,8259,Singapore,11.33,82,34.79,2.5,Wallet,4.24,4.74,0,21,1
597,9344,London,5.92,97,55.03,1.2,UPI,4.94,4.9,0,17,1
598,4192,Dubai,31.97,55,29.97,2.5,Credit Card,4.25,4.73,0,14,0
599,1980,Mumbai,43.06,11,18.63,1.0,Wallet,4.92,4.47,0,1,0
600,9613,New York,39.75,75,60.41,1.0,Wallet,4.85,4.14,1,22,0
601,2086,Singapore,11.98,41,50.34,1.2,Wallet,4.35,3.22,0,7,0
602,6975,Sydney,35.82,44,7.3,2.5,Wallet,3.96,4.62,1,3,0
603,6958,Dubai,28.65,42,29.08,2.5,Cash,3.89,4.78,0,11,1
604,2593,Dubai,31.09,76,92.35,2.0,Credit Card,4.13,3.08,0,17,1
605,8466,London,9.02,93,104.83,1.0,Wallet,4.31,4.92,0,19,1
606,4597,Singapore,15.47,92,57.7,1.0,Credit Card,4.1,4.08,1,5,1
607,8302,London,3.0,91,49.61,1.5,Cash,4.49,3.77,0,10,0
608,5204,New York,23.51,91,9.55,1.5,Wallet,3.97,3.26,0,20,0
609,7399,New York,33.72,18,14.64,2.0,Wallet,4.37,3.08,0,15,0
610,1519,Singapore,6.8,72,118.2,2.5,Cash,4.25,4.55,0,1,0
611,1502,New York,28.37,37,112.9,1.5,Wallet,4.12,4.86,0,20,0
612,2868,Sydney,3.09,65,71.83,1.5,UPI,4.4,3.14,0,6,0
613,2852,New York,33.39,105,105.84,2.0,Credit Card,4.31,3.12,0,19,0
614,2650,New York,12.12,47,54.38,1.2,Credit Card,4.36,3.17,0,6,0
615,2525,Mumbai,3.87,88,119.9,1.2,UPI,4.07,4.67,0,19,1
616,7591,Dubai,14.16,65,34.92,2.5,Wallet,4.7,4.27,0,14,0
617,8295,Sydney,38.81,98,72.21,1.5,Wallet,4.1,4.69,0,14,1
618,1020,Mumbai,27.68,29,60.56,1.0,Wallet,4.47,4.75,0,18,0
619,3498,Sydney,38.2,13,21.6,2.0,Wallet,3.8,4.47,0,10,0
620,3687,Singapore,2.88,117,108.53,1.5,Credit Card,4.16,4.42,0,11,0
621,3875,Dubai,42.99,91,16.8,2.5,Wallet,4.35,3.62,0,15,1
622,7352,London,13.22,23,30.86,2.5,UPI,4.57,4.83,0,3,1
623,7452,Singapore,25.31,112,59.62,2.0,UPI,4.6,4.61,0,4,1
624,5999,New York,32.14,43,76.36,1.2,UPI,3.91,3.96,0,21,0
625,8484,New York,7.89,111,25.07,1.2,Cash,4.91,4.42,0,6,0
626,3442,Singapore,43.41,67,15.13,2.0,UPI,4.63,4.96,0,1,1
627,2997,New York,21.06,19,60.41,2.5,Wallet,3.62,4.15,0,4,1
628,3865,New York,15.47,24,35.56,2.0,Credit Card,4.3,3.27,0,22,0
629,3493,New York,38.83,28,69.66,1.5,Cash,4.69,3.13,0,14,0
630,6684,New York,7.88,105,106.96,1.0,Credit Card,3.52,3.12,0,12,0
631,8573,New York,34.09,32,80.49,1.0,Wallet,4.83,3.73,0,8,0
632,9929,Singapore,19.94,81,36.21,1.5,Cash,4.25,3.3,0,10,0
633,8966,Sydney,8.73,97,46.39,1.2,Cash,4.24,3.21,0,13,0
634,9251,New York,15.34,109,36.34,1.5,Wallet,4.75,3.74,0,2,0
635,1628,Dubai,21.69,67,69.56,1.5,Wallet,4.14,3.71,0,13,0
636,8950,London,2.16,32,119.26,2.0,Cash,4.28,3.48,0,11,0
637,9569,Mumbai,29.57,26,10.68,2.5,Cash,4.45,3.27,0,6,0
638,9927,Singapore,12.07,81,79.02,1.2,Credit Card,3.63,4.87,0,1,0
639,3387,Dubai,30.9,87,44.26,1.2,Wallet,4.89,4.7,0,13,0
640,9079,Mumbai,38.86,11,64.41,1.0,Wallet,3.93,3.03,0,19,0
641,5301,New York,29.16,19,58.68,1.5,UPI,3.54,4.27,0,5,1
642,4880,Mumbai,4.4,62,82.34,1.2,Cash,3.52,4.52,0,20,0
643,6672,Mumbai,35.94,38,66.82,1.2,Credit Card,3.8,4.27,0,22,1
644,1338,Singapore,36.95,85,98.6,2.5,Wallet,4.69,4.42,0,4,1
645,3255,Mumbai,31.18,113,96.33,1.5,UPI,3.64,3.81,0,1,0
646,3096,London,31.09,90,31.63,1.0,UPI,3.51,3.09,0,20,0
647,3309,London,13.43,21,62.58,2.5,UPI,4.7,3.06,0,8,0
648,3745,Singapore,39.08,39,115.43,2.5,Credit Card,4.33,3.07,0,17,0
649,3495,Sydney,11.14,39,34.18,1.0,UPI,4.75,3.76,0,6,0
650,6146,Dubai,31.28,67,70.2,1.0,Wallet,4.25,4.49,0,4,1
651,9239,Dubai,14.23,12,85.07,1.0,Cash,3.52,3.09,0,15,1
652,2085,Dubai,7.54,13,38.46,2.5,UPI,4.31,3.14,0,2,1
653,1206,Dubai,3.77,46,110.05,1.0,Cash,4.95,4.71,0,18,1
654,8891,London,28.74,64,63.85,2.0,Wallet,4.42,4.14,0,10,1
655,9992,New York,1.42,92,79.79,2.0,Credit Card,4.2,4.88,0,20,1
656,7747,Dubai,7.76,111,54.41,1.0,Cash,3.7,3.79,0,7,1
657,7963,Mumbai,4.83,60,75.72,2.0,Cash,3.7,3.89,0,4,0
658,8363,Singapore,13.94,31,20.52,1.2,Cash,3.63,4.73,0,1,0
659,8611,London,11.98,89,97.75,1.2,Cash,4.9,4.65,0,18,0
660,1083,Sydney,37.32,60,100.1,1.0,Wallet,4.4,4.31,0,10,0
