flight_id,airline,origin_airport,destination_airport,scheduled_departure_min,departure_delay_min,arrival_delay_min,cancelled,weather_delay_min,air_traffic_delay_min
493,Emirates,BLR,CCU,410,183,96,0,37,70
494,Air India,CCU,BLR,283,99,-3,1,94,77
495,Air India,HYD,CCU,465,55,257,0,43,21
496,Emirates,HYD,MAA,79,243,217,0,25,72
497,IndiGo,DEL,BOM,783,272,28,0,99,22
498,SpiceJet,BLR,DEL,1100,49,57,0,109,42
499,Air India,CCU,BLR,732,107,245,0,106,67
500,Emirates,CCU,CCU,1384,33,215,0,89,42
501,Qatar Airways,BOM,BLR,76,199,17,0,107,25
502,Emirates,DEL,MAA,508,25,52,0,1,40
503,Vistara,DEL,BLR,1187,8,0,0,42,69
504,SpiceJet,CCU,BOM,1032,80,134,0,108,30
505,Go First,CCU,BLR,1198,290,276,0,42,16
506,IndiGo,MAA,HYD,461,201,86,0,62,8
507,Go First,MAA,BOM,1330,211,170,0,72,90
508,SpiceJet,MAA,CCU,244,206,9,0,57,54
509,SpiceJet,DEL,DEL,121,212,56,0,116,5
510,SpiceJet,BOM,DEL,184,87,65,0,47,69
511,Go First,HYD,MAA,31,8,45,0,4,63
512,Qatar Airways,MAA,MAA,997,286,2,0,90,3
513,SpiceJet,BOM,HYD,761,15,226,0,75,66
514,Emirates,BLR,CCU,568,17,42,0,34,87
515,Go First,MAA,DEL,309,53,316,0,92,55
516,SpiceJet,HYD,DEL,1395,212,41,0,15,17
517,Emirates,BLR,DEL,829,69,81,0,82,31
518,Qatar Airways,BLR,DEL,991,40,199,0,48,84
519,Vistara,HYD,BLR,1079,91,303,0,59,47
520,Qatar Airways,MAA,CCU,790,165,-4,0,106,28
521,SpiceJet,DEL,BOM,1296,-1,-5,0,116,31
522,Go First,HYD,BOM,463,226,147,0,50,24
523,Air India,HYD,HYD,677,89,267,0,90,75
524,SpiceJet,HYD,BLR,978,217,201,0,81,62
525,Air India,BLR,DEL,669,53,307,0,58,8
526,Emirates,BOM,DEL,1272,8,225,0,63,70
527,Vistara,DEL,MAA,697,130,29,0,104,13
528,IndiGo,MAA,MAA,993,14,65,0,12,19
529,Qatar Airways,MAA,HYD,77,217,239,0,93,83
530,Vistara,BOM,DEL,533,78,51,0,25,9
531,SpiceJet,HYD,HYD,107,81,86,0,69,10
532,Air India,DEL,BLR,1296,31,75,0,2,38
533,Qatar Airways,MAA,BOM,763,284,26,0,86,18
534,Air India,CCU,DEL,14,70,260,1,11,18
535,Go First,MAA,CCU,369,96,288,0,40,42
536,Air India,HYD,BLR,1327,100,258,0,104,60
537,Go First,CCU,DEL,204,266,61,0,78,69
538,Emirates,BOM,CCU,1136,203,218,0,64,71
539,Qatar Airways,DEL,MAA,864,220,186,1,62,64
540,Qatar Airways,BOM,HYD,1276,295,205,0,49,22
541,IndiGo,BOM,MAA,440,110,246,0,46,59
542,SpiceJet,DEL,BOM,1209,123,23,0,7,9
543,Go First,DEL,MAA,858,295,-5,0,30,62
544,IndiGo,MAA,DEL,226,197,96,0,10,1
545,Air India,MAA,CCU,527,246,92,0,16,35
546,Air India,DEL,MAA,353,174,78,0,26,56
547,IndiGo,CCU,DEL,622,275,295,0,94,65
548,Qatar Airways,BLR,BOM,1024,169,68,0,26,78
549,Air India,MAA,CCU,926,37,42,0,77,19
550,Emirates,BLR,MAA,1184,76,277,0,114,41
551,Emirates,CCU,HYD,160,8,0,0,86,20
552,IndiGo,DEL,HYD,870,35,310,1,55,93
553,Go First,CCU,CCU,1151,45,77,0,68,87
554,Go First,MAA,HYD,1174,218,149,0,93,65
555,IndiGo,BOM,MAA,443,134,199,0,97,37
556,Go First,DEL,MAA,462,81,128,0,46,85
557,Qatar Airways,HYD,CCU,1053,71,258,0,18,92
558,Qatar Airways,BLR,MAA,472,214,122,0,56,77
559,Go First,CCU,DEL,556,68,188,0,30,68
560,Emirates,DEL,BOM,79,139,286,0,15,23
561,Go First,CCU,HYD,1062,272,194,0,44,25
562,Qatar Airways,DEL,DEL,239,149,3,0,26,1
563,Vistara,MAA,CCU,556,145,278,0,60,45
564,SpiceJet,MAA,HYD,589,145,277,0,25,33
565,Air India,MAA,DEL,1360,191,285,0,102,61
566,Vistara,CCU,MAA,1303,106,146,0,28,86
567,Go First,HYD,CCU,1139,143,114,0,112,40
568,Emirates,MAA,CCU,268,108,28,0,114,98
569,IndiGo,DEL,HYD,334,188,67,0,102,14
570,Go First,MAA,MAA,311,252,108,0,43,54
571,Emirates,BOM,HYD,1076,173,11,0,108,2
572,SpiceJet,MAA,BLR,1091,137,288,0,28,75
573,Go First,CCU,DEL,693,155,-9,0,108,37
574,Qatar Airways,HYD,BLR,33,64,183,0,109,50
575,IndiGo,BOM,DEL,385,225,96,0,110,16
576,Emirates,CCU,BOM,248,261,73,0,94,90
577,Emirates,CCU,CCU,1134,168,112,0,1,82
578,Emirates,CCU,HYD,1117,272,214,0,5,48
579,SpiceJet,DEL,BOM,1433,40,2,0,8,20
580,Go First,CCU,BOM,1202,64,273,0,14,87
581,SpiceJet,DEL,CCU,1070,133,145,1,83,23
582,Air India,CCU,CCU,793,177,265,0,111,82
583,Air India,BLR,DEL,851,112,150,0,57,94
584,Go First,BOM,BLR,873,240,244,0,1,39
585,Qatar Airways,BLR,MAA,375,285,174,0,2,19
586,SpiceJet,CCU,DEL,723,119,250,0,118,78
587,IndiGo,BOM,MAA,201,241,275,0,51,34
588,Emirates,BOM,BOM,444,169,263,0,54,47
589,Emirates,HYD,MAA,296,99,201,1,52,98
590,Go First,BLR,BLR,1331,67,305,0,93,32
591,Qatar Airways,HYD,DEL,492,-9,191,0,71,55
592,Air India,BOM,CCU,337,265,137,0,39,40
593,Air India,DEL,BLR,922,279,165,0,84,53
594,Emirates,BOM,BLR,1089,286,196,0,38,43
595,Go First,HYD,DEL,791,158,257,1,42,81
596,SpiceJet,BLR,CCU,961,229,187,0,117,80
597,Air India,CCU,BLR,316,12,189,0,12,71
598,SpiceJet,CCU,CCU,941,283,137,0,103,83
599,Qatar Airways,BLR,HYD,625,161,154,0,104,10
600,Air India,CCU,HYD,74,275,225,0,111,93
601,Air India,CCU,HYD,938,182,271,0,36,90
602,Vistara,HYD,MAA,58,158,229,0,54,13
603,Air India,BLR,BLR,385,107,305,0,31,41
604,IndiGo,MAA,DEL,14,-5,64,0,13,78
605,Go First,DEL,DEL,1254,121,76,0,64,11
606,Go First,DEL,MAA,198,82,133,0,26,83
607,SpiceJet,CCU,DEL,1377,240,14,0,23,16
608,Qatar Airways,DEL,HYD,34,-1,107,0,114,89
609,Air India,BLR,BLR,161,40,310,0,112,77
610,IndiGo,BLR,DEL,981,283,13,0,21,24
611,SpiceJet,BOM,DEL,798,118,243,0,77,25
612,Vistara,BOM,BOM,894,238,170,0,44,46
613,SpiceJet,DEL,BOM,470,91,59,0,7,24
614,SpiceJet,MAA,BOM,530,72,29,0,90,88
615,Air India,BOM,BLR,791,180,53,0,66,59
616,Vistara,BOM,HYD,851,132,194,0,63,59
617,SpiceJet,BLR,CCU,347,226,223,0,96,26
618,IndiGo,MAA,HYD,693,276,292,0,114,42
619,IndiGo,CCU,HYD,934,266,176,0,46,75
620,Go First,DEL,BLR,912,280,87,0,20,19
621,Vistara,BOM,BLR,146,158,225,0,31,62
622,Vistara,MAA,BOM,1397,133,237,0,103,79
623,Go First,MAA,DEL,674,173,204,0,104,24
624,SpiceJet,DEL,MAA,1439,34,201,0,44,26
625,Vistara,MAA,MAA,686,232,186,1,43,51
626,IndiGo,MAA,CCU,1279,257,13,0,40,81
627,IndiGo,MAA,DEL,959,242,196,1,95,9
628,Air India,BOM,CCU,685,278,138,0,51,49
629,Vistara,DEL,BOM,1126,201,215,0,87,29
630,SpiceJet,MAA,CCU,120,166,86,0,10,0
631,Go First,MAA,DEL,418,10,299,0,100,53
632,Go First,BOM,DEL,349,41,161,0,114,3
633,SpiceJet,DEL,MAA,41,222,165,0,84,86
634,Qatar Airways,BLR,BOM,1390,112,216,0,17,6
635,Emirates,BOM,BLR,28,89,-4,0,10,29
636,Air India,DEL,CCU,965,203,170,0,26,89
637,Go First,MAA,MAA,784,124,233,0,42,64
638,Vistara,DEL,CCU,13,207,250,0,101,28
639,Air India,DEL,CCU,919,77,119,1,64,24
640,Vistara,CCU,BLR,817,269,229,0,53,39
641,Qatar Airways,DEL,BOM,824,29,15,0,28,25
642,IndiGo,BLR,DEL,1212,229,243,0,20,16
643,Air India,DEL,HYD,871,125,88,0,28,30
644,Go First,BLR,CCU,294,171,-15,0,8,60
645,Air India,MAA,HYD,1206,254,191,0,60,7
646,Air India,BLR,BOM,863,248,119,0,61,68
647,Air India,MAA,HYD,547,171,255,0,70,0
648,Emirates,MAA,CCU,1060,10,73,0,101,78
649,Air India,BLR,BLR,1007,185,179,0,94,99
650,Vistara,BOM,HYD,1037,201,106,0,90,70
651,IndiGo,HYD,BOM,634,5,100,0,118,45
652,Qatar Airways,DEL,BOM,594,191,180,0,105,90
653,SpiceJet,CCU,BLR,1182,207,20,0,95,98
654,Air India,HYD,HYD,1352,82,51,1,4,90
655,Go First,DEL,HYD,613,122,117,0,96,19
656,Air India,DEL,DEL,1106,128,265,0,14,81
657,Go First,MAA,MAA,1045,146,-5,0,56,39
658,Vistara,DEL,BOM,1155,59,202,0,4,1
659,Go First,CCU,DEL,464,293,306,1,19,93
660,SpiceJet,DEL,BOM,1325,4,140,1,101,60
661,IndiGo,BLR,DEL,954,224,224,0,100,93
662,Go First,HYD,MAA,929,201,44,0,80,70
663,Go First,BLR,DEL,1290,279,122,0,113,76
664,IndiGo,CCU,BOM,798,49,34,0,3,96
665,SpiceJet,DEL,HYD,394,241,151,1,55,29
666,Air India,CCU,BOM,1143,-9,149,0,84,29
667,Go First,MAA,CCU,245,225,303,0,118,86
668,IndiGo,BLR,BLR,567,8,173,0,33,44
669,Vistara,BLR,BLR,37,38,76,0,39,23
670,IndiGo,BOM,CCU,244,67,278,1,68,83
671,Vistara,DEL,BLR,20,17,273,0,67,91
672,SpiceJet,MAA,BLR,1133,37,59,0,21,55
673,Air India,BLR,MAA,393,85,29,0,13,82
674,IndiGo,BLR,HYD,1433,154,37,0,67,60
675,Qatar Airways,MAA,HYD,986,165,159,0,7,12
676,Qatar Airways,CCU,BOM,7,62,145,1,66,79
677,Emirates,CCU,CCU,327,18,51,0,45,55
678,Go First,DEL,DEL,289,146,254,0,28,14
679,SpiceJet,BOM,BOM,510,293,108,0,89,10
680,IndiGo,BLR,BOM,911,268,166,0,113,11
681,Qatar Airways,BOM,BOM,360,272,166,0,118,85
682,Go First,CCU,BOM,715,-4,20,0,93,88
683,Qatar Airways,CCU,HYD,218,294,196,0,11,2
684,IndiGo,HYD,DEL,405,171,118,0,78,23
685,Vistara,DEL,BOM,752,98,162,0,115,88
686,IndiGo,HYD,HYD,922,195,150,0,51,8
687,Emirates,HYD,BOM,831,223,313,0,57,91
688,IndiGo,HYD,BLR,793,176,311,0,104,45
689,IndiGo,DEL,BOM,1243,-3,30,0,1,93
690,Emirates,DEL,CCU,594,42,140,0,0,70
691,SpiceJet,MAA,CCU,106,188,220,0,110,59
692,IndiGo,BOM,BOM,580,126,300,0,54,10
693,Emirates,BOM,MAA,608,248,44,0,110,9
694,Go First,MAA,BLR,1309,161,-11,0,91,2
695,Vistara,MAA,DEL,7,75,165,0,103,18
696,Vistara,CCU,BOM,805,35,129,0,98,1
697,IndiGo,HYD,DEL,188,175,299,0,33,16
698,SpiceJet,MAA,BLR,80,145,249,0,63,92
699,SpiceJet,BLR,BOM,107,-2,207,0,67,1
700,Go First,BOM,MAA,1344,104,285,0,81,52
701,IndiGo,MAA,HYD,685,143,221,0,11,15
702,Vistara,BLR,MAA,345,119,-3,0,49,9
703,SpiceJet,BLR,MAA,327,70,252,0,20,67
704,IndiGo,BLR,HYD,554,279,250,0,9,42
705,Qatar Airways,CCU,HYD,301,136,0,0,84,89
706,SpiceJet,CCU,CCU,199,284,76,0,103,57
707,Emirates,BLR,HYD,892,258,232,0,88,59
708,Qatar Airways,CCU,BOM,1062,122,3,0,113,23
709,SpiceJet,HYD,DEL,306,39,87,0,80,75
710,Vistara,BLR,CCU,1027,12,79,0,114,84
711,Air India,HYD,CCU,1100,77,267,0,69,15
712,Qatar Airways,HYD,DEL,467,101,197,1,13,99
713,Go First,BLR,CCU,178,100,21,0,100,98
714,Go First,BOM,HYD,644,61,45,0,39,8
715,Vistara,BLR,MAA,275,143,275,0,103,5
716,SpiceJet,BLR,BLR,1175,46,287,0,81,64
717,IndiGo,CCU,HYD,1187,246,228,0,29,77
718,SpiceJet,BLR,MAA,1313,145,295,0,72,23
719,Vistara,BOM,MAA,1401,102,-10,0,13,9
720,Go First,CCU,CCU,620,36,290,0,109,81
721,SpiceJet,DEL,BOM,637,227,149,0,51,72
722,Go First,DEL,BOM,1333,95,-3,0,109,26
723,Qatar Airways,HYD,CCU,929,176,9,0,16,82
724,IndiGo,HYD,CCU,1412,148,208,0,61,99
725,Qatar Airways,BOM,DEL,182,187,107,0,97,2
726,Go First,MAA,DEL,1329,166,113,0,109,37
727,Go First,DEL,BLR,71,250,289,1,21,72
728,Air India,HYD,BLR,1242,276,106,0,52,73
729,Air India,DEL,BLR,718,282,19,1,31,72
730,Qatar Airways,BOM,BLR,1196,132,67,0,75,16
731,Emirates,BOM,MAA,1295,297,293,0,54,47
732,Qatar Airways,MAA,MAA,725,186,166,0,79,48
733,Air India,MAA,DEL,268,214,60,0,21,42
734,Go First,CCU,BOM,1043,32,88,0,37,83
735,Vistara,BOM,CCU,577,140,216,0,49,6
736,Qatar Airways,HYD,BOM,994,285,287,0,102,67
737,Go First,DEL,HYD,814,52,27,0,65,73
738,Vistara,BLR,MAA,146,119,77,0,44,20
739,Vistara,MAA,BLR,1188,244,128,0,118,77
740,Air India,BLR,BLR,889,203,238,0,7,24
741,Qatar Airways,HYD,HYD,309,62,62,0,107,80
742,SpiceJet,MAA,BOM,517,93,247,0,64,60
743,IndiGo,BLR,BLR,13,147,54,0,104,27
744,Air India,HYD,BOM,131,261,133,0,39,77
745,Air India,DEL,CCU,754,227,276,0,104,51
746,SpiceJet,HYD,HYD,438,292,198,0,4,12
747,IndiGo,CCU,BOM,742,147,294,0,44,33
748,Go First,MAA,CCU,739,98,131,0,45,66
749,Emirates,BOM,BOM,794,-2,9,0,35,3
750,Qatar Airways,DEL,BOM,262,48,307,0,16,43
751,Emirates,BLR,BLR,642,181,93,0,40,14
752,Go First,MAA,DEL,1248,125,165,0,29,83
753,Air India,BOM,MAA,257,240,235,0,51,7
754,IndiGo,HYD,BOM,1257,135,187,0,78,4
755,Air India,BOM,BOM,1359,47,288,0,19,65
756,Vistara,MAA,BOM,408,166,154,0,35,91
757,Air India,MAA,DEL,974,277,159,0,65,85
758,Air India,CCU,CCU,1047,234,154,0,44,72
759,Go First,CCU,HYD,270,37,-14,1,3,91
760,Go First,BOM,BLR,1118,290,118,0,49,45
761,Go First,HYD,DEL,141,89,111,0,87,64
762,Emirates,BOM,CCU,901,202,30,0,111,99
763,Vistara,MAA,BOM,973,291,178,0,54,65
764,Go First,MAA,CCU,1104,154,193,0,58,25
765,IndiGo,BLR,DEL,273,115,280,0,41,30
766,Emirates,CCU,DEL,275,291,42,0,1,50
767,SpiceJet,BLR,DEL,464,110,62,0,45,40
768,IndiGo,DEL,HYD,1231,77,186,0,1,50
769,Qatar Airways,MAA,MAA,1319,206,273,0,49,18
770,Qatar Airways,BLR,BLR,1062,50,46,0,0,94
771,IndiGo,BOM,HYD,287,291,252,0,12,72
772,Go First,CCU,HYD,1147,168,110,1,69,2
773,SpiceJet,CCU,MAA,875,179,33,0,21,37
774,SpiceJet,HYD,HYD,1306,152,72,0,16,69
775,Emirates,BOM,DEL,877,70,318,0,58,44
776,SpiceJet,HYD,DEL,179,159,245,0,112,70
777,Qatar Airways,BLR,CCU,1120,290,163,0,85,40
778,Vistara,DEL,BOM,1214,185,53,0,106,24
779,Go First,BOM,HYD,1097,192,44,0,69,88
780,SpiceJet,BOM,BOM,446,36,286,0,115,49
781,Emirates,BOM,BLR,784,147,233,0,2,0
782,Qatar Airways,HYD,DEL,560,183,153,0,109,53
783,Vistara,BLR,CCU,483,268,253,0,69,85
784,Air India,BOM,BLR,848,258,96,1,80,83
785,Air India,BOM,CCU,721,188,84,0,98,12
786,Vistara,CCU,MAA,115,213,199,1,48,39
787,Qatar Airways,DEL,DEL,534,252,97,0,114,20
788,Emirates,CCU,BLR,1121,155,81,0,49,86
789,Vistara,CCU,MAA,1351,169,291,0,100,40
790,Go First,DEL,BLR,406,181,102,0,110,60
791,Go First,BLR,CCU,1336,205,20,0,34,32
792,Air India,CCU,MAA,693,273,274,0,22,72
793,SpiceJet,BLR,MAA,1171,96,288,0,71,28
794,Emirates,CCU,DEL,1365,87,108,0,6,54
795,Air India,MAA,BOM,494,219,24,0,49,31
796,SpiceJet,DEL,CCU,947,246,125,0,9,10
797,SpiceJet,CCU,CCU,22,32,10,0,89,51
798,Go First,MAA,MAA,1128,231,126,0,54,35
799,Qatar Airways,HYD,MAA,557,31,41,0,73,92
800,IndiGo,MAA,DEL,940,84,134,0,18,30
801,Qatar Airways,BOM,BOM,1245,243,189,0,22,13
802,IndiGo,CCU,CCU,854,177,60,0,94,62
803,Vistara,MAA,HYD,1038,296,269,0,63,51
804,Go First,BLR,HYD,890,156,194,0,32,53
805,SpiceJet,HYD,BOM,77,260,242,0,65,49
806,Emirates,CCU,BLR,1345,114,243,0,91,88
807,IndiGo,BOM,DEL,806,150,168,0,95,53
808,Qatar Airways,MAA,BOM,1264,76,312,0,96,89
809,SpiceJet,HYD,HYD,1041,298,-5,0,8,85
810,IndiGo,CCU,MAA,767,215,144,0,28,72
811,IndiGo,HYD,HYD,453,134,244,0,78,96
812,IndiGo,BOM,MAA,927,237,72,0,17,86
813,Emirates,MAA,DEL,276,-5,168,0,81,98
814,Go First,HYD,MAA,1050,20,0,0,117,83
815,Emirates,HYD,BOM,513,186,228,0,70,96
816,Air India,DEL,MAA,463,221,70,0,77,34
817,SpiceJet,HYD,BLR,806,285,183,0,28,29
818,Go First,DEL,BOM,823,124,-6,0,113,54
819,Go First,MAA,DEL,362,2,148,0,115,93
820,Go First,CCU,BOM,1406,-7,8,0,82,85
821,Qatar Airways,CCU,BLR,750,167,48,0,60,0
822,Go First,MAA,DEL,524,223,296,0,4,14
823,Emirates,MAA,HYD,1405,248,222,0,104,24
824,Go First,BLR,BLR,1207,129,222,0,113,19
825,Vistara,MAA,DEL,1217,54,6,0,108,70
826,SpiceJet,HYD,MAA,55,272,164,0,68,15
827,Go First,CCU,BOM,1253,295,290,0,55,51
828,SpiceJet,BOM,DEL,488,194,31,0,117,86
829,Vistara,CCU,BOM,1051,6,263,0,51,84
830,Vistara,DEL,MAA,721,189,208,0,14,64
831,SpiceJet,CCU,DEL,1207,21,202,0,89,83
832,IndiGo,BLR,HYD,1398,201,221,0,87,82
833,Air India,MAA,BLR,40,262,188,0,82,69
834,Qatar Airways,MAA,DEL,1003,279,3,0,19,95
835,IndiGo,CCU,MAA,259,280,164,0,106,0
836,IndiGo,BOM,DEL,440,223,146,0,72,93
837,Emirates,BOM,BOM,925,171,269,0,116,15
838,Qatar Airways,BLR,CCU,855,135,45,0,117,26
839,Qatar Airways,DEL,DEL,83,39,69,0,91,17
840,IndiGo,CCU,HYD,45,92,19,0,15,76
841,Go First,MAA,DEL,439,22,-11,0,74,43
842,Emirates,CCU,BLR,985,78,60,0,97,49
843,Emirates,BLR,DEL,135,230,237,0,24,91
844,Vistara,HYD,CCU,1206,255,-9,0,103,73
845,Qatar Airways,HYD,BOM,1195,212,153,0,118,13
846,IndiGo,BLR,DEL,908,225,114,0,56,51
847,Vistara,MAA,HYD,860,142,122,0,20,92
848,SpiceJet,BLR,MAA,787,46,284,0,4,74
849,Air India,MAA,DEL,589,101,310,0,74,49
850,Emirates,BOM,DEL,955,4,75,0,106,90
851,SpiceJet,BLR,BLR,689,258,147,0,8,16
852,SpiceJet,MAA,HYD,538,103,302,0,10,2
853,Go First,BLR,CCU,1143,241,237,1,100,61
854,Air India,BLR,MAA,1304,131,185,0,104,94
855,SpiceJet,MAA,BOM,1331,103,4,0,64,20
856,SpiceJet,MAA,DEL,707,279,213,0,62,32
857,Air India,DEL,CCU,1300,14,147,0,25,0
858,Air India,BLR,MAA,294,299,149,0,73,69
859,SpiceJet,HYD,BOM,52,244,216,1,103,55
860,Air India,BLR,CCU,805,257,312,0,18,3
861,SpiceJet,BLR,HYD,51,115,222,0,15,21
862,SpiceJet,MAA,HYD,727,239,104,0,108,76
863,Go First,BLR,MAA,71,276,91,0,55,57
864,IndiGo,CCU,BOM,27,42,234,0,100,43
865,SpiceJet,BLR,HYD,468,32,268,0,113,56
866,Vistara,CCU,MAA,763,155,182,1,104,93
867,Emirates,HYD,HYD,885,31,204,1,67,39
868,Qatar Airways,MAA,HYD,911,165,135,0,77,89
869,IndiGo,BLR,CCU,546,56,270,0,29,55
870,IndiGo,CCU,CCU,1424,55,249,0,6,62
871,IndiGo,CCU,HYD,200,72,204,0,11,38
872,Go First,CCU,BLR,819,94,200,1,23,6
873,SpiceJet,BOM,CCU,559,276,299,0,102,13
874,Go First,DEL,BOM,378,175,140,0,106,89
875,SpiceJet,HYD,MAA,1200,273,200,0,21,17
876,Go First,BLR,MAA,1075,-7,319,0,46,54
877,Go First,BOM,BOM,78,127,98,0,29,55
878,Emirates,BLR,BOM,1408,168,145,0,59,87
879,Vistara,BLR,BOM,833,226,287,0,38,56
880,Go First,MAA,BOM,1031,7,82,0,19,57
881,Emirates,MAA,DEL,1237,292,141,0,25,24
882,Air India,MAA,MAA,24,-2,146,0,48,95
883,Vistara,BOM,DEL,449,18,26,0,68,69
884,Go First,BLR,HYD,767,133,164,0,103,79
885,Qatar Airways,DEL,HYD,754,138,287,0,41,2
886,IndiGo,HYD,MAA,197,53,314,0,5,20
887,Air India,MAA,HYD,1117,176,35,0,52,31
888,Air India,MAA,BOM,436,216,236,0,33,1
889,Emirates,BLR,DEL,689,107,104,0,68,19
890,Air India,BLR,BOM,1401,243,59,0,9,74
891,Vistara,BOM,HYD,586,20,146,0,27,17
892,Go First,BOM,CCU,103,150,133,0,2,53
893,Go First,MAA,DEL,626,204,107,0,76,74
894,Qatar Airways,BLR,BOM,1062,158,125,0,47,98
895,IndiGo,DEL,MAA,457,70,166,0,110,35
896,Emirates,HYD,BOM,363,35,261,0,65,75
897,IndiGo,BLR,CCU,134,38,241,0,34,60
898,Air India,BLR,HYD,373,287,309,0,51,59
899,Qatar Airways,CCU,DEL,1255,272,229,0,113,94
900,IndiGo,BOM,MAA,38,77,70,0,61,35
901,Vistara,HYD,DEL,818,110,55,0,51,93
902,Go First,MAA,MAA,46,-8,253,0,115,43
903,Air India,BLR,DEL,35,216,164,0,46,67
904,Qatar Airways,MAA,HYD,94,68,263,1,53,65
905,IndiGo,BLR,MAA,984,134,133,0,27,43
906,Emirates,MAA,BLR,1384,231,-10,0,100,76
907,Vistara,HYD,DEL,1169,21,132,0,22,89
908,Vistara,BOM,DEL,367,252,316,0,106,28
909,IndiGo,HYD,BOM,64,200,152,0,86,47
910,Go First,CCU,MAA,1251,60,-7,0,34,35
911,IndiGo,DEL,CCU,753,186,162,0,104,91
912,Air India,BOM,BLR,815,47,268,1,102,7
913,IndiGo,HYD,HYD,755,101,100,0,118,4
914,Vistara,CCU,BOM,180,37,80,0,31,95
915,Qatar Airways,DEL,BLR,596,174,315,0,1,93
916,IndiGo,CCU,MAA,1178,154,40,0,110,77
917,Go First,BLR,BLR,786,204,191,0,107,46
918,Qatar Airways,BLR,DEL,626,110,89,0,111,42
919,Emirates,MAA,DEL,1122,202,19,0,15,9
920,SpiceJet,BOM,BOM,615,30,193,0,15,9
921,IndiGo,BLR,MAA,1395,278,265,0,50,5
922,Go First,CCU,MAA,1385,157,131,0,66,15
923,Qatar Airways,BOM,BLR,111,23,271,1,91,59
924,Go First,BLR,BOM,452,264,65,0,92,25
925,Emirates,MAA,MAA,755,186,34,0,53,20
926,Vistara,HYD,CCU,1192,180,71,0,19,99
927,Go First,MAA,CCU,583,210,175,1,99,57
928,Qatar Airways,DEL,DEL,138,-1,287,0,32,40
929,Go First,BLR,BLR,230,109,-15,0,85,29
930,Go First,DEL,HYD,1262,112,122,0,7,4
931,Go First,DEL,DEL,983,236,120,0,119,9
932,Air India,CCU,BOM,252,210,138,0,110,94
933,Air India,BOM,MAA,560,250,146,0,23,10
934,Vistara,CCU,DEL,1326,47,3,0,52,62
935,IndiGo,BLR,HYD,71,117,312,0,63,6
936,Go First,DEL,HYD,1286,176,227,0,57,58
937,Emirates,HYD,CCU,221,194,113,0,117,11
938,IndiGo,DEL,BOM,1100,75,160,0,36,63
939,Emirates,HYD,DEL,61,93,264,0,83,40
940,IndiGo,CCU,BLR,1180,132,68,0,11,59
941,Vistara,CCU,DEL,805,194,206,0,83,71
942,Go First,BOM,CCU,124,118,309,0,83,27
943,Go First,DEL,HYD,740,235,129,0,3,79
944,SpiceJet,MAA,BOM,160,27,90,0,93,62
945,Emirates,CCU,BOM,540,98,309,0,30,2
946,IndiGo,CCU,BLR,625,298,-5,0,85,31
947,IndiGo,BOM,BOM,105,41,150,0,78,20
948,Air India,HYD,CCU,1154,-10,180,0,37,54
949,SpiceJet,BOM,CCU,1380,0,215,0,36,17
950,Qatar Airways,DEL,CCU,775,224,131,0,91,52
951,Qatar Airways,BLR,BOM,1,117,222,0,74,74
952,Air India,BLR,BOM,232,203,-3,0,13,60
953,Air India,HYD,CCU,368,232,203,0,74,49
954,Air India,CCU,BOM,1274,33,241,0,72,7
955,Emirates,HYD,BOM,945,-5,-14,0,23,11
956,Emirates,CCU,HYD,1131,145,194,0,9,50
957,Vistara,CCU,DEL,1299,-3,209,0,37,65
958,Vistara,BLR,MAA,179,-6,178,0,42,40
959,Air India,HYD,BOM,292,171,180,0,104,21
960,SpiceJet,BOM,MAA,583,101,244,0,36,8
961,IndiGo,CCU,MAA,794,262,41,0,41,77
962,Emirates,MAA,HYD,174,254,97,0,31,78
963,SpiceJet,MAA,BOM,122,201,197,0,83,10
964,Go First,BOM,CCU,226,67,263,0,13,12
965,Emirates,MAA,MAA,443,259,228,0,101,55
966,Emirates,DEL,BOM,427,143,101,0,3,27
967,Vistara,CCU,BLR,1106,210,71,0,23,88
968,IndiGo,BOM,CCU,764,14,247,0,95,63
969,IndiGo,HYD,BLR,631,197,284,0,118,63
970,Qatar Airways,CCU,BLR,64,-8,97,0,116,69
971,Qatar Airways,BOM,MAA,1304,204,148,0,9,54
972,Qatar Airways,BLR,BLR,1414,101,-12,0,117,36
973,Qatar Airways,HYD,HYD,427,181,102,0,106,32
974,Go First,BLR,HYD,617,36,7,0,15,24
975,Go First,CCU,MAA,924,210,217,0,38,22
976,Emirates,HYD,BOM,811,176,74,0,95,59
977,Air India,MAA,DEL,106,39,239,0,17,55
978,Vistara,BOM,BOM,658,186,76,0,24,62
979,Vistara,CCU,BOM,1285,205,139,0,6,7
980,Qatar Airways,DEL,BOM,1182,210,291,0,55,16
981,Emirates,HYD,BOM,264,79,99,0,116,94
982,SpiceJet,HYD,CCU,1225,221,191,0,46,89
983,Air India,CCU,DEL,154,247,65,0,114,56
984,Emirates,CCU,CCU,1036,142,87,0,81,74
985,Air India,BLR,BLR,1320,245,64,0,110,61
986,Air India,MAA,BOM,895,247,87,0,81,93
987,Air India,BLR,HYD,992,54,224,0,2,10
988,Emirates,BLR,MAA,244,179,249,0,0,66
989,Qatar Airways,MAA,MAA,1323,80,17,0,32,39
990,Vistara,DEL,CCU,1385,162,19,0,70,39
991,Vistara,BLR,CCU,1377,236,233,0,73,55
