Ride_ID,Driver_ID,Rider_ID,City,Ride_Type,Distance_km,Ride_Duration_Min,Fare_Amount,Payment_Mode,Ride_Status
900377,77563,61865,Delhi,Sedan,49.78,26,2264,Debit Card,Completed
900378,36938,54618,Pune,Mini,36.07,15,2289,Credit Card,Completed
900379,10687,60314,Mumbai,Sedan,21.1,8,131,UPI,Cancelled
900380,13766,70020,Hyderabad,SUV,21.73,28,126,Credit Card,Completed
900381,86333,80100,Bengaluru,Auto,32.38,57,490,Debit Card,Completed
900382,71409,89286,Pune,Auto,2.06,83,710,Credit Card,Completed
900383,94378,52901,Chennai,Auto,2.41,79,1615,Cash,Cancelled
900384,75816,57349,Pune,Auto,1.99,65,1385,UPI,Completed
900385,53617,74670,Bengaluru,Sedan,40.85,104,134,Cash,Completed
900386,85194,84966,Pune,Sedan,5.08,65,2018,Debit Card,Completed
900387,70083,53557,Bengaluru,SUV,20.52,52,918,Credit Card,Completed
900388,18732,52802,Hyderabad,SUV,28.78,89,2104,Credit Card,Completed
900389,98796,96210,Delhi,Sedan,4.89,28,1819,UPI,Completed
900390,57304,85506,Delhi,Sedan,18.3,46,2092,Debit Card,Completed
900391,90859,76531,Mumbai,SUV,26.33,63,326,Debit Card,Completed
900392,39012,97557,Pune,Sedan,4.51,19,1803,Cash,Completed
900393,44041,62040,Chennai,Sedan,19.35,110,1212,Cash,Cancelled
900394,62706,51315,Delhi,Sedan,22.93,93,268,Cash,Completed
900395,96769,72785,Hyderabad,SUV,1.18,26,1878,Debit Card,Completed
900396,75163,63211,Delhi,Sedan,15.71,60,1706,UPI,Completed
900397,73361,61653,Chennai,SUV,47.1,5,628,UPI,Completed
900398,75210,89409,Chennai,Sedan,3.28,90,2317,Cash,Completed
900399,70143,65759,Mumbai,Sedan,11.78,66,1724,UPI,Completed
900400,96403,82421,Delhi,Auto,25.08,58,2137,Credit Card,Completed
900401,75528,61139,Bengaluru,Sedan,2.77,96,1268,UPI,Completed
900402,10607,64988,Delhi,Sedan,32.15,16,1490,UPI,Completed
900403,15240,72395,Mumbai,Sedan,47.73,84,1607,Cash,Completed
900404,47574,93494,Bengaluru,Sedan,22.68,45,897,Debit Card,Completed
900405,62122,97636,Hyderabad,Auto,31.45,60,1811,UPI,Completed
900406,86523,54774,Mumbai,SUV,38.54,76,886,Debit Card,Completed
900407,17073,71249,Mumbai,Mini,42.84,76,866,Debit Card,Completed
900408,87219,79232,Pune,Mini,23.16,65,470,Debit Card,Completed
900409,93769,52248,Hyderabad,SUV,1.37,115,250,Cash,Completed
900410,46671,51830,Mumbai,SUV,49.45,31,119,Cash,Completed
900411,46628,69715,Mumbai,Sedan,12.33,6,330,Debit Card,Completed
900412,94869,76648,Delhi,Auto,39.95,49,679,Debit Card,Completed
900413,99639,60320,Mumbai,Mini,27.61,95,1356,Debit Card,Completed
900414,52035,92288,Mumbai,Auto,43.27,15,2200,Debit Card,Completed
900415,21358,85380,Pune,Sedan,19.09,112,836,Cash,Completed
900416,12221,52777,Pune,Auto,8.51,47,172,Debit Card,Completed
900417,61275,63424,Bengaluru,SUV,19.88,22,636,UPI,Completed
900418,22186,72712,Hyderabad,Sedan,32.33,31,1181,Debit Card,Cancelled
900419,99400,67879,Delhi,Mini,1.1,72,1619,Credit Card,Completed
900420,36658,85210,Delhi,Sedan,25.48,86,997,Cash,Completed
900421,18812,53499,Bengaluru,SUV,35.7,64,1407,UPI,Completed
900422,60171,64090,Bengaluru,Auto,7.73,66,328,Debit Card,Cancelled
900423,82573,70803,Bengaluru,SUV,8.83,84,834,UPI,Cancelled
900424,53326,91956,Pune,Sedan,28.52,62,1962,Cash,Completed
900425,48128,91949,Hyderabad,Sedan,17.82,26,1455,Credit Card,Completed
900426,46923,96008,Chennai,Mini,3.34,24,1664,Cash,Completed
900427,77180,81561,Pune,Sedan,34.13,48,440,Cash,Completed
900428,47637,99895,Chennai,Mini,11.85,77,351,UPI,Completed
900429,33557,63729,Delhi,SUV,27.98,65,724,Cash,Completed
900430,85476,88927,Mumbai,Sedan,42.85,26,715,Debit Card,Completed
900431,75764,96559,Mumbai,Auto,4.95,42,1575,Credit Card,Completed
900432,45708,57307,Mumbai,SUV,37.06,50,2140,Cash,Completed
900433,16573,88303,Pune,Auto,13.81,113,1707,UPI,Completed
900434,97301,54924,Pune,Mini,18.51,32,950,UPI,Completed
900435,64315,68372,Bengaluru,Sedan,16.58,61,1077,Cash,Completed
900436,82287,80334,Hyderabad,Mini,7.01,59,1424,Cash,Completed
900437,12656,90155,Delhi,SUV,7.43,41,488,UPI,Completed
900438,20445,99177,Mumbai,Sedan,39.64,70,1132,Cash,Completed
900439,91955,54809,Hyderabad,Mini,13.16,68,1564,Debit Card,Completed
900440,33978,54026,Chennai,Mini,20.77,92,455,Cash,Completed
900441,75934,64110,Bengaluru,Auto,7.57,118,194,Cash,Completed
900442,24040,88387,Chennai,Sedan,22.19,93,603,Credit Card,Completed
900443,84751,79589,Bengaluru,SUV,37.17,77,1294,Debit Card,Completed
900444,66759,86688,Delhi,Mini,36.92,87,482,Credit Card,Completed
900445,23594,66775,Chennai,Mini,6.34,60,1764,UPI,Completed
900446,12559,60629,Bengaluru,Sedan,26.52,38,983,Debit Card,Completed
900447,56868,86731,Bengaluru,Sedan,9.83,102,245,UPI,Completed
900448,13145,58853,Chennai,Auto,10.55,105,763,Cash,Completed
900449,86795,92947,Pune,Mini,29.66,5,1249,Credit Card,Completed
900450,35704,77563,Delhi,Mini,11.16,109,661,Debit Card,Completed
900451,46089,74641,Pune,Auto,1.87,93,1775,Credit Card,Completed
900452,32583,77795,Delhi,Sedan,32.64,80,441,UPI,Completed
900453,65271,87876,Hyderabad,Mini,16.08,51,2392,Cash,Completed
900454,21656,51917,Pune,Mini,39.59,14,1533,UPI,Completed
900455,49468,82914,Hyderabad,Auto,1.56,18,2459,Credit Card,Completed
900456,22032,72131,Pune,SUV,18.93,109,183,Cash,Completed
900457,92098,69606,Bengaluru,Auto,48.79,107,2495,Cash,Completed
900458,59342,63511,Chennai,Sedan,44.21,47,1783,UPI,Completed
900459,91613,92128,Hyderabad,Mini,11.47,19,593,Credit Card,Completed
900460,41629,64524,Bengaluru,Mini,22.97,85,2456,UPI,Completed
900461,80102,56496,Mumbai,Sedan,22.54,97,282,Cash,Completed
900462,35945,94250,Delhi,Sedan,8.21,35,312,Debit Card,Cancelled
900463,42855,65540,Mumbai,SUV,42.19,35,1510,Cash,Completed
900464,42254,87693,Delhi,Sedan,43.46,106,2351,UPI,Completed
900465,28411,87744,Chennai,Sedan,38.21,58,1927,Credit Card,Completed
900466,23474,75186,Bengaluru,SUV,6.39,25,469,Debit Card,Cancelled
900467,41720,56675,Mumbai,Mini,7.02,6,500,Cash,Completed
900468,63457,80003,Bengaluru,SUV,48.02,60,1414,Debit Card,Completed
900469,66830,98823,Chennai,Mini,45.76,116,1856,Credit Card,Completed
900470,99762,86576,Hyderabad,Sedan,30.88,103,1027,Debit Card,Completed
900471,60607,78465,Bengaluru,Mini,41.57,52,2270,UPI,Completed
900472,67857,74931,Bengaluru,SUV,2.05,109,2125,Cash,Completed
900473,30349,59322,Mumbai,Sedan,8.74,100,1384,Debit Card,Completed
900474,96648,63757,Mumbai,SUV,33.04,110,2037,Credit Card,Completed
900475,46228,91271,Mumbai,Auto,2.7,62,1034,Credit Card,Completed
900476,58401,57561,Delhi,SUV,3.95,25,271,UPI,Completed
900477,57787,69796,Hyderabad,Auto,42.69,103,1672,Cash,Completed
900478,31741,57990,Hyderabad,SUV,14.18,34,434,Cash,Completed
900479,78327,78917,Hyderabad,SUV,19.62,104,2412,Credit Card,Completed
900480,72743,99755,Mumbai,Mini,37.94,31,2438,Cash,Completed
900481,84739,69491,Delhi,Auto,12.24,117,442,UPI,Completed
900482,25517,89631,Delhi,SUV,31.01,112,2367,Credit Card,Completed
900483,90243,67796,Mumbai,Auto,5.69,17,540,Credit Card,Completed
900484,51150,73696,Hyderabad,SUV,5.44,35,2440,Credit Card,Completed
900485,54390,89755,Hyderabad,Auto,13.87,9,1322,Debit Card,Completed
900486,71293,54037,Bengaluru,Sedan,9.93,88,1115,UPI,Completed
900487,57263,89005,Chennai,SUV,10.15,80,756,Debit Card,Completed
900488,72666,65392,Hyderabad,Mini,24.44,43,184,Cash,Cancelled
900489,49803,92158,Pune,SUV,2.69,52,890,Debit Card,Completed
900490,14960,78261,Chennai,SUV,1.38,37,209,Debit Card,Completed
900491,58172,99508,Chennai,Sedan,38.28,109,1309,Cash,Completed
900492,97044,71327,Chennai,Sedan,7.01,68,1193,Debit Card,Completed
900493,50298,93308,Chennai,Sedan,2.08,6,783,UPI,Completed
900494,92434,53182,Mumbai,Auto,29.61,72,968,UPI,Completed
900495,78151,61489,Hyderabad,Mini,15.91,111,2267,Debit Card,Completed
900496,12258,57500,Pune,Auto,38.1,116,449,Debit Card,Completed
900497,30383,90269,Mumbai,Mini,10.67,23,1214,Debit Card,Completed
900498,89676,56611,Mumbai,Sedan,17.89,71,858,Debit Card,Completed
900499,74148,71274,Hyderabad,Sedan,4.99,8,488,Credit Card,Completed
900500,41047,53965,Pune,SUV,45.41,12,1189,Cash,Completed
900501,87784,77441,Hyderabad,Mini,49.65,14,1641,UPI,Completed
900502,80797,80872,Mumbai,Sedan,27.04,16,325,UPI,Completed
900503,97356,89651,Hyderabad,Mini,1.76,108,861,UPI,Completed
900504,22107,88460,Pune,Auto,20.74,69,1138,UPI,Completed
900505,70581,73078,Chennai,Mini,23.77,39,1385,Cash,Completed
900506,84422,60126,Mumbai,SUV,7.08,89,1734,Credit Card,Completed
900507,87465,76312,Delhi,Auto,32.03,76,959,Credit Card,Cancelled
900508,92654,91964,Bengaluru,Mini,36.07,51,387,Debit Card,Completed
900509,54226,97769,Pune,Mini,24.4,34,675,Cash,Completed
900510,42602,93543,Bengaluru,Auto,7.32,13,923,Cash,Cancelled
900511,22391,55622,Bengaluru,SUV,32.33,30,1953,Cash,Cancelled
900512,69598,66160,Bengaluru,Auto,33.86,87,1812,Credit Card,Completed
900513,20323,97296,Delhi,Mini,25.79,62,2203,Debit Card,Completed
900514,53093,79258,Bengaluru,Auto,16.39,11,368,Cash,Completed
900515,39708,96530,Delhi,SUV,17.71,19,1730,Credit Card,Completed
900516,34741,89146,Mumbai,Mini,31.74,60,90,Debit Card,Completed
900517,66248,91113,Mumbai,Auto,12.07,64,175,Debit Card,Completed
900518,98473,76374,Hyderabad,Auto,26.87,52,1087,Debit Card,Completed
900519,87556,94290,Hyderabad,SUV,39.67,98,888,Cash,Completed
900520,74733,88668,Chennai,Sedan,21.83,18,1049,Credit Card,Completed
900521,46222,99281,Pune,Auto,25.35,78,1201,Credit Card,Completed
900522,61593,71240,Chennai,Auto,15.25,35,2214,Credit Card,Completed
900523,70557,93323,Pune,SUV,45.67,69,2186,UPI,Completed
900524,75040,55062,Delhi,SUV,13.28,118,812,Debit Card,Completed
900525,74649,70257,Hyderabad,Sedan,16.06,96,1275,Debit Card,Completed
900526,63308,94637,Pune,Mini,2.98,78,2041,UPI,Completed
900527,35560,50297,Hyderabad,SUV,21.05,34,490,Credit Card,Completed
900528,84648,53428,Delhi,SUV,24.08,21,181,Debit Card,Completed
900529,53885,85576,Hyderabad,Sedan,25.71,82,2461,Cash,Completed
900530,17363,68780,Delhi,Sedan,38.85,58,1792,Debit Card,Completed
900531,92140,89420,Hyderabad,Sedan,45.99,33,1751,Cash,Completed
900532,64770,99730,Mumbai,Sedan,29.92,56,2243,Cash,Cancelled
900533,24153,95492,Bengaluru,Mini,16.83,73,1658,Cash,Completed
900534,18688,65047,Chennai,Mini,23.19,23,550,UPI,Completed
900535,96801,75779,Pune,SUV,5.54,32,1099,Cash,Completed
900536,16739,94647,Mumbai,Sedan,44.36,58,835,Credit Card,Completed
900537,37759,90475,Delhi,Auto,16.79,88,938,UPI,Completed
900538,28702,92332,Delhi,Sedan,48.1,55,434,Cash,Completed
900539,90564,59354,Pune,Mini,15.86,118,2005,Debit Card,Completed
900540,53987,89028,Bengaluru,Auto,18.42,14,1959,Cash,Completed
900541,33112,94458,Mumbai,Auto,34.04,52,1649,UPI,Completed
900542,74190,70125,Chennai,SUV,35.38,101,2306,UPI,Completed
900543,80376,50582,Bengaluru,SUV,7.76,45,1648,UPI,Completed
900544,20129,66285,Hyderabad,SUV,33.66,65,1582,Cash,Cancelled
900545,71681,63266,Mumbai,SUV,6.6,110,2482,UPI,Completed
900546,38221,58666,Pune,Auto,36.82,26,2277,Debit Card,Completed
900547,79860,86803,Chennai,Auto,22.69,79,1303,UPI,Completed
900548,85945,95170,Bengaluru,Sedan,15.86,100,158,UPI,Completed
900549,43227,76062,Delhi,Mini,48.56,73,2414,UPI,Completed
900550,60360,54022,Delhi,Auto,21.56,29,271,UPI,Completed
900551,17118,83941,Delhi,SUV,10.62,79,1708,Cash,Completed
900552,93431,73249,Chennai,SUV,27.45,62,1491,Credit Card,Completed
900553,18281,63054,Delhi,Sedan,5.68,5,2400,Credit Card,Completed
900554,22359,52375,Pune,Sedan,33.78,7,1508,Debit Card,Completed
900555,42166,53897,Bengaluru,Mini,36.06,42,2343,Debit Card,Completed
900556,79781,93767,Pune,Auto,22.9,22,1908,Cash,Completed
900557,67854,54731,Pune,SUV,36.06,110,2032,Credit Card,Completed
900558,43967,71438,Delhi,Auto,33.14,101,2490,Cash,Completed
900559,46852,58496,Mumbai,Mini,43.04,41,1554,UPI,Completed
900560,77307,95596,Hyderabad,Auto,13.45,93,415,Credit Card,Completed
900561,96318,77794,Hyderabad,Auto,38.37,15,151,Credit Card,Completed
900562,52215,77318,Pune,Auto,41.92,105,200,Debit Card,Completed
900563,18455,71749,Chennai,Mini,15.52,83,1922,Debit Card,Completed
900564,95155,52989,Hyderabad,Sedan,49.18,16,2067,Cash,Completed
900565,47441,97510,Bengaluru,Sedan,20.79,101,2278,Debit Card,Completed
900566,25358,65101,Chennai,Sedan,49.12,62,1589,Credit Card,Completed
900567,29130,54359,Bengaluru,Auto,14.16,33,1139,Debit Card,Completed
900568,43543,51926,Mumbai,Sedan,42.57,34,1790,Credit Card,Completed
900569,48502,93341,Chennai,Auto,39.29,118,1781,Cash,Cancelled
900570,43059,50656,Delhi,Auto,23.02,64,1640,UPI,Cancelled
900571,67953,57921,Pune,SUV,14.66,38,2220,UPI,Completed
900572,78472,92821,Mumbai,Mini,14.88,50,94,UPI,Cancelled
900573,67503,57867,Chennai,Auto,12.29,87,1631,Cash,Completed
900574,30590,79791,Chennai,Sedan,40.4,47,2465,Cash,Completed
900575,42075,85854,Mumbai,Auto,31.81,95,1555,Debit Card,Completed
900576,31449,90329,Mumbai,Sedan,40.28,7,527,Debit Card,Completed
900577,15433,88481,Hyderabad,SUV,16.07,96,621,UPI,Completed
900578,92469,82378,Mumbai,SUV,21.61,46,1549,UPI,Completed
900579,68353,68924,Chennai,Sedan,10.76,94,273,UPI,Completed
900580,13949,60051,Mumbai,SUV,49.57,105,1785,Cash,Completed
900581,18921,95662,Chennai,Sedan,43.62,43,1515,Credit Card,Completed
900582,90178,64641,Chennai,Mini,34.31,76,2435,Credit Card,Completed
900583,39627,90090,Pune,Sedan,30.09,110,1150,Debit Card,Completed
900584,99510,73503,Delhi,SUV,43.17,106,1946,Cash,Cancelled
900585,54249,54074,Hyderabad,Auto,48.22,34,237,Cash,Completed
900586,93873,73931,Mumbai,Auto,16.1,36,2399,Cash,Cancelled
900587,15158,74443,Bengaluru,SUV,13.12,57,1586,Credit Card,Completed
900588,60108,83173,Pune,Auto,33.4,62,252,UPI,Completed
900589,42179,71978,Delhi,Auto,25.73,30,2004,UPI,Completed
900590,78719,81951,Delhi,SUV,7.65,46,2365,Cash,Completed
900591,65297,67699,Delhi,Sedan,31.6,117,1430,Debit Card,Completed
900592,12370,52714,Pune,Mini,29.25,109,437,UPI,Completed
900593,23723,81821,Hyderabad,SUV,24.05,39,460,UPI,Completed
900594,18430,54720,Hyderabad,Auto,12.3,41,2223,Debit Card,Completed
900595,95063,73713,Delhi,Auto,20.33,58,1565,Debit Card,Completed
900596,26961,75889,Bengaluru,Mini,48.57,44,1408,UPI,Completed
900597,46005,52854,Pune,Sedan,4.08,32,2209,Debit Card,Completed
900598,47563,90318,Mumbai,SUV,28.23,104,2430,Debit Card,Completed
900599,52847,91569,Mumbai,Mini,6.95,113,1190,Credit Card,Completed
900600,63499,80106,Pune,Sedan,26.79,58,1753,UPI,Completed
900601,79632,84664,Chennai,Mini,32.75,75,2145,UPI,Completed
900602,49762,70610,Bengaluru,Sedan,43.09,47,503,Cash,Completed
900603,77258,92618,Chennai,SUV,22.74,112,1267,UPI,Completed
900604,96146,58344,Mumbai,SUV,29.23,8,2048,Credit Card,Completed
900605,21750,85823,Chennai,Auto,3.57,82,1841,Cash,Completed
900606,93816,97744,Pune,Auto,38.55,15,2288,Debit Card,Completed
900607,65355,96853,Chennai,Auto,46.54,59,2140,Credit Card,Completed
900608,18001,57398,Hyderabad,Sedan,20.8,26,2006,Cash,Completed
900609,45952,93960,Pune,SUV,23.18,89,992,Cash,Completed
900610,94119,67336,Delhi,Auto,33.74,88,1671,Debit Card,Completed
900611,81423,83486,Delhi,Mini,22.26,54,703,Debit Card,Completed
900612,58322,56640,Pune,Auto,7.38,21,1946,UPI,Completed
900613,71561,89631,Pune,Mini,46.48,111,1905,Cash,Completed
900614,77127,92148,Bengaluru,Auto,25.88,26,1806,UPI,Completed
900615,25658,62083,Pune,Mini,25.12,41,910,Cash,Completed
900616,93866,87796,Chennai,Sedan,46.24,18,1979,UPI,Completed
900617,40489,70736,Hyderabad,Mini,38.56,15,830,Credit Card,Completed
900618,52545,54267,Mumbai,Sedan,16.12,74,785,Cash,Completed
900619,90299,67876,Pune,SUV,31.08,39,1979,Debit Card,Completed
900620,62952,92225,Pune,Sedan,40.24,8,902,UPI,Completed
900621,98353,86651,Bengaluru,Auto,44.49,69,862,Debit Card,Completed
900622,41275,98871,Chennai,Mini,8.11,5,1410,UPI,Completed
900623,35809,56100,Pune,Auto,17.4,5,383,Debit Card,Completed
900624,24058,89603,Hyderabad,Sedan,34.85,14,1460,Debit Card,Cancelled
900625,30086,84851,Hyderabad,SUV,28.35,93,2076,Credit Card,Completed
900626,96607,96983,Delhi,Auto,17.11,85,931,UPI,Completed
900627,57114,68737,Delhi,SUV,45.32,67,2287,UPI,Completed
900628,43801,89706,Chennai,Auto,10.0,59,1271,UPI,Completed
900629,82279,58016,Delhi,SUV,10.57,76,1116,Debit Card,Completed
900630,38940,94396,Chennai,Sedan,34.65,69,1639,UPI,Completed
900631,66073,87407,Chennai,Auto,6.99,70,89,Cash,Completed
900632,38253,78773,Pune,SUV,40.52,110,928,Debit Card,Completed
900633,31386,54413,Mumbai,Mini,4.29,18,972,Cash,Completed
900634,73173,55416,Chennai,SUV,21.62,63,1327,UPI,Completed
900635,83249,70097,Delhi,Auto,22.91,63,624,Debit Card,Completed
900636,30684,62180,Hyderabad,Sedan,36.33,117,1663,Credit Card,Completed
900637,46386,52029,Mumbai,Mini,34.98,50,1168,UPI,Completed
900638,20775,57386,Pune,SUV,26.48,117,1857,Credit Card,Completed
900639,57196,99799,Mumbai,Auto,30.63,81,1480,Cash,Completed
900640,90038,82071,Hyderabad,Auto,17.19,68,2294,UPI,Cancelled
900641,51257,85441,Pune,Mini,46.3,15,100,Credit Card,Completed
900642,40246,73494,Delhi,SUV,39.51,19,896,Debit Card,Completed
900643,43116,53383,Pune,SUV,24.15,76,426,Cash,Completed
900644,19827,83521,Delhi,Mini,18.58,95,677,Cash,Completed
900645,59813,80538,Bengaluru,Sedan,10.37,69,1683,Cash,Completed
900646,38509,95634,Delhi,Mini,31.55,63,418,Debit Card,Completed
900647,42110,64876,Mumbai,Mini,46.01,50,1704,UPI,Completed
900648,22133,76985,Pune,Mini,26.67,56,1039,UPI,Completed
900649,47853,93365,Mumbai,SUV,21.09,41,1773,Debit Card,Cancelled
900650,93759,71164,Chennai,Mini,35.69,27,1827,Debit Card,Completed
900651,98219,51109,Chennai,Auto,6.83,83,2347,Cash,Completed
900652,63155,74036,Pune,Mini,19.15,44,346,Cash,Completed
900653,44788,51465,Pune,SUV,21.61,86,1887,Credit Card,Completed
900654,25898,81250,Delhi,Auto,41.7,65,1595,Cash,Completed
900655,53019,74114,Pune,Auto,11.19,92,179,Credit Card,Completed
900656,73522,81582,Pune,Mini,14.75,101,834,Cash,Completed
900657,62084,80622,Pune,SUV,36.26,70,2372,Cash,Completed
900658,71501,57403,Mumbai,SUV,23.42,20,433,Debit Card,Cancelled
900659,51513,99515,Mumbai,Mini,45.01,33,1457,Cash,Completed
900660,37276,63292,Chennai,SUV,11.83,41,531,Credit Card,Completed
900661,86726,88915,Mumbai,Auto,39.08,53,1927,UPI,Completed
900662,94828,88783,Mumbai,Auto,6.34,37,829,Credit Card,Completed
900663,85713,64317,Delhi,Auto,10.59,104,2444,UPI,Completed
900664,60839,78852,Hyderabad,Mini,31.82,14,1251,Cash,Completed
900665,30450,91616,Chennai,Sedan,41.3,66,1847,Credit Card,Completed
900666,64930,56457,Chennai,Sedan,32.69,26,2254,UPI,Completed
900667,99479,60912,Hyderabad,Auto,43.1,18,1189,Debit Card,Cancelled
900668,31968,98876,Mumbai,SUV,35.34,89,2268,Credit Card,Completed
900669,34156,92002,Delhi,Auto,40.94,68,1913,Debit Card,Completed
900670,32525,83868,Bengaluru,Sedan,22.49,26,2237,Debit Card,Completed
900671,99988,82037,Hyderabad,Sedan,12.14,55,1775,UPI,Cancelled
900672,75203,61040,Pune,Mini,22.01,50,1089,UPI,Completed
900673,94678,97089,Mumbai,SUV,48.17,8,775,Cash,Completed
900674,57343,74572,Delhi,SUV,2.73,11,2327,Cash,Cancelled
900675,88040,84221,Hyderabad,Sedan,45.52,67,403,Credit Card,Completed
900676,26353,60069,Mumbai,Sedan,48.42,65,549,UPI,Completed
900677,85756,69433,Chennai,Sedan,10.16,91,1282,Credit Card,Completed
900678,15677,60238,Hyderabad,SUV,18.87,83,305,Debit Card,Completed
900679,27847,62646,Bengaluru,Sedan,18.51,8,1233,UPI,Completed
900680,58283,98514,Delhi,Sedan,40.47,9,1579,Cash,Completed
900681,13038,94039,Chennai,Sedan,23.71,103,1774,Cash,Completed
900682,12295,60503,Mumbai,Auto,24.63,26,2393,UPI,Completed
900683,73273,64586,Mumbai,Auto,6.62,107,368,Cash,Completed
900684,50352,51463,Mumbai,Mini,43.5,56,231,Cash,Completed
900685,83644,86366,Bengaluru,Sedan,35.62,84,391,Cash,Cancelled
900686,59759,68282,Pune,SUV,27.46,76,1649,UPI,Completed
900687,10647,61399,Pune,Mini,26.19,68,1330,Cash,Completed
900688,40164,84704,Chennai,Auto,4.96,64,509,Cash,Completed
900689,23659,57233,Delhi,Sedan,1.64,22,1019,Credit Card,Completed
900690,63797,89646,Mumbai,Auto,30.78,38,1651,Cash,Completed
900691,17079,81316,Chennai,Sedan,45.39,35,1177,Cash,Completed
900692,84956,88174,Hyderabad,Auto,35.91,38,1220,Debit Card,Cancelled
900693,86458,63131,Delhi,Auto,41.45,53,648,Credit Card,Completed
900694,63021,68433,Hyderabad,Auto,25.73,87,1593,Credit Card,Completed
900695,46181,93957,Hyderabad,SUV,20.93,67,1220,Debit Card,Completed
900696,20289,89336,Hyderabad,Sedan,40.22,91,1379,Debit Card,Completed
900697,78427,56951,Hyderabad,SUV,41.96,118,302,Debit Card,Completed
900698,63566,95737,Bengaluru,Mini,44.83,82,1822,Cash,Completed
900699,82546,60403,Delhi,Sedan,14.02,47,953,Debit Card,Completed
900700,88150,52020,Bengaluru,SUV,18.04,33,2370,Debit Card,Completed
900701,99139,80435,Bengaluru,Sedan,47.06,65,2308,Credit Card,Completed
900702,17021,81562,Bengaluru,SUV,7.87,77,1813,UPI,Completed
900703,11635,74986,Bengaluru,Auto,26.93,86,1312,Credit Card,Completed
900704,30320,69801,Chennai,Sedan,18.51,30,1480,Credit Card,Completed
900705,86147,80102,Hyderabad,Auto,14.37,6,776,UPI,Completed
900706,18327,75131,Delhi,Auto,32.92,66,1769,Cash,Completed
900707,16400,91239,Mumbai,Auto,1.39,55,2046,Debit Card,Completed
900708,60627,96853,Mumbai,Mini,24.2,43,1935,Debit Card,Completed
900709,61621,88140,Pune,Auto,1.18,59,561,UPI,Completed
900710,28549,55039,Chennai,SUV,10.6,66,2173,Debit Card,Completed
900711,59337,78661,Bengaluru,Sedan,19.44,101,512,UPI,Completed
900712,16341,51885,Pune,Auto,49.01,22,2363,UPI,Completed
900713,27259,67849,Hyderabad,SUV,39.76,9,763,Debit Card,Completed
