Employee_ID,Department,Job_Role,Experience_Years,Education_Level,Monthly_Salary,Performance_Score,Work_Mode,Overtime_Hours,Attrition_Status
20388,Operations,Manager,17.2,Diploma,94889,2.4,Remote,33,No
20389,Finance,Senior Manager,7.9,Diploma,25786,3.9,Office,10,No
20390,Marketing,Executive,18.2,Master,138680,1.3,Office,36,No
20391,Sales,Manager,10.1,Bachelor,115511,1.9,Remote,27,No
20392,IT,Senior Manager,5.3,PhD,171483,2.4,Hybrid,4,No
20393,Marketing,Manager,4.1,Master,129595,4.8,Office,29,No
20394,Operations,Analyst,1.6,Master,167909,5.0,Remote,21,No
20395,Marketing,Executive,14.1,Master,167383,3.1,Remote,18,No
20396,Operations,Executive,6.4,Diploma,26114,2.9,Office,26,Yes
20397,IT,Analyst,6.9,PhD,104496,2.4,Hybrid,38,Yes
20398,IT,Executive,13.1,PhD,144821,3.9,Hybrid,29,No
20399,IT,Manager,19.7,Bachelor,33138,1.6,Office,14,No
20400,Marketing,Intern,8.4,Bachelor,60560,4.9,Office,8,No
20401,HR,Intern,6.6,PhD,107876,2.0,Remote,34,Yes
20402,Marketing,Senior Manager,10.4,Master,108279,2.8,Remote,2,No
20403,Finance,Intern,3.5,Bachelor,41323,4.5,Hybrid,28,No
20404,Marketing,Senior Manager,10.4,Master,93745,4.6,Office,39,No
20405,Operations,Manager,17.1,Master,77670,3.8,Hybrid,34,No
20406,Sales,Manager,2.2,Bachelor,89596,4.5,Remote,19,No
20407,Sales,Senior Manager,4.2,Diploma,43135,2.0,Office,20,No
20408,Operations,Intern,7.2,PhD,175618,4.2,Hybrid,20,No
20409,Finance,Executive,6.9,Diploma,78432,2.8,Remote,34,Yes
20410,Marketing,Executive,6.9,Master,135439,4.8,Office,14,Yes
20411,Sales,Analyst,5.2,Diploma,139952,3.6,Office,11,No
20412,Finance,Executive,18.8,Master,19659,2.4,Remote,28,No
20413,Marketing,Senior Manager,1.4,Bachelor,59459,4.3,Remote,12,No
20414,Operations,Intern,10.8,PhD,164866,1.9,Remote,33,Yes
20415,IT,Manager,7.7,Diploma,169881,4.1,Office,24,No
20416,Operations,Executive,15.6,Master,173727,3.9,Office,11,No
20417,HR,Intern,9.6,Master,165530,2.9,Office,10,No
20418,Sales,Manager,13.4,PhD,175150,4.7,Office,8,No
20419,Finance,Intern,14.3,Diploma,99630,3.2,Office,10,No
20420,Operations,Executive,2.9,Diploma,86391,2.1,Office,8,No
20421,Finance,Executive,18.6,Bachelor,158506,3.0,Hybrid,10,No
20422,HR,Executive,13.4,Master,26872,3.4,Office,5,No
20423,IT,Intern,5.8,PhD,83498,3.2,Hybrid,15,No
20424,Sales,Senior Manager,4.0,Diploma,102624,4.7,Remote,35,No
20425,Finance,Manager,5.3,Bachelor,145458,5.0,Hybrid,26,No
20426,Finance,Analyst,7.5,PhD,163227,4.3,Hybrid,10,No
20427,Finance,Executive,18.6,Bachelor,59435,3.5,Remote,14,No
20428,Marketing,Manager,6.0,Diploma,139525,1.1,Hybrid,3,No
20429,Sales,Intern,18.6,Master,53323,1.6,Office,12,No
20430,Marketing,Executive,9.1,Master,130113,1.4,Office,14,No
20431,HR,Intern,11.1,Master,19554,3.5,Hybrid,38,No
20432,Finance,Intern,3.1,Diploma,71585,3.8,Remote,8,No
20433,Finance,Analyst,19.2,Bachelor,25232,4.9,Hybrid,20,No
20434,HR,Intern,0.8,Bachelor,144521,3.4,Remote,30,Yes
20435,Finance,Executive,14.3,Master,126245,2.8,Remote,18,No
20436,HR,Manager,14.8,Master,172176,2.8,Remote,26,Yes
20437,Finance,Intern,3.4,Diploma,124010,3.0,Remote,22,No
20438,HR,Manager,18.6,Diploma,155447,2.5,Office,11,No
20439,Operations,Executive,9.6,PhD,27875,3.6,Hybrid,13,No
20440,Marketing,Analyst,1.0,Bachelor,89387,3.7,Office,20,No
20441,HR,Intern,5.1,Master,36944,4.1,Hybrid,14,No
20442,Marketing,Senior Manager,19.7,Bachelor,40238,1.7,Hybrid,12,No
20443,IT,Senior Manager,3.7,Bachelor,36293,4.1,Hybrid,31,No
20444,Marketing,Analyst,0.4,Bachelor,62017,3.2,Hybrid,21,No
20445,Marketing,Executive,8.5,Diploma,64662,4.9,Remote,10,No
20446,Operations,Intern,19.0,Diploma,41133,1.5,Remote,2,Yes
20447,IT,Senior Manager,4.6,PhD,35995,2.6,Remote,15,No
20448,HR,Executive,19.6,Bachelor,172961,2.5,Hybrid,28,No
20449,IT,Analyst,17.5,Master,93566,1.2,Hybrid,36,No
20450,HR,Manager,17.2,PhD,148225,3.1,Remote,7,No
20451,Finance,Intern,11.7,Bachelor,17370,2.8,Hybrid,28,No
20452,Finance,Executive,5.6,PhD,169710,2.0,Hybrid,17,No
20453,HR,Senior Manager,11.9,Diploma,97608,3.1,Office,7,No
20454,Finance,Intern,17.7,Master,128353,3.7,Hybrid,39,No
20455,Marketing,Manager,7.1,PhD,66817,3.7,Hybrid,27,No
20456,Marketing,Senior Manager,8.1,Master,162785,1.1,Hybrid,24,No
20457,IT,Intern,7.3,Master,68891,4.0,Office,12,No
20458,Finance,Manager,1.3,Diploma,81848,2.1,Office,12,No
20459,HR,Senior Manager,15.6,PhD,133952,4.6,Remote,28,No
20460,HR,Analyst,3.1,PhD,162524,1.3,Office,37,No
20461,Finance,Manager,9.6,Diploma,116257,4.8,Remote,6,No
20462,Sales,Senior Manager,14.7,Master,151641,4.7,Hybrid,33,No
20463,Marketing,Manager,14.9,PhD,18292,3.0,Remote,31,No
20464,IT,Intern,17.5,Bachelor,42224,1.6,Office,20,No
20465,Sales,Analyst,13.7,PhD,113500,4.4,Remote,30,Yes
20466,Operations,Senior Manager,16.8,Master,140229,1.8,Remote,12,No
20467,Operations,Intern,2.4,Bachelor,127142,4.9,Remote,9,No
20468,HR,Senior Manager,6.6,Bachelor,54321,3.1,Hybrid,23,No
20469,Marketing,Senior Manager,2.8,Bachelor,58197,3.1,Remote,0,No
20470,Marketing,Senior Manager,6.2,Bachelor,117994,1.3,Office,0,Yes
20471,Sales,Executive,0.5,Master,55014,2.0,Hybrid,4,No
20472,Sales,Intern,6.6,Master,172620,3.8,Office,27,No
20473,HR,Manager,16.0,Master,96211,1.7,Hybrid,38,No
20474,Sales,Manager,11.8,Diploma,24231,4.6,Remote,6,No
20475,Operations,Manager,4.1,PhD,172145,3.4,Hybrid,37,No
20476,Marketing,Executive,12.9,PhD,31792,4.5,Office,15,No
20477,Marketing,Senior Manager,12.9,Master,68657,3.5,Remote,22,Yes
20478,Finance,Senior Manager,10.1,Diploma,72152,2.1,Hybrid,29,No
20479,Operations,Manager,11.0,Bachelor,119255,1.5,Hybrid,7,No
20480,IT,Executive,0.3,PhD,114476,3.3,Hybrid,8,No
20481,Finance,Analyst,13.8,PhD,178807,4.4,Office,11,No
20482,Finance,Manager,18.2,Bachelor,114658,1.5,Hybrid,14,No
20483,HR,Analyst,8.0,Master,77951,1.9,Office,10,No
20484,Finance,Senior Manager,12.7,PhD,97358,3.3,Hybrid,6,Yes
20485,IT,Senior Manager,19.4,Diploma,119924,2.2,Hybrid,24,No
20486,HR,Executive,16.9,Diploma,131446,2.0,Remote,37,No
20487,HR,Analyst,3.0,Bachelor,148169,4.9,Hybrid,23,No
20488,Operations,Intern,2.1,PhD,30474,4.5,Office,0,No
20489,Marketing,Intern,3.9,PhD,93543,3.8,Office,39,No
20490,Sales,Manager,14.9,Master,65970,3.2,Hybrid,23,No
20491,HR,Senior Manager,18.5,Master,124233,4.8,Office,7,No
20492,Marketing,Senior Manager,6.9,PhD,120543,2.3,Office,5,No
20493,Marketing,Executive,11.6,Diploma,155245,4.5,Hybrid,22,No
20494,Marketing,Intern,8.5,PhD,84521,4.1,Office,7,No
20495,HR,Executive,19.0,Diploma,122116,2.6,Remote,24,No
20496,HR,Senior Manager,12.2,Master,162706,4.5,Hybrid,12,No
20497,Finance,Senior Manager,10.1,PhD,111122,4.3,Remote,21,Yes
20498,Operations,Analyst,5.2,Master,144014,4.1,Hybrid,33,No
20499,Sales,Analyst,14.3,Master,52516,3.9,Office,39,No
20500,HR,Manager,13.8,Bachelor,125360,1.5,Office,21,No
20501,Marketing,Senior Manager,0.2,Bachelor,175250,2.7,Hybrid,22,No
20502,Sales,Executive,11.7,PhD,111836,3.2,Office,14,No
20503,Finance,Senior Manager,16.6,Bachelor,49169,4.2,Remote,8,No
20504,Operations,Intern,15.9,Diploma,104982,2.4,Office,23,No
20505,Marketing,Senior Manager,5.4,Diploma,59140,3.2,Office,18,Yes
20506,IT,Intern,19.4,Bachelor,136922,4.7,Office,34,No
20507,Operations,Manager,9.6,Master,114032,1.5,Office,35,No
20508,IT,Analyst,14.0,PhD,156882,4.4,Hybrid,20,No
20509,Marketing,Executive,13.6,PhD,139257,1.5,Remote,14,No
20510,IT,Analyst,7.0,Master,48677,3.8,Remote,12,No
20511,IT,Manager,6.0,Master,65432,1.5,Office,30,No
20512,Finance,Manager,19.4,Diploma,88284,1.6,Office,22,No
20513,Operations,Executive,15.5,Bachelor,88522,4.0,Hybrid,26,No
20514,Sales,Senior Manager,8.5,Bachelor,175207,4.6,Remote,4,No
20515,HR,Manager,5.7,Bachelor,148856,1.4,Office,34,No
20516,Operations,Intern,18.5,Diploma,115898,1.7,Hybrid,38,Yes
20517,IT,Intern,8.3,Master,79000,2.7,Office,22,Yes
20518,Marketing,Analyst,1.4,Diploma,100738,5.0,Remote,20,No
20519,Operations,Analyst,11.5,Bachelor,128630,1.3,Remote,3,No
20520,HR,Executive,13.7,Master,105656,5.0,Hybrid,23,No
20521,Finance,Senior Manager,4.4,PhD,37109,1.5,Hybrid,31,No
20522,Finance,Manager,1.3,Diploma,102886,4.0,Office,3,No
20523,Operations,Manager,1.1,Bachelor,60051,1.5,Office,14,No
20524,Sales,Analyst,17.4,PhD,44610,1.6,Office,37,No
20525,IT,Executive,11.3,PhD,54098,2.1,Hybrid,18,Yes
20526,HR,Analyst,2.6,Diploma,157623,3.1,Remote,0,No
20527,HR,Analyst,11.5,Master,49439,3.9,Office,19,No
20528,Marketing,Senior Manager,12.9,PhD,19366,3.4,Office,1,No
20529,HR,Senior Manager,18.5,PhD,110665,2.9,Office,25,No
20530,Finance,Manager,5.5,PhD,18089,1.6,Hybrid,36,No
20531,IT,Senior Manager,18.6,Diploma,114207,4.6,Hybrid,22,Yes
20532,IT,Senior Manager,18.0,Diploma,44717,1.2,Remote,6,No
20533,Finance,Executive,10.4,PhD,82298,3.3,Office,21,No
20534,Finance,Intern,19.6,Master,169706,2.3,Office,32,No
20535,HR,Analyst,7.6,Master,136274,4.0,Hybrid,37,No
20536,Operations,Executive,7.4,Diploma,66616,4.9,Office,3,No
20537,Marketing,Executive,9.0,Diploma,156574,2.7,Remote,18,No
20538,IT,Senior Manager,12.3,Bachelor,78918,1.2,Office,16,No
20539,Finance,Executive,2.5,PhD,52250,2.0,Hybrid,7,No
20540,Finance,Intern,16.4,Master,159329,2.3,Remote,4,No
20541,Marketing,Senior Manager,13.1,Diploma,110351,1.5,Office,5,No
20542,Marketing,Executive,5.8,Master,153504,1.3,Hybrid,36,No
20543,Marketing,Senior Manager,4.0,Bachelor,17603,2.1,Hybrid,26,Yes
20544,Sales,Senior Manager,7.0,PhD,101137,1.1,Remote,11,No
20545,IT,Executive,13.2,Diploma,69503,1.1,Hybrid,9,No
20546,Operations,Intern,15.1,PhD,102362,4.9,Hybrid,24,No
20547,IT,Senior Manager,11.9,Master,59583,2.4,Office,8,No
20548,HR,Manager,4.4,Diploma,76874,5.0,Office,36,No
20549,IT,Senior Manager,12.2,Diploma,18400,3.6,Office,34,Yes
20550,HR,Intern,2.3,Master,38328,4.8,Remote,33,No
20551,Finance,Intern,17.1,Master,129628,3.5,Office,34,No
20552,Marketing,Executive,4.2,Master,79232,5.0,Hybrid,13,No
20553,Finance,Analyst,3.8,Master,144180,4.6,Remote,21,No
20554,Sales,Analyst,13.9,PhD,168938,4.7,Office,34,No
20555,IT,Senior Manager,16.1,PhD,86151,3.9,Remote,28,No
20556,Marketing,Manager,10.2,Bachelor,17667,4.2,Office,39,No
20557,HR,Manager,16.0,PhD,106898,1.1,Remote,18,No
20558,Sales,Intern,2.3,Bachelor,80418,2.3,Hybrid,39,Yes
20559,Operations,Executive,13.8,PhD,120656,3.7,Office,31,No
20560,Sales,Analyst,10.1,PhD,85409,2.6,Hybrid,28,No
20561,Sales,Senior Manager,19.1,PhD,134188,3.2,Office,19,No
20562,Marketing,Manager,6.5,PhD,162015,2.4,Remote,4,No
20563,IT,Executive,13.1,PhD,98179,4.0,Remote,21,No
20564,Operations,Intern,12.2,Diploma,109024,3.5,Hybrid,19,Yes
20565,Operations,Analyst,14.6,Diploma,31757,3.3,Office,3,No
20566,IT,Executive,18.3,PhD,60678,1.8,Hybrid,12,No
20567,Finance,Manager,1.4,Bachelor,91980,3.4,Hybrid,16,No
20568,Marketing,Intern,18.3,Bachelor,24245,2.8,Office,20,No
20569,IT,Analyst,15.8,Bachelor,24222,3.0,Remote,9,No
20570,Operations,Executive,11.1,PhD,166366,2.5,Hybrid,0,No
20571,IT,Intern,6.7,PhD,38082,1.6,Remote,13,No
20572,HR,Executive,5.3,PhD,73887,3.9,Hybrid,11,No
20573,Sales,Executive,11.4,Diploma,131998,3.2,Office,6,No
20574,HR,Intern,19.6,PhD,133240,2.9,Remote,8,No
20575,Sales,Executive,0.7,Bachelor,177225,4.1,Hybrid,11,No
20576,Finance,Executive,4.8,Master,147509,4.9,Hybrid,31,Yes
20577,Finance,Senior Manager,7.1,Master,166245,2.0,Remote,2,No
20578,Finance,Senior Manager,15.7,Master,173882,1.6,Office,34,No
20579,Sales,Analyst,11.8,Diploma,109882,2.7,Remote,5,No
20580,Operations,Executive,15.3,PhD,71728,4.9,Office,28,No
20581,IT,Executive,3.3,PhD,106340,2.6,Hybrid,34,No
20582,Marketing,Manager,15.5,Master,154849,2.5,Hybrid,39,Yes
20583,IT,Intern,18.7,Diploma,41403,2.2,Remote,23,No
20584,Marketing,Manager,6.8,Bachelor,48627,1.7,Remote,19,No
20585,IT,Analyst,2.5,Diploma,72863,1.5,Office,24,No
20586,Operations,Executive,0.6,PhD,166449,4.2,Hybrid,5,No
20587,Sales,Intern,18.4,Master,18359,4.6,Remote,21,No
20588,Operations,Analyst,2.3,Master,30055,2.1,Office,15,No
20589,Finance,Senior Manager,18.8,Diploma,157441,4.0,Office,12,No
20590,Sales,Analyst,7.3,PhD,122565,1.4,Hybrid,17,No
20591,Operations,Intern,11.1,Master,62598,2.4,Hybrid,13,Yes
20592,Operations,Intern,4.7,Diploma,82520,4.8,Office,14,No
20593,HR,Executive,13.7,PhD,26336,4.4,Remote,2,Yes
20594,HR,Senior Manager,15.2,Bachelor,91103,2.7,Remote,19,No
20595,Finance,Intern,14.3,PhD,65244,3.2,Hybrid,37,Yes
20596,Marketing,Executive,14.2,PhD,93353,3.0,Office,6,No
20597,HR,Intern,6.4,PhD,43999,3.7,Hybrid,29,Yes
20598,Marketing,Executive,16.6,Bachelor,84156,4.7,Office,39,No
20599,Operations,Executive,12.0,Master,51728,3.7,Hybrid,0,No
20600,Marketing,Analyst,17.0,Master,108915,4.4,Remote,15,No
20601,Marketing,Analyst,19.0,Bachelor,29639,2.5,Office,34,Yes
20602,Operations,Analyst,12.4,Bachelor,96752,4.5,Remote,4,Yes
20603,HR,Analyst,1.1,Master,58417,1.1,Remote,39,No
20604,Marketing,Executive,3.4,Master,177284,1.0,Remote,24,Yes
20605,Finance,Analyst,19.9,PhD,51919,2.3,Office,27,No
20606,HR,Intern,8.0,Diploma,171722,2.8,Remote,24,No
20607,Sales,Senior Manager,15.8,Master,102913,2.2,Hybrid,30,No
20608,Sales,Executive,5.4,Bachelor,68589,3.6,Hybrid,2,No
20609,IT,Analyst,3.6,Master,38552,2.6,Office,13,Yes
20610,HR,Manager,15.7,Bachelor,43609,3.9,Office,23,No
20611,HR,Executive,12.0,Bachelor,43299,2.2,Hybrid,32,Yes
20612,Sales,Analyst,1.1,Bachelor,108752,2.0,Office,33,No
20613,Marketing,Senior Manager,15.2,Bachelor,117696,4.3,Office,15,No
20614,Sales,Manager,16.9,Bachelor,97454,1.9,Remote,22,No
20615,HR,Manager,3.1,PhD,26068,1.2,Remote,28,Yes
20616,Finance,Analyst,15.3,Diploma,174743,3.3,Remote,14,No
20617,IT,Manager,11.5,PhD,99737,2.9,Office,31,No
20618,Sales,Manager,0.6,Master,66665,3.2,Remote,29,Yes
20619,Finance,Senior Manager,10.2,Master,103819,4.0,Remote,33,Yes
20620,Sales,Intern,8.3,PhD,114921,1.1,Remote,13,No
20621,IT,Manager,8.9,Diploma,92977,4.7,Hybrid,26,Yes
20622,Finance,Executive,13.8,PhD,56974,3.8,Hybrid,11,No
20623,Operations,Intern,1.0,Diploma,92853,3.6,Office,8,No
20624,Marketing,Intern,2.9,Diploma,56349,3.2,Hybrid,28,No
20625,Marketing,Analyst,5.9,Master,61210,2.0,Hybrid,19,No
20626,Finance,Manager,10.9,PhD,169632,3.1,Remote,0,No
20627,IT,Analyst,5.7,Bachelor,67390,4.9,Remote,32,No
20628,IT,Intern,11.3,Diploma,178155,4.3,Hybrid,9,No
20629,Operations,Analyst,18.2,PhD,32414,2.5,Office,22,Yes
20630,Marketing,Analyst,1.2,Bachelor,122026,3.9,Office,19,No
20631,IT,Intern,17.0,Master,68349,3.6,Office,27,No
20632,Finance,Senior Manager,7.2,PhD,163728,1.5,Hybrid,23,No
20633,Operations,Analyst,18.1,Master,52574,2.3,Hybrid,15,Yes
20634,IT,Senior Manager,0.3,Diploma,71194,1.5,Office,3,No
20635,IT,Analyst,7.0,Diploma,54015,1.7,Hybrid,18,No
20636,Finance,Senior Manager,11.4,Diploma,22130,3.4,Hybrid,37,Yes
20637,HR,Intern,11.0,Bachelor,96768,1.9,Office,25,Yes
20638,Operations,Executive,0.4,Bachelor,175219,3.5,Remote,1,Yes
20639,Operations,Executive,0.5,Master,47404,2.3,Hybrid,16,No
20640,HR,Analyst,4.0,Master,55262,2.7,Office,31,No
20641,Sales,Senior Manager,11.8,PhD,33165,4.2,Hybrid,14,No
20642,Finance,Manager,16.6,Master,34141,3.7,Office,6,No
20643,IT,Analyst,4.4,Diploma,50660,3.4,Office,28,Yes
20644,Operations,Intern,16.4,Diploma,106902,5.0,Hybrid,10,No
20645,Operations,Manager,16.6,Bachelor,99397,1.0,Office,34,No
20646,HR,Analyst,18.0,PhD,62681,1.4,Office,8,No
20647,Marketing,Intern,7.6,PhD,145723,3.6,Office,27,Yes
20648,Sales,Senior Manager,1.9,Master,113549,2.7,Hybrid,6,No
20649,Marketing,Manager,16.6,Diploma,144732,2.0,Office,35,No
20650,Operations,Analyst,1.6,PhD,164808,1.5,Hybrid,28,No
20651,Marketing,Executive,12.4,Bachelor,19654,1.5,Office,28,No
20652,Marketing,Intern,11.7,Bachelor,166736,3.8,Hybrid,29,No
20653,HR,Executive,14.4,Master,140140,4.6,Hybrid,38,No
20654,Operations,Manager,18.0,Diploma,107819,4.3,Hybrid,9,No
20655,Finance,Executive,15.5,Bachelor,38981,3.4,Office,29,Yes
20656,Operations,Executive,8.6,Bachelor,34707,2.8,Office,6,No
20657,IT,Intern,9.8,Master,78024,1.0,Hybrid,11,No
20658,Operations,Senior Manager,1.6,Bachelor,172578,2.2,Office,37,No
20659,Sales,Manager,5.4,Master,127368,1.3,Remote,4,No
20660,Marketing,Intern,10.9,PhD,100099,2.9,Office,6,No
20661,Finance,Executive,16.3,PhD,78598,1.6,Office,32,No
20662,HR,Executive,1.4,Bachelor,161097,3.4,Hybrid,1,No
20663,Sales,Analyst,13.6,Diploma,168978,2.8,Hybrid,39,No
20664,HR,Analyst,13.7,Diploma,111263,2.9,Hybrid,26,No
20665,Sales,Intern,5.7,Diploma,163285,3.9,Hybrid,14,No
20666,Sales,Intern,3.8,Diploma,166443,3.1,Office,7,No
20667,HR,Analyst,5.9,Bachelor,61979,3.2,Remote,1,No
20668,HR,Analyst,14.0,PhD,40590,2.0,Hybrid,28,No
20669,Operations,Intern,15.7,Bachelor,74977,1.0,Hybrid,24,No
20670,HR,Senior Manager,8.0,Diploma,73958,3.7,Office,14,No
20671,Marketing,Analyst,10.5,Master,26359,3.5,Office,34,No
20672,Finance,Analyst,13.1,Diploma,172458,2.5,Remote,20,No
20673,Marketing,Manager,11.9,Master,42774,4.7,Office,11,No
20674,Finance,Senior Manager,6.0,Master,75917,3.0,Remote,21,No
20675,Operations,Intern,6.5,Diploma,55445,1.7,Hybrid,8,No
20676,Operations,Intern,3.2,PhD,147306,2.2,Remote,32,No
20677,Operations,Executive,0.5,Diploma,24754,4.5,Remote,34,No
20678,HR,Manager,16.3,Diploma,146188,2.1,Hybrid,23,No
20679,HR,Intern,4.0,PhD,171161,1.0,Hybrid,24,No
20680,Operations,Executive,12.1,Diploma,128348,2.9,Remote,13,No
20681,Sales,Senior Manager,11.5,PhD,99853,1.5,Office,31,No
20682,Sales,Senior Manager,3.3,Bachelor,35421,3.1,Office,15,No
20683,Finance,Analyst,5.3,Bachelor,48408,3.2,Office,10,No
20684,Operations,Manager,9.7,Diploma,86109,3.9,Remote,30,No
20685,Marketing,Executive,0.7,Bachelor,36090,1.4,Hybrid,10,No
20686,Operations,Intern,12.9,Diploma,34586,4.1,Office,19,No
20687,Sales,Senior Manager,0.5,Diploma,131555,4.9,Hybrid,37,Yes
20688,Marketing,Executive,7.8,Master,123317,2.7,Hybrid,16,No
20689,HR,Manager,10.5,PhD,34293,3.1,Remote,21,No
20690,Finance,Intern,8.0,PhD,173451,3.0,Hybrid,11,No
20691,Sales,Intern,0.0,PhD,118308,1.6,Remote,16,No
20692,HR,Manager,17.2,Bachelor,163250,2.7,Office,21,No
20693,Operations,Analyst,12.6,Diploma,45258,2.2,Hybrid,24,No
20694,IT,Manager,19.9,PhD,144860,4.4,Office,5,Yes
20695,Operations,Executive,17.2,Master,27771,2.1,Hybrid,32,No
20696,Sales,Executive,16.6,Master,59085,2.6,Office,27,No
20697,Operations,Senior Manager,9.5,Master,112726,1.2,Hybrid,36,Yes
20698,HR,Intern,14.1,PhD,148849,1.1,Office,22,Yes
20699,Operations,Executive,11.2,Master,86978,2.9,Remote,11,No
20700,IT,Manager,18.1,PhD,89695,1.2,Office,14,Yes
20701,Finance,Intern,19.8,Bachelor,123304,1.2,Hybrid,0,No
20702,Finance,Intern,19.3,Diploma,109704,4.6,Remote,4,No
20703,Sales,Manager,16.2,Master,42968,3.0,Remote,16,Yes
20704,Marketing,Intern,16.4,Master,155270,1.9,Remote,20,No
20705,Marketing,Intern,5.5,Bachelor,19905,1.2,Hybrid,21,No
20706,HR,Manager,0.6,Master,43724,4.7,Office,6,No
20707,Finance,Manager,15.0,Bachelor,131226,3.3,Remote,31,No
20708,Marketing,Executive,7.3,Diploma,63091,4.1,Remote,4,Yes
20709,Operations,Senior Manager,18.2,PhD,162489,1.5,Remote,37,No
20710,Sales,Intern,15.3,PhD,132151,1.2,Hybrid,39,No
20711,Finance,Senior Manager,4.1,PhD,140466,5.0,Office,12,No
20712,Marketing,Analyst,17.9,Bachelor,36958,5.0,Remote,2,No
20713,IT,Analyst,19.8,Master,116232,1.5,Hybrid,26,No
20714,Sales,Executive,14.4,Master,61405,2.8,Office,2,No
20715,HR,Senior Manager,4.8,Diploma,160536,2.8,Hybrid,35,No
20716,Finance,Intern,14.7,Diploma,144567,4.5,Hybrid,26,No
20717,IT,Manager,12.4,Diploma,110792,4.6,Hybrid,19,No
20718,IT,Manager,13.0,Diploma,171920,1.8,Remote,35,No
20719,Marketing,Analyst,19.8,Master,55762,2.7,Remote,15,No
20720,Finance,Intern,0.6,Diploma,111530,3.3,Hybrid,17,Yes
20721,Sales,Senior Manager,8.7,Master,130158,3.9,Hybrid,14,No
20722,Operations,Senior Manager,18.0,Diploma,43602,1.3,Office,6,No
20723,Marketing,Manager,0.1,Diploma,72898,4.9,Office,6,No
20724,Sales,Senior Manager,17.0,Bachelor,89767,3.3,Hybrid,12,No
20725,HR,Manager,4.7,PhD,115400,2.5,Remote,17,No
20726,Marketing,Executive,5.8,Diploma,101680,3.1,Hybrid,27,No
20727,Sales,Manager,16.7,PhD,103703,3.4,Remote,9,No
20728,HR,Senior Manager,10.5,Diploma,78446,3.9,Office,21,No
20729,IT,Intern,9.3,PhD,56636,3.3,Remote,7,No
20730,Marketing,Manager,15.1,Master,42401,4.0,Remote,16,No
20731,Finance,Executive,4.9,Bachelor,97270,2.7,Remote,25,No
20732,Sales,Manager,8.3,PhD,88315,3.0,Remote,1,Yes
20733,Operations,Analyst,6.2,Master,154046,1.8,Remote,9,No
20734,HR,Intern,1.5,PhD,37562,3.3,Hybrid,11,No
20735,Operations,Analyst,8.5,Master,47769,2.4,Hybrid,35,No
20736,Sales,Senior Manager,16.1,Diploma,50462,3.9,Remote,5,Yes
20737,HR,Analyst,13.5,Bachelor,31314,4.4,Office,24,Yes
20738,Finance,Senior Manager,16.2,Diploma,32070,4.0,Hybrid,38,No
20739,IT,Analyst,15.9,Bachelor,165336,1.3,Office,1,No
20740,HR,Senior Manager,9.0,PhD,175233,2.8,Hybrid,18,No
20741,IT,Manager,14.6,PhD,126003,2.9,Remote,0,No
20742,IT,Analyst,13.0,Diploma,95968,3.1,Hybrid,31,Yes
20743,Sales,Manager,13.1,Diploma,154601,1.8,Hybrid,38,No
20744,Sales,Analyst,5.3,Master,84324,2.3,Office,1,No
20745,Marketing,Manager,6.7,Master,166891,3.6,Hybrid,37,No
20746,IT,Manager,14.5,PhD,44619,4.0,Hybrid,30,No
20747,IT,Executive,15.5,PhD,23993,1.4,Office,29,No
20748,Operations,Analyst,11.8,Master,154084,2.4,Remote,25,No
20749,Finance,Analyst,6.4,PhD,56552,4.5,Office,29,No
20750,IT,Manager,15.0,PhD,120517,2.4,Remote,2,No
20751,Sales,Analyst,1.8,Master,110836,4.5,Remote,2,No
20752,IT,Senior Manager,6.2,Diploma,147442,4.6,Office,34,No
20753,IT,Analyst,9.9,Master,128552,1.1,Hybrid,29,No
20754,IT,Manager,4.4,Master,40336,1.2,Hybrid,25,No
20755,Finance,Senior Manager,17.9,Bachelor,175043,4.2,Remote,4,No
20756,IT,Executive,0.8,Master,119838,5.0,Office,30,No
20757,Operations,Intern,15.0,Bachelor,69504,2.7,Hybrid,10,No
20758,Sales,Analyst,18.3,Bachelor,138309,4.0,Hybrid,0,Yes
20759,Finance,Analyst,7.0,PhD,70549,3.5,Remote,33,No
20760,HR,Executive,9.0,Diploma,53168,3.0,Office,20,No
20761,IT,Intern,14.8,PhD,147433,3.2,Hybrid,31,No
20762,HR,Senior Manager,4.7,PhD,15447,3.9,Hybrid,38,No
20763,HR,Manager,9.3,Diploma,123893,4.6,Hybrid,5,No
20764,Operations,Executive,17.3,Master,148370,2.1,Hybrid,24,Yes
20765,IT,Analyst,1.5,Diploma,155352,4.2,Remote,26,No
20766,Marketing,Executive,9.5,Diploma,157474,1.6,Hybrid,11,No
20767,Marketing,Intern,1.8,Diploma,27440,4.3,Remote,11,No
20768,Marketing,Senior Manager,12.9,PhD,38102,4.1,Remote,1,No
20769,Finance,Analyst,11.9,Diploma,178206,4.4,Office,38,No
20770,Marketing,Executive,10.5,Bachelor,35979,4.6,Remote,0,No
20771,IT,Executive,12.5,Diploma,49336,4.4,Hybrid,30,Yes
20772,Sales,Analyst,9.1,Diploma,115010,3.4,Hybrid,37,No
20773,HR,Manager,1.7,Diploma,69085,3.1,Office,11,No
20774,HR,Executive,14.5,Master,68974,4.7,Hybrid,11,Yes
20775,IT,Analyst,15.3,PhD,87672,2.3,Hybrid,39,No
20776,Finance,Intern,16.3,PhD,64854,1.5,Hybrid,31,Yes
