ProductID,SKU,ProductName,Category,Subcategory,Brand,Price,DiscountPercent,DiscountAmount,FinalPrice,StockQty,Rating,NumReviews,LaunchDate,Supplier,WarrantyMonths,Dimensions,Weight_g,Color,Material,Sold_Last_30d,Country_of_Origin,Is_Returnable,CreatedAt,Is_High_Value,ProfitMargin_pct,StockStatus
P000105,SKU100105,GreenHarvest Sports Shoes Go-724,Sports,Sports Shoes,GreenHarvest,3506.42,21.3,746.87,2759.55,55,3.69,95,2019-10-13,Supplier_49,6,28x23x13 cm,3398,Grey,Plastic,10,Bangladesh,True,2019-11-03,False,16.92,Medium
P000106,SKU100106,EvoHome Lipstick Plus-841,Beauty,Lipstick,EvoHome,1166.34,37.3,435.04,731.3,51,4.13,66,2025-05-13,Supplier_305,18,14x26x3 cm,4823,Red,Ceramic,10,Vietnam,False,2025-05-21,False,6.18,Medium
P000107,SKU100107,EvoHome Toy Car Go-485,Toys & Baby,Toy Car,EvoHome,22205.5,43.3,9614.98,12590.52,39,4.12,162,2025-03-20,Supplier_159,36,26x13x22 cm,4362,White,Wood,10,Bangladesh,True,2025-04-12,True,14.25,Medium
P000108,SKU100108,PureSkin Cooker Mini-296,Home & Kitchen,Cooker,PureSkin,7223.86,19.0,1372.53,5851.33,42,3.9,89,2020-07-16,Supplier_193,3,14x9x10 cm,878,Brown,Plastic,10,Bangladesh,True,2020-08-23,True,6.27,Medium
P000109,SKU100109,NorthPeak Cooker Max-889,Home & Kitchen,Cooker,NorthPeak,15847.9,0.0,0.0,15847.9,47,3.87,16,2025-01-02,Supplier_384,36,15x33x2 cm,3415,Grey,Leather,14,South Korea,True,2025-02-19,True,19.68,Medium
P000110,SKU100110,LumaTech Spices Go-344,Grocery,Spices,LumaTech,1322.13,12.5,165.27,1156.86,42,4.11,61,2021-06-21,Supplier_271,36,35x17x12 cm,4722,Pink,Silicone,10,Vietnam,False,2021-07-23,False,5.32,Medium
P000111,SKU100111,LumaTech Dumbbells Go-241,Sports,Dumbbells,LumaTech,2927.24,5.0,146.36,2780.88,54,4.66,24,2020-10-21,Supplier_391,0,46x35x28 cm,3090,Brown,Metal,9,China,True,2020-10-26,False,31.62,Medium
P000112,SKU100112,KiddoFun Vacuum Go-250,Home & Kitchen,Vacuum,KiddoFun,13465.02,4.3,579.0,12886.02,49,5.0,79,2022-11-27,Supplier_192,0,19x33x29 cm,2913,Black,Wood,12,India,False,2022-12-29,True,38.71,Medium
P000113,SKU100113,Zenova Sofa Cover Plus-329,Home & Kitchen,Sofa Cover,Zenova,707.71,14.0,99.08,608.63,41,3.93,50,2018-04-26,Supplier_425,6,11x50x21 cm,2796,Red,Cotton,9,India,True,2018-06-23,False,6.11,Medium
P000114,SKU100114,KiddoFun Dumbbells Mini-730,Sports,Dumbbells,KiddoFun,838.6,21.1,176.94,661.66,43,4.38,52,2018-01-22,Supplier_155,0,6x21x7 cm,1274,Brown,Wood,9,China,True,2018-02-06,False,25.22,Medium
P000115,SKU100115,LumaTech Smartphone Mini-754,Electronics,Smartphone,LumaTech,15743.97,48.7,7667.31,8076.66,56,4.28,49,2024-12-26,Supplier_220,12,9x12x27 cm,4144,Brown,Plastic,6,Germany,True,2025-01-13,True,14.47,Medium
P000116,SKU100116,PureSkin Camera Pro-684,Electronics,Camera,PureSkin,23608.56,14.4,3399.63,20208.93,50,4.36,6,2022-09-03,Supplier_241,3,47x47x3 cm,4338,Grey,Metal,12,India,False,2022-10-28,True,23.33,Medium
P000117,SKU100117,Sportify Tablet Plus-359,Electronics,Tablet,Sportify,1959.88,22.9,448.81,1511.07,45,3.73,0,2018-03-08,Supplier_174,6,9x27x8 cm,899,Grey,Cotton,4,India,True,2018-04-11,False,38.01,Medium
P000118,SKU100118,KiddoFun Rice Max-590,Grocery,Rice,KiddoFun,2065.63,48.6,1003.9,1061.73,56,2.87,32,2025-01-31,Supplier_103,3,13x9x23 cm,3799,Black,Glass,5,Germany,True,2025-03-22,False,31.78,Medium
P000119,SKU100119,EvoHome Headphones Go-507,Electronics,Headphones,EvoHome,6282.36,23.1,1451.23,4831.13,54,3.47,21,2024-02-03,Supplier_64,12,21x7x25 cm,1615,Green,Ceramic,9,India,True,2024-02-20,False,31.12,Medium
P000120,SKU100120,Sportify Coffee Mini-861,Grocery,Coffee,Sportify,2400.76,4.8,115.24,2285.52,66,4.02,113,2022-12-07,Supplier_221,12,26x16x16 cm,4125,Grey,Glass,11,China,False,2022-12-12,False,15.27,Medium
P000121,SKU100121,GreenHarvest Shampoo Plus-428,Beauty,Shampoo,GreenHarvest,6834.87,39.6,2706.61,4128.26,53,3.8,54,2019-02-25,Supplier_229,0,25x47x10 cm,2560,Pink,Wood,10,USA,False,2019-03-19,False,32.88,Medium
P000122,SKU100122,PureSkin Tablet Go-545,Electronics,Tablet,PureSkin,2322.55,8.1,188.13,2134.42,42,5.0,64,2021-01-29,Supplier_312,24,8x9x22 cm,3377,Grey,Cotton,11,India,True,2021-03-24,False,8.59,Medium
P000123,SKU100123,Aurelia Stroller Pro-168,Toys & Baby,Stroller,Aurelia,7485.64,10.0,748.56,6737.08,46,4.37,34,2020-08-24,Supplier_228,36,46x28x12 cm,3186,Black,Cotton,10,South Korea,True,2020-09-16,True,29.76,Medium
P000124,SKU100124,UrbanWear Olive Oil Pro-642,Grocery,Olive Oil,UrbanWear,2130.64,39.8,847.99,1282.65,53,4.68,57,2022-02-12,Supplier_199,12,25x46x9 cm,2094,White,Plastic,4,USA,False,2022-03-17,False,19.15,Medium
P000125,SKU100125,EvoHome Moisturizer Plus-820,Beauty,Moisturizer,EvoHome,440.24,0.0,0.0,440.24,55,2.88,23,2023-01-02,Supplier_89,3,44x23x23 cm,4073,Blue,Metal,14,USA,True,2023-01-30,False,20.3,Medium
P000126,SKU100126,Zenova Stroller Max-965,Toys & Baby,Stroller,Zenova,822.69,4.5,37.02,785.67,48,3.46,44,2021-08-02,Supplier_364,24,27x50x3 cm,4555,Brown,Glass,15,Vietnam,True,2021-09-16,False,22.14,Medium
P000127,SKU100127,PureSkin Building Blocks Go-329,Toys & Baby,Building Blocks,PureSkin,651.32,0.0,0.0,651.32,42,3.98,14,2019-05-13,Supplier_283,3,13x20x26 cm,4097,Black,Ceramic,14,Bangladesh,False,2019-07-03,False,31.89,Medium
P000128,SKU100128,Zenova LED Bulb X-416,Home & Kitchen,LED Bulb,Zenova,4421.1,13.8,610.11,3810.99,42,4.7,174,2022-06-19,Supplier_239,24,35x38x14 cm,3404,White,Cotton,7,Bangladesh,True,2022-07-17,False,15.9,Medium
P000129,SKU100129,NorthPeak Baby Diapers Go-755,Toys & Baby,Baby Diapers,NorthPeak,424.21,35.2,149.32,274.89,44,3.91,20,2024-08-04,Supplier_166,3,13x32x17 cm,503,White,Cotton,9,Vietnam,True,2024-08-14,False,16.32,Medium
P000130,SKU100130,PureSkin Building Blocks Go-390,Toys & Baby,Building Blocks,PureSkin,5722.41,13.8,789.69,4932.72,65,4.6,22,2018-11-20,Supplier_483,6,17x45x18 cm,2298,Red,Glass,9,China,True,2018-12-27,False,23.21,Medium
P000131,SKU100131,NorthPeak Shampoo Max-739,Beauty,Shampoo,NorthPeak,1838.99,0.0,0.0,1838.99,57,3.82,5,2024-10-14,Supplier_293,6,41x7x27 cm,282,White,Plastic,8,Vietnam,True,2024-12-02,False,14.37,Medium
P000132,SKU100132,Aurelia Tennis Racket Mini-742,Sports,Tennis Racket,Aurelia,2322.38,0.0,0.0,2322.38,49,4.23,19,2024-02-13,Supplier_31,6,46x24x16 cm,2056,Yellow,Glass,10,South Korea,True,2024-03-28,False,20.61,Medium
P000133,SKU100133,Sportify Sofa Cover Mini-575,Home & Kitchen,Sofa Cover,Sportify,8942.11,5.0,447.11,8495.0,53,4.6,33,2020-04-15,Supplier_288,6,43x14x11 cm,2665,Grey,Wood,12,USA,True,2020-05-17,True,28.11,Medium
P000134,SKU100134,LumaTech Headphones Mini-225,Electronics,Headphones,LumaTech,1362.38,25.0,340.6,1021.78,43,2.26,8,2020-12-31,Supplier_462,12,20x14x4 cm,464,Green,Wood,7,Japan,True,2021-02-24,False,39.64,Medium
P000135,SKU100135,UrbanWear Vacuum Max-420,Home & Kitchen,Vacuum,UrbanWear,3887.67,4.2,163.28,3724.39,56,4.37,87,2020-02-17,Supplier_484,36,15x36x17 cm,3874,Pink,Glass,12,South Korea,True,2020-02-22,False,14.17,Medium
P000136,SKU100136,KiddoFun Tennis Racket Pro-320,Sports,Tennis Racket,KiddoFun,13910.52,21.6,3004.67,10905.85,56,4.08,17,2024-07-17,Supplier_69,6,8x8x10 cm,4104,Pink,Glass,9,India,True,2024-08-13,True,14.18,Medium
P000137,SKU100137,PureSkin Sunglasses Mini-474,Fashion,Sunglasses,PureSkin,5267.73,0.0,0.0,5267.73,51,3.34,25,2018-07-05,Supplier_231,12,8x41x18 cm,1644,Grey,Glass,12,China,False,2018-08-06,True,18.79,Medium
P000138,SKU100138,EvoHome Breakfast Cereal Go-796,Grocery,Breakfast Cereal,EvoHome,6384.66,0.0,0.0,6384.66,42,3.14,71,2024-11-07,Supplier_261,0,13x11x13 cm,3107,Grey,Ceramic,10,USA,True,2024-12-15,True,28.07,Medium
P000139,SKU100139,Aurelia Tennis Racket X-139,Sports,Tennis Racket,Aurelia,4252.21,24.6,1046.04,3206.17,57,4.05,14,2019-07-16,Supplier_202,24,26x35x17 cm,3793,Red,Cotton,10,Bangladesh,True,2019-07-26,False,37.42,Medium
P000140,SKU100140,UrbanWear Perfume Plus-619,Beauty,Perfume,UrbanWear,3624.52,4.7,170.35,3454.17,50,3.29,28,2023-09-19,Supplier_57,18,36x50x19 cm,2505,Pink,Plastic,15,Bangladesh,True,2023-11-01,False,38.22,Medium
P000141,SKU100141,EvoHome Tennis Racket Max-993,Sports,Tennis Racket,EvoHome,6617.45,8.1,536.01,6081.44,64,3.98,14,2025-09-19,Supplier_323,24,6x43x16 cm,2225,Blue,Plastic,8,South Korea,True,2025-10-22,True,16.83,Medium
P000142,SKU100142,NorthPeak Stroller Max-348,Toys & Baby,Stroller,NorthPeak,18468.7,14.2,2622.56,15846.14,48,3.43,86,2018-05-10,Supplier_354,18,49x12x7 cm,205,Pink,Ceramic,10,Japan,True,2018-06-05,True,19.6,Medium
P000143,SKU100143,GreenHarvest Sofa Cover Go-582,Home & Kitchen,Sofa Cover,GreenHarvest,14176.32,25.8,3657.49,10518.83,57,3.91,4,2018-09-13,Supplier_236,24,13x38x7 cm,4644,Grey,Silicone,13,Japan,True,2018-09-24,True,20.27,Medium
P000144,SKU100144,GreenHarvest Perfume Plus-792,Beauty,Perfume,GreenHarvest,7117.86,27.8,1978.77,5139.09,50,4.48,78,2025-08-20,Supplier_483,24,49x21x20 cm,4016,Blue,Leather,11,Vietnam,True,2025-09-03,True,17.21,Medium
P000145,SKU100145,LumaTech Sneakers Max-821,Fashion,Sneakers,LumaTech,7357.97,38.2,2810.74,4547.23,51,4.64,95,2023-06-26,Supplier_177,6,35x27x18 cm,2290,Green,Metal,13,Japan,False,2023-08-17,False,16.04,Medium
P000146,SKU100146,EvoHome Rice X-394,Grocery,Rice,EvoHome,3171.95,0.0,0.0,3171.95,59,3.45,5,2018-11-20,Supplier_56,6,33x46x9 cm,3974,Blue,Leather,11,Vietnam,True,2018-11-28,False,7.5,Medium
P000147,SKU100147,LumaTech Facewash Pro-151,Beauty,Facewash,LumaTech,8043.05,45.0,3619.37,4423.68,54,5.0,58,2025-07-06,Supplier_349,18,19x45x8 cm,480,White,Wood,11,Bangladesh,False,2025-07-12,False,24.08,Medium
P000148,SKU100148,Aurelia Rice Go-261,Grocery,Rice,Aurelia,867.66,0.0,0.0,867.66,48,3.67,21,2022-07-25,Supplier_394,24,35x35x21 cm,1683,Green,Ceramic,11,Vietnam,True,2022-09-21,False,28.18,Medium
P000149,SKU100149,UrbanWear Tablet Pro-647,Electronics,Tablet,UrbanWear,12810.5,16.3,2088.11,10722.39,53,5.0,13,2018-06-02,Supplier_20,3,31x16x30 cm,347,Yellow,Silicone,10,USA,True,2018-07-28,True,39.71,Medium
P000150,SKU100150,UrbanWear Headphones Go-209,Electronics,Headphones,UrbanWear,796.06,4.4,35.03,761.03,46,4.52,4,2021-10-04,Supplier_415,6,34x46x18 cm,4345,Pink,Cotton,18,South Korea,True,2021-10-16,False,26.67,Medium
P000151,SKU100151,NorthPeak Headphones Max-569,Electronics,Headphones,NorthPeak,4680.98,48.2,2256.23,2424.75,47,4.52,13,2025-04-09,Supplier_219,6,50x16x1 cm,2811,Green,Leather,12,USA,False,2025-05-31,False,26.37,Medium
P000152,SKU100152,Zenova Perfume Mini-785,Beauty,Perfume,Zenova,1741.73,29.2,508.59,1233.14,52,4.46,8,2019-01-26,Supplier_386,3,13x35x11 cm,2082,Black,Glass,4,Japan,True,2019-02-23,False,17.96,Medium
P000153,SKU100153,EvoHome Sneakers Go-840,Fashion,Sneakers,EvoHome,2525.21,4.4,111.11,2414.1,47,4.79,16,2024-06-04,Supplier_208,0,21x46x12 cm,1985,Black,Metal,16,South Korea,True,2024-06-14,False,7.01,Medium
P000154,SKU100154,Zenova Baby Diapers Max-402,Toys & Baby,Baby Diapers,Zenova,3069.49,22.8,699.84,2369.65,48,4.02,25,2022-02-14,Supplier_282,18,19x19x5 cm,3967,Red,Silicone,10,Bangladesh,False,2022-03-30,False,26.5,Medium
P000155,SKU100155,LumaTech Tennis Racket Pro-796,Sports,Tennis Racket,LumaTech,4289.72,20.7,887.97,3401.75,43,3.74,157,2024-09-06,Supplier_281,36,10x38x15 cm,4376,Grey,Metal,11,China,True,2024-10-29,False,9.39,Medium
P000156,SKU100156,UrbanWear Shampoo Go-253,Beauty,Shampoo,UrbanWear,459.92,0.0,0.0,459.92,56,3.67,34,2019-11-05,Supplier_68,6,38x33x4 cm,1732,Pink,Metal,9,South Korea,True,2019-12-04,False,31.04,Medium
P000157,SKU100157,KiddoFun Lipstick Go-159,Beauty,Lipstick,KiddoFun,1345.22,16.1,216.58,1128.64,49,2.27,5,2024-04-07,Supplier_38,12,48x24x24 cm,228,Yellow,Glass,11,India,True,2024-05-14,False,31.4,Medium
P000158,SKU100158,PureSkin Smartwatch Max-165,Electronics,Smartwatch,PureSkin,658.76,8.8,57.97,600.79,51,4.18,11,2024-01-26,Supplier_457,0,9x35x2 cm,2401,Yellow,Cotton,10,USA,False,2024-02-18,False,8.68,Medium
P000159,SKU100159,Sportify Sports Shoes Mini-182,Sports,Sports Shoes,Sportify,3631.56,25.4,922.42,2709.14,41,3.63,58,2025-08-28,Supplier_115,24,39x13x21 cm,2898,White,Cotton,4,Japan,True,2025-10-13,False,14.72,Medium
P000160,SKU100160,Aurelia Olive Oil Plus-574,Grocery,Olive Oil,Aurelia,2456.81,18.5,454.51,2002.3,46,3.82,37,2025-07-21,Supplier_142,24,39x32x18 cm,3157,Blue,Leather,9,South Korea,True,2025-07-30,False,33.7,Medium
P000161,SKU100161,Zenova Air Purifier X-928,Home & Kitchen,Air Purifier,Zenova,1122.71,8.7,97.68,1025.03,48,4.53,0,2025-05-28,Supplier_345,12,44x6x8 cm,1738,White,Metal,9,India,False,2025-07-05,False,38.68,Medium
P000162,SKU100162,LumaTech Toy Car Max-145,Toys & Baby,Toy Car,LumaTech,2863.11,19.0,543.99,2319.12,41,4.46,12,2022-07-06,Supplier_307,12,19x39x7 cm,512,Red,Glass,18,Germany,True,2022-08-11,False,30.57,Medium
P000163,SKU100163,LumaTech Coffee Plus-997,Grocery,Coffee,LumaTech,809.13,19.4,156.97,652.16,39,3.73,66,2019-08-10,Supplier_254,24,38x19x14 cm,2511,Green,Plastic,10,USA,False,2019-09-14,False,19.05,Medium
P000164,SKU100164,Sportify Headphones Go-426,Electronics,Headphones,Sportify,1486.16,19.8,294.26,1191.9,41,3.47,53,2025-10-23,Supplier_440,12,31x14x10 cm,3133,Red,Silicone,16,Germany,True,2025-11-11,False,33.95,Medium
P000165,SKU100165,KiddoFun Building Blocks X-675,Toys & Baby,Building Blocks,KiddoFun,440.34,35.7,157.2,283.14,53,4.17,47,2022-08-18,Supplier_41,12,40x38x5 cm,3231,Blue,Glass,4,Germany,True,2022-09-28,False,15.25,Medium
P000166,SKU100166,Zenova Cycling Helmet Go-841,Sports,Cycling Helmet,Zenova,706.76,0.0,0.0,706.76,34,4.48,68,2020-02-20,Supplier_107,0,22x29x22 cm,4989,Black,Metal,5,Germany,True,2020-03-21,False,35.32,Medium
P000167,SKU100167,EvoHome Coffee X-316,Grocery,Coffee,EvoHome,1388.62,13.0,180.52,1208.1,56,3.73,5,2020-02-18,Supplier_145,24,12x35x30 cm,2037,Blue,Wood,8,Germany,True,2020-04-07,False,6.5,Medium
P000168,SKU100168,GreenHarvest Sports Shoes Max-467,Sports,Sports Shoes,GreenHarvest,22785.29,38.2,8703.98,14081.31,53,3.74,11,2021-06-17,Supplier_105,6,28x37x29 cm,4123,Pink,Metal,6,South Korea,True,2021-08-14,True,39.75,Medium
P000169,SKU100169,Sportify Sneakers X-676,Fashion,Sneakers,Sportify,6574.3,24.3,1597.55,4976.75,52,4.45,53,2020-06-25,Supplier_118,24,14x6x9 cm,4582,Yellow,Glass,6,USA,True,2020-07-16,False,8.87,Medium
P000170,SKU100170,LumaTech Tennis Racket Mini-663,Sports,Tennis Racket,LumaTech,4474.61,43.7,1955.4,2519.21,49,4.36,47,2025-05-05,Supplier_72,24,26x21x25 cm,4052,Pink,Silicone,16,USA,True,2025-05-15,False,37.03,Medium
P000171,SKU100171,NorthPeak Stroller Go-757,Toys & Baby,Stroller,NorthPeak,2009.84,9.8,196.96,1812.88,53,4.18,93,2018-08-29,Supplier_363,18,7x9x27 cm,447,Black,Wood,15,USA,True,2018-09-02,False,34.84,Medium
P000172,SKU100172,LumaTech Blender Go-566,Home & Kitchen,Blender,LumaTech,2372.49,36.5,865.96,1506.53,42,4.16,19,2022-03-09,Supplier_9,0,44x45x22 cm,4008,Pink,Plastic,13,India,False,2022-03-09,False,15.26,Medium
P000173,SKU100173,GreenHarvest Perfume Plus-117,Beauty,Perfume,GreenHarvest,12517.25,4.1,513.21,12004.04,54,3.99,8,2023-08-20,Supplier_318,36,49x48x14 cm,1518,White,Metal,8,USA,True,2023-09-01,True,21.18,Medium
P000174,SKU100174,PureSkin Perfume Plus-914,Beauty,Perfume,PureSkin,1907.14,36.9,703.73,1203.41,39,4.32,4,2022-06-14,Supplier_440,0,28x30x15 cm,4678,Blue,Leather,9,Vietnam,True,2022-07-25,False,12.51,Medium
P000175,SKU100175,Zenova Toy Car Mini-488,Toys & Baby,Toy Car,Zenova,6458.91,0.0,0.0,6458.91,60,4.15,53,2022-03-25,Supplier_402,18,35x8x21 cm,127,Red,Metal,8,South Korea,False,2022-05-05,True,21.84,Medium
P000176,SKU100176,Zenova Watch Go-143,Fashion,Watch,Zenova,3228.66,4.4,142.06,3086.6,56,3.88,0,2020-07-30,Supplier_476,3,49x41x16 cm,2270,Black,Metal,13,Vietnam,True,2020-08-10,False,11.33,Medium
P000177,SKU100177,Aurelia Coffee Pro-701,Grocery,Coffee,Aurelia,241.84,49.6,119.95,121.89,47,3.73,104,2019-08-14,Supplier_460,36,50x30x30 cm,680,Green,Cotton,9,Germany,False,2019-09-26,False,15.24,Medium
P000178,SKU100178,Sportify Perfume Max-243,Beauty,Perfume,Sportify,3407.21,18.7,637.15,2770.06,42,3.51,25,2025-09-24,Supplier_39,24,10x37x24 cm,2883,Black,Metal,14,Japan,True,2025-11-16,False,6.37,Medium
P000179,SKU100179,UrbanWear Watch Go-506,Fashion,Watch,UrbanWear,680.65,28.2,191.94,488.71,35,4.96,1,2021-08-29,Supplier_96,0,45x22x26 cm,3740,Pink,Leather,8,Bangladesh,False,2021-09-25,False,24.32,Medium
P000180,SKU100180,Zenova Stroller Go-402,Toys & Baby,Stroller,Zenova,676.63,21.0,142.09,534.54,58,4.94,23,2020-10-06,Supplier_55,24,9x10x9 cm,1313,Yellow,Cotton,6,Japan,True,2020-10-29,False,30.32,Medium
P000181,SKU100181,EvoHome Smartphone Mini-468,Electronics,Smartphone,EvoHome,260.39,12.2,31.77,228.62,57,3.46,9,2021-01-09,Supplier_182,0,13x10x6 cm,3580,Pink,Wood,11,China,True,2021-01-14,False,12.08,Medium
P000182,SKU100182,UrbanWear Moisturizer Go-903,Beauty,Moisturizer,UrbanWear,13485.94,27.4,3695.15,9790.79,52,4.63,22,2021-08-21,Supplier_195,36,29x5x10 cm,3439,Yellow,Metal,8,Germany,True,2021-10-03,True,26.42,Medium
P000183,SKU100183,EvoHome Cooker Plus-374,Home & Kitchen,Cooker,EvoHome,379.33,21.4,81.18,298.15,50,4.62,92,2023-07-13,Supplier_129,3,9x15x14 cm,2310,Yellow,Glass,7,South Korea,True,2023-08-05,False,6.68,Medium
P000184,SKU100184,KiddoFun Air Purifier Go-731,Home & Kitchen,Air Purifier,KiddoFun,12397.51,12.4,1537.29,10860.22,38,3.88,34,2020-03-11,Supplier_172,12,11x13x10 cm,105,Yellow,Ceramic,9,Japan,True,2020-04-08,True,7.92,Medium
P000185,SKU100185,NorthPeak Tennis Racket Plus-428,Sports,Tennis Racket,NorthPeak,1690.8,47.5,803.13,887.67,37,3.41,14,2024-10-06,Supplier_401,24,17x35x11 cm,1505,Yellow,Ceramic,15,Vietnam,False,2024-11-11,False,24.06,Medium
P000186,SKU100186,Sportify Vacuum Plus-936,Home & Kitchen,Vacuum,Sportify,2285.08,47.8,1092.27,1192.81,36,3.46,1,2022-05-29,Supplier_363,6,12x41x7 cm,4901,Brown,Cotton,6,India,False,2022-07-28,False,7.07,Medium
P000187,SKU100187,EvoHome Sofa Cover Max-170,Home & Kitchen,Sofa Cover,EvoHome,423.83,24.5,103.84,319.99,64,3.06,65,2022-08-03,Supplier_194,24,36x13x21 cm,2530,Blue,Glass,11,USA,False,2022-09-22,False,21.0,Medium
P000188,SKU100188,UrbanWear Smartwatch Mini-696,Electronics,Smartwatch,UrbanWear,3746.07,9.9,370.86,3375.21,52,3.68,6,2022-06-30,Supplier_128,18,37x49x14 cm,4503,Black,Ceramic,6,China,True,2022-08-18,False,7.24,Medium
P000189,SKU100189,NorthPeak Baby Diapers Max-727,Toys & Baby,Baby Diapers,NorthPeak,6967.71,22.8,1588.64,5379.07,50,4.26,3,2018-07-01,Supplier_133,18,46x48x21 cm,3323,Grey,Wood,12,China,True,2018-07-07,True,17.22,Medium
P000190,SKU100190,GreenHarvest LED Bulb Go-694,Home & Kitchen,LED Bulb,GreenHarvest,1960.85,4.5,88.24,1872.61,58,4.42,31,2025-09-17,Supplier_54,18,19x33x12 cm,3254,Pink,Cotton,9,Bangladesh,True,2025-10-17,False,35.82,Medium
P000191,SKU100191,Zenova Jacket X-951,Fashion,Jacket,Zenova,2063.91,32.9,679.03,1384.88,57,4.51,39,2019-08-04,Supplier_225,6,24x26x15 cm,1744,Brown,Silicone,12,Bangladesh,False,2019-08-10,False,31.12,Medium
P000192,SKU100192,PureSkin Stroller X-407,Toys & Baby,Stroller,PureSkin,15571.55,39.9,6213.05,9358.5,56,3.78,3,2018-07-03,Supplier_82,36,50x12x1 cm,2860,White,Cotton,10,Germany,True,2018-08-07,True,19.47,Medium
P000193,SKU100193,Sportify Watch Mini-337,Fashion,Watch,Sportify,332.66,8.2,27.28,305.38,53,4.79,166,2022-07-18,Supplier_220,24,16x16x21 cm,3590,Yellow,Plastic,7,Germany,False,2022-08-24,False,17.26,Medium
P000194,SKU100194,LumaTech Yoga Mat Pro-385,Sports,Yoga Mat,LumaTech,3797.59,45.8,1739.3,2058.29,53,3.66,25,2025-11-22,Supplier_59,36,9x41x4 cm,4448,Red,Ceramic,15,Bangladesh,True,2025-12-21,False,17.77,Medium
P000195,SKU100195,KiddoFun Sunglasses Go-754,Fashion,Sunglasses,KiddoFun,9263.5,24.0,2223.24,7040.26,46,3.84,205,2021-07-07,Supplier_89,18,29x44x13 cm,4858,White,Ceramic,6,Bangladesh,False,2021-08-15,True,9.61,Medium
P000196,SKU100196,UrbanWear Coffee Go-186,Grocery,Coffee,UrbanWear,5301.66,17.8,943.7,4357.96,52,4.29,107,2025-07-15,Supplier_199,3,25x12x8 cm,2551,White,Cotton,13,Bangladesh,True,2025-08-16,False,18.67,Medium
P000197,SKU100197,NorthPeak Tennis Racket Go-492,Sports,Tennis Racket,NorthPeak,339.13,24.7,83.77,255.36,55,3.48,58,2022-09-29,Supplier_96,3,36x45x18 cm,1469,Brown,Cotton,5,South Korea,True,2022-10-07,False,25.56,Medium
P000198,SKU100198,UrbanWear Jacket X-986,Fashion,Jacket,UrbanWear,1510.69,19.9,300.63,1210.06,46,4.22,125,2022-01-10,Supplier_364,0,36x13x7 cm,3195,Brown,Silicone,11,Japan,False,2022-02-05,False,34.68,Medium
P000199,SKU100199,KiddoFun Spices Pro-184,Grocery,Spices,KiddoFun,4182.6,9.8,409.89,3772.71,50,3.64,117,2024-05-04,Supplier_381,0,19x23x2 cm,2301,Blue,Glass,12,USA,False,2024-06-09,False,28.89,Medium
P000200,SKU100200,GreenHarvest Spices Go-215,Grocery,Spices,GreenHarvest,13207.86,23.7,3130.26,10077.6,45,4.98,67,2024-06-03,Supplier_53,0,22x39x27 cm,3055,Brown,Plastic,5,South Korea,True,2024-06-30,True,27.33,Medium
P000201,SKU100201,EvoHome Building Blocks X-560,Toys & Baby,Building Blocks,EvoHome,2994.14,25.0,748.54,2245.6,37,4.52,12,2020-12-12,Supplier_316,6,10x33x28 cm,1011,Blue,Leather,9,Bangladesh,False,2020-12-22,False,7.35,Medium
P000202,SKU100202,LumaTech Cooker X-683,Home & Kitchen,Cooker,LumaTech,5214.74,14.8,771.78,4442.96,59,3.77,77,2021-12-07,Supplier_440,18,22x43x18 cm,1429,Grey,Glass,12,Vietnam,True,2022-02-05,False,10.0,Medium
P000203,SKU100203,NorthPeak Moisturizer Mini-160,Beauty,Moisturizer,NorthPeak,448.32,25.0,112.08,336.24,48,3.66,6,2021-02-09,Supplier_432,36,46x13x23 cm,1137,Blue,Cotton,9,Bangladesh,True,2021-03-29,False,8.31,Medium
P000204,SKU100204,KiddoFun Stroller Pro-691,Toys & Baby,Stroller,KiddoFun,11379.25,44.2,5029.63,6349.62,41,3.21,180,2025-02-03,Supplier_480,6,45x31x13 cm,3752,White,Metal,13,Japan,True,2025-03-19,True,11.68,Medium
P000205,SKU100205,KiddoFun Jacket Plus-695,Fashion,Jacket,KiddoFun,12215.26,27.7,3383.63,8831.63,51,5.0,29,2018-01-11,Supplier_109,36,10x34x21 cm,2984,White,Wood,7,Germany,False,2018-03-04,True,32.09,Medium
P000206,SKU100206,PureSkin Cycling Helmet Plus-445,Sports,Cycling Helmet,PureSkin,876.35,40.1,351.42,524.93,49,4.32,45,2024-02-20,Supplier_402,18,13x41x28 cm,4025,Grey,Plastic,8,India,True,2024-03-31,False,26.71,Medium
P000207,SKU100207,Aurelia Spices X-978,Grocery,Spices,Aurelia,4191.73,14.6,611.99,3579.74,60,4.34,91,2019-10-10,Supplier_336,12,34x5x14 cm,1707,Red,Glass,8,USA,True,2019-10-15,False,20.48,Medium
P000208,SKU100208,Zenova Sneakers Plus-780,Fashion,Sneakers,Zenova,15961.9,4.6,734.25,15227.65,53,5.0,12,2025-04-11,Supplier_110,3,8x30x21 cm,2552,Blue,Wood,10,China,True,2025-04-11,True,5.41,Medium
P000209,SKU100209,NorthPeak Yoga Mat Go-331,Sports,Yoga Mat,NorthPeak,7636.98,14.6,1115.0,6521.98,49,3.41,9,2023-10-29,Supplier_118,24,33x5x1 cm,2864,White,Wood,17,USA,False,2023-11-02,True,28.38,Medium
