Flight_ID,Airline,Source_City,Destination_City,Flight_Distance_km,Scheduled_Departure,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Price,Flight_Status
500290,SpiceJet,Kolkata,Mumbai,504,2023-06-13 01:00:00,18,170,13771,On Time
500291,IndiGo,Mumbai,Hyderabad,955,2023-06-13 02:00:00,-10,16,14848,On Time
500292,Akasa Air,Delhi,Mumbai,1091,2023-06-13 03:00:00,54,108,8403,Cancelled
500293,Akasa Air,Bengaluru,Hyderabad,1663,2023-06-13 04:00:00,45,49,5121,On Time
500294,IndiGo,Hyderabad,Mumbai,1827,2023-06-13 05:00:00,61,48,7122,Delayed
500295,Air India,Hyderabad,Mumbai,1129,2023-06-13 06:00:00,158,119,13052,Delayed
500296,IndiGo,Delhi,Mumbai,1726,2023-06-13 07:00:00,142,82,14194,On Time
500297,Vistara,Delhi,Chennai,1096,2023-06-13 08:00:00,103,0,11995,Delayed
500298,Akasa Air,Bengaluru,Kolkata,626,2023-06-13 09:00:00,88,124,17159,On Time
500299,IndiGo,Mumbai,Chennai,1666,2023-06-13 10:00:00,15,73,8749,Delayed
500300,Vistara,Mumbai,Chennai,1492,2023-06-13 11:00:00,87,177,13658,On Time
500301,SpiceJet,Hyderabad,Kolkata,1255,2023-06-13 12:00:00,74,120,10152,On Time
500302,IndiGo,Mumbai,Hyderabad,1325,2023-06-13 13:00:00,172,158,10238,On Time
500303,SpiceJet,Mumbai,Kolkata,362,2023-06-13 14:00:00,16,17,13499,On Time
500304,Air India,Hyderabad,Hyderabad,1939,2023-06-13 15:00:00,105,142,14146,On Time
500305,Vistara,Delhi,Chennai,925,2023-06-13 16:00:00,80,110,9117,Delayed
500306,Air India,Hyderabad,Mumbai,1453,2023-06-13 17:00:00,89,88,14726,On Time
500307,Air India,Bengaluru,Delhi,1434,2023-06-13 18:00:00,77,-12,15035,On Time
500308,SpiceJet,Bengaluru,Delhi,2005,2023-06-13 19:00:00,96,-7,3342,On Time
500309,Akasa Air,Kolkata,Mumbai,1142,2023-06-13 20:00:00,47,81,5441,On Time
500310,Air India,Chennai,Chennai,446,2023-06-13 21:00:00,58,22,9540,On Time
500311,Akasa Air,Mumbai,Kolkata,1604,2023-06-13 22:00:00,24,165,14799,On Time
500312,Air India,Delhi,Mumbai,760,2023-06-13 23:00:00,65,29,5948,Delayed
500313,Vistara,Mumbai,Kolkata,348,2023-06-14 00:00:00,98,-15,9059,On Time
500314,IndiGo,Chennai,Delhi,1228,2023-06-14 01:00:00,116,69,16767,Delayed
500315,Vistara,Kolkata,Delhi,1305,2023-06-14 02:00:00,12,154,16383,Delayed
500316,Air India,Delhi,Chennai,2492,2023-06-14 03:00:00,12,114,9483,On Time
500317,IndiGo,Kolkata,Hyderabad,576,2023-06-14 04:00:00,17,74,3149,On Time
500318,Air India,Bengaluru,Delhi,2068,2023-06-14 05:00:00,172,54,4594,On Time
500319,Akasa Air,Kolkata,Kolkata,2329,2023-06-14 06:00:00,114,79,10943,On Time
500320,IndiGo,Delhi,Chennai,1320,2023-06-14 07:00:00,159,158,5175,Cancelled
500321,Akasa Air,Chennai,Bengaluru,1295,2023-06-14 08:00:00,130,38,15789,On Time
500322,Vistara,Kolkata,Delhi,1720,2023-06-14 09:00:00,63,15,15907,Delayed
500323,Akasa Air,Mumbai,Bengaluru,1139,2023-06-14 10:00:00,64,75,9355,Delayed
500324,Air India,Hyderabad,Bengaluru,2473,2023-06-14 11:00:00,56,7,9710,On Time
500325,Vistara,Bengaluru,Mumbai,2206,2023-06-14 12:00:00,86,166,4071,Delayed
500326,SpiceJet,Hyderabad,Bengaluru,1306,2023-06-14 13:00:00,102,99,10045,Cancelled
500327,IndiGo,Chennai,Delhi,485,2023-06-14 14:00:00,110,39,14320,On Time
500328,SpiceJet,Chennai,Chennai,2000,2023-06-14 15:00:00,77,164,16187,Delayed
500329,SpiceJet,Kolkata,Mumbai,2062,2023-06-14 16:00:00,45,-13,2695,Delayed
500330,SpiceJet,Kolkata,Delhi,1082,2023-06-14 17:00:00,139,91,17281,Delayed
500331,Air India,Chennai,Mumbai,2197,2023-06-14 18:00:00,57,114,6635,On Time
500332,Vistara,Mumbai,Chennai,1314,2023-06-14 19:00:00,8,181,17468,Delayed
500333,Vistara,Hyderabad,Hyderabad,2497,2023-06-14 20:00:00,23,14,8710,On Time
500334,Akasa Air,Kolkata,Kolkata,753,2023-06-14 21:00:00,1,115,8950,On Time
500335,IndiGo,Hyderabad,Kolkata,681,2023-06-14 22:00:00,80,111,7132,On Time
500336,Vistara,Bengaluru,Kolkata,619,2023-06-14 23:00:00,37,117,8189,Delayed
500337,Vistara,Delhi,Chennai,1772,2023-06-15 00:00:00,-10,115,11176,On Time
500338,IndiGo,Chennai,Kolkata,1794,2023-06-15 01:00:00,68,161,3423,Delayed
500339,SpiceJet,Kolkata,Mumbai,816,2023-06-15 02:00:00,46,94,8140,On Time
500340,IndiGo,Mumbai,Kolkata,503,2023-06-15 03:00:00,165,191,6755,On Time
500341,SpiceJet,Mumbai,Delhi,2337,2023-06-15 04:00:00,113,123,13303,On Time
500342,Vistara,Hyderabad,Hyderabad,1356,2023-06-15 05:00:00,93,58,5913,On Time
500343,Akasa Air,Chennai,Mumbai,460,2023-06-15 06:00:00,137,-9,6575,On Time
500344,Vistara,Hyderabad,Kolkata,473,2023-06-15 07:00:00,90,129,12696,On Time
500345,Vistara,Mumbai,Delhi,1087,2023-06-15 08:00:00,147,144,13656,Delayed
500346,Akasa Air,Delhi,Chennai,715,2023-06-15 09:00:00,133,128,13613,On Time
500347,IndiGo,Chennai,Mumbai,1139,2023-06-15 10:00:00,73,66,12768,On Time
500348,IndiGo,Kolkata,Mumbai,2235,2023-06-15 11:00:00,105,161,17224,On Time
500349,IndiGo,Kolkata,Bengaluru,2301,2023-06-15 12:00:00,21,62,10678,On Time
500350,Air India,Delhi,Kolkata,524,2023-06-15 13:00:00,17,144,12488,On Time
500351,Akasa Air,Delhi,Chennai,513,2023-06-15 14:00:00,131,94,6920,On Time
500352,Akasa Air,Chennai,Hyderabad,1390,2023-06-15 15:00:00,160,113,5261,Delayed
500353,Vistara,Kolkata,Chennai,1532,2023-06-15 16:00:00,-6,197,7944,Delayed
500354,Air India,Chennai,Hyderabad,1458,2023-06-15 17:00:00,-7,171,4210,On Time
500355,SpiceJet,Hyderabad,Hyderabad,795,2023-06-15 18:00:00,123,69,6574,On Time
500356,SpiceJet,Hyderabad,Hyderabad,1741,2023-06-15 19:00:00,171,83,16816,Delayed
500357,IndiGo,Chennai,Kolkata,619,2023-06-15 20:00:00,68,157,9866,On Time
500358,IndiGo,Mumbai,Delhi,2156,2023-06-15 21:00:00,94,72,16699,Cancelled
500359,IndiGo,Bengaluru,Chennai,2334,2023-06-15 22:00:00,160,73,12465,On Time
500360,Akasa Air,Bengaluru,Kolkata,655,2023-06-15 23:00:00,132,-4,15123,On Time
500361,SpiceJet,Mumbai,Kolkata,1985,2023-06-16 00:00:00,66,59,3681,On Time
500362,SpiceJet,Hyderabad,Kolkata,1526,2023-06-16 01:00:00,161,120,10348,On Time
500363,IndiGo,Chennai,Kolkata,1183,2023-06-16 02:00:00,45,100,4446,On Time
500364,Vistara,Hyderabad,Delhi,1234,2023-06-16 03:00:00,153,18,12250,Delayed
500365,Vistara,Chennai,Delhi,2201,2023-06-16 04:00:00,38,13,9982,On Time
500366,Air India,Delhi,Delhi,2358,2023-06-16 05:00:00,113,13,5185,On Time
500367,Akasa Air,Mumbai,Chennai,576,2023-06-16 06:00:00,146,197,10815,On Time
500368,Vistara,Kolkata,Mumbai,899,2023-06-16 07:00:00,78,140,11167,Delayed
500369,SpiceJet,Bengaluru,Chennai,583,2023-06-16 08:00:00,38,50,12543,On Time
500370,SpiceJet,Hyderabad,Kolkata,1864,2023-06-16 09:00:00,80,-15,9557,On Time
500371,Air India,Chennai,Hyderabad,2157,2023-06-16 10:00:00,162,69,7334,On Time
500372,Air India,Mumbai,Hyderabad,2137,2023-06-16 11:00:00,52,37,11828,Delayed
500373,Air India,Hyderabad,Chennai,1501,2023-06-16 12:00:00,155,195,17277,On Time
500374,Vistara,Hyderabad,Delhi,2347,2023-06-16 13:00:00,87,156,5192,On Time
500375,Air India,Kolkata,Delhi,1637,2023-06-16 14:00:00,56,116,17665,Delayed
500376,Vistara,Delhi,Mumbai,2384,2023-06-16 15:00:00,101,42,2721,On Time
500377,Akasa Air,Mumbai,Delhi,1153,2023-06-16 16:00:00,100,163,8721,On Time
500378,SpiceJet,Hyderabad,Bengaluru,994,2023-06-16 17:00:00,93,10,7118,Delayed
500379,IndiGo,Delhi,Mumbai,821,2023-06-16 18:00:00,137,140,12626,Cancelled
500380,SpiceJet,Mumbai,Chennai,803,2023-06-16 19:00:00,4,63,11895,On Time
500381,SpiceJet,Chennai,Bengaluru,2238,2023-06-16 20:00:00,158,124,12902,On Time
500382,IndiGo,Mumbai,Hyderabad,2033,2023-06-16 21:00:00,163,192,14430,Delayed
500383,IndiGo,Chennai,Bengaluru,1211,2023-06-16 22:00:00,155,-2,11106,On Time
500384,SpiceJet,Chennai,Kolkata,332,2023-06-16 23:00:00,15,197,11434,On Time
500385,IndiGo,Delhi,Hyderabad,2203,2023-06-17 00:00:00,131,196,2542,On Time
500386,Akasa Air,Mumbai,Bengaluru,346,2023-06-17 01:00:00,28,-5,14231,On Time
500387,Vistara,Kolkata,Kolkata,1902,2023-06-17 02:00:00,152,50,15595,On Time
500388,Vistara,Kolkata,Hyderabad,1391,2023-06-17 03:00:00,32,4,6756,Delayed
500389,Air India,Hyderabad,Bengaluru,2459,2023-06-17 04:00:00,167,-6,7835,On Time
500390,Air India,Kolkata,Kolkata,1321,2023-06-17 05:00:00,-5,31,3480,Delayed
500391,Akasa Air,Delhi,Hyderabad,855,2023-06-17 06:00:00,11,122,15742,Delayed
500392,Vistara,Hyderabad,Delhi,545,2023-06-17 07:00:00,175,44,4395,Delayed
500393,Vistara,Hyderabad,Mumbai,1125,2023-06-17 08:00:00,9,37,10564,On Time
500394,Akasa Air,Kolkata,Delhi,487,2023-06-17 09:00:00,40,42,5218,On Time
500395,Vistara,Bengaluru,Chennai,426,2023-06-17 10:00:00,119,137,6230,On Time
500396,Air India,Bengaluru,Chennai,1065,2023-06-17 11:00:00,164,189,14617,On Time
500397,Akasa Air,Delhi,Mumbai,550,2023-06-17 12:00:00,170,92,14672,On Time
500398,Air India,Bengaluru,Delhi,809,2023-06-17 13:00:00,118,2,11516,On Time
500399,SpiceJet,Bengaluru,Kolkata,2066,2023-06-17 14:00:00,24,36,13098,On Time
500400,IndiGo,Chennai,Kolkata,538,2023-06-17 15:00:00,41,38,14402,On Time
500401,IndiGo,Kolkata,Hyderabad,1123,2023-06-17 16:00:00,57,75,6146,On Time
500402,SpiceJet,Kolkata,Bengaluru,1590,2023-06-17 17:00:00,84,142,8728,On Time
500403,SpiceJet,Delhi,Chennai,539,2023-06-17 18:00:00,165,163,16082,On Time
500404,IndiGo,Mumbai,Hyderabad,1273,2023-06-17 19:00:00,114,143,16256,On Time
500405,Vistara,Delhi,Delhi,2346,2023-06-17 20:00:00,148,159,15018,Cancelled
500406,SpiceJet,Chennai,Hyderabad,1479,2023-06-17 21:00:00,101,29,15378,On Time
500407,Vistara,Hyderabad,Chennai,479,2023-06-17 22:00:00,-1,-6,17282,On Time
500408,Air India,Chennai,Delhi,1761,2023-06-17 23:00:00,161,116,7190,On Time
500409,IndiGo,Bengaluru,Hyderabad,1236,2023-06-18 00:00:00,-10,61,6541,Delayed
500410,IndiGo,Chennai,Hyderabad,390,2023-06-18 01:00:00,48,20,15928,On Time
500411,Vistara,Chennai,Chennai,811,2023-06-18 02:00:00,42,77,17165,On Time
500412,Air India,Kolkata,Bengaluru,958,2023-06-18 03:00:00,44,20,14543,On Time
500413,Air India,Kolkata,Mumbai,437,2023-06-18 04:00:00,170,160,17588,On Time
500414,Vistara,Delhi,Hyderabad,1781,2023-06-18 05:00:00,120,120,15454,Delayed
500415,Vistara,Chennai,Mumbai,1182,2023-06-18 06:00:00,113,112,5417,Delayed
500416,Akasa Air,Chennai,Mumbai,1339,2023-06-18 07:00:00,-3,117,16279,On Time
500417,IndiGo,Mumbai,Chennai,2391,2023-06-18 08:00:00,72,16,16691,On Time
500418,Akasa Air,Delhi,Delhi,572,2023-06-18 09:00:00,136,31,4588,On Time
500419,Air India,Bengaluru,Chennai,477,2023-06-18 10:00:00,27,144,10951,On Time
500420,Air India,Hyderabad,Kolkata,2066,2023-06-18 11:00:00,48,145,13787,Delayed
500421,Vistara,Mumbai,Hyderabad,2159,2023-06-18 12:00:00,159,196,12504,On Time
500422,Vistara,Chennai,Hyderabad,956,2023-06-18 13:00:00,158,44,5554,On Time
500423,Air India,Chennai,Kolkata,809,2023-06-18 14:00:00,12,190,8848,On Time
500424,SpiceJet,Kolkata,Bengaluru,359,2023-06-18 15:00:00,116,67,9507,Cancelled
500425,Air India,Kolkata,Hyderabad,1700,2023-06-18 16:00:00,8,110,11543,Delayed
500426,Akasa Air,Hyderabad,Bengaluru,1825,2023-06-18 17:00:00,38,-13,15421,On Time
500427,IndiGo,Chennai,Hyderabad,1702,2023-06-18 18:00:00,29,199,14485,Delayed
500428,Akasa Air,Delhi,Hyderabad,2101,2023-06-18 19:00:00,165,176,10125,On Time
500429,SpiceJet,Mumbai,Chennai,1013,2023-06-18 20:00:00,157,89,13978,On Time
500430,IndiGo,Hyderabad,Kolkata,2344,2023-06-18 21:00:00,9,-15,4083,On Time
500431,Akasa Air,Hyderabad,Mumbai,1167,2023-06-18 22:00:00,42,185,15702,On Time
500432,Air India,Mumbai,Bengaluru,2162,2023-06-18 23:00:00,50,60,13109,Delayed
500433,Akasa Air,Bengaluru,Mumbai,1466,2023-06-19 00:00:00,-2,160,17986,On Time
500434,Air India,Bengaluru,Delhi,2087,2023-06-19 01:00:00,68,-5,9684,Delayed
500435,Akasa Air,Kolkata,Kolkata,2413,2023-06-19 02:00:00,118,162,10525,On Time
500436,IndiGo,Chennai,Bengaluru,1559,2023-06-19 03:00:00,124,196,5548,On Time
500437,Akasa Air,Kolkata,Mumbai,1321,2023-06-19 04:00:00,27,156,12824,Delayed
500438,Air India,Hyderabad,Kolkata,1065,2023-06-19 05:00:00,169,80,10590,On Time
500439,Air India,Chennai,Kolkata,1722,2023-06-19 06:00:00,37,67,3844,On Time
500440,Air India,Mumbai,Delhi,1816,2023-06-19 07:00:00,62,160,4094,On Time
500441,Air India,Kolkata,Chennai,558,2023-06-19 08:00:00,143,50,6973,On Time
500442,Akasa Air,Kolkata,Chennai,1810,2023-06-19 09:00:00,151,47,14036,Delayed
500443,Air India,Chennai,Bengaluru,2257,2023-06-19 10:00:00,142,6,6486,Delayed
500444,Vistara,Bengaluru,Delhi,1444,2023-06-19 11:00:00,-7,152,13201,On Time
500445,IndiGo,Mumbai,Delhi,1388,2023-06-19 12:00:00,130,-1,8193,On Time
500446,Vistara,Hyderabad,Delhi,1299,2023-06-19 13:00:00,98,36,15642,Delayed
500447,SpiceJet,Delhi,Hyderabad,2216,2023-06-19 14:00:00,146,50,9094,On Time
500448,Vistara,Delhi,Chennai,1805,2023-06-19 15:00:00,-10,31,13865,On Time
500449,IndiGo,Bengaluru,Kolkata,1322,2023-06-19 16:00:00,97,76,12016,On Time
500450,SpiceJet,Mumbai,Bengaluru,1189,2023-06-19 17:00:00,2,190,5933,On Time
500451,SpiceJet,Kolkata,Mumbai,1880,2023-06-19 18:00:00,52,93,4068,Delayed
500452,Air India,Mumbai,Chennai,2358,2023-06-19 19:00:00,84,-14,8153,On Time
500453,SpiceJet,Mumbai,Mumbai,1724,2023-06-19 20:00:00,142,174,2627,On Time
500454,Akasa Air,Mumbai,Mumbai,510,2023-06-19 21:00:00,24,39,5212,On Time
500455,Air India,Mumbai,Delhi,1325,2023-06-19 22:00:00,7,30,16238,On Time
500456,IndiGo,Delhi,Hyderabad,828,2023-06-19 23:00:00,100,37,2517,On Time
500457,Akasa Air,Hyderabad,Hyderabad,616,2023-06-20 00:00:00,111,142,11265,Delayed
500458,Akasa Air,Delhi,Mumbai,1598,2023-06-20 01:00:00,64,154,6180,On Time
500459,SpiceJet,Bengaluru,Mumbai,982,2023-06-20 02:00:00,12,155,6579,Delayed
500460,Air India,Hyderabad,Bengaluru,1392,2023-06-20 03:00:00,31,53,9665,On Time
500461,Akasa Air,Hyderabad,Bengaluru,1128,2023-06-20 04:00:00,40,163,8621,On Time
500462,SpiceJet,Delhi,Kolkata,2102,2023-06-20 05:00:00,67,16,15764,On Time
500463,SpiceJet,Chennai,Mumbai,1223,2023-06-20 06:00:00,45,70,15299,On Time
500464,Akasa Air,Delhi,Hyderabad,830,2023-06-20 07:00:00,125,100,15556,On Time
500465,SpiceJet,Bengaluru,Bengaluru,2280,2023-06-20 08:00:00,57,194,16856,Cancelled
500466,SpiceJet,Mumbai,Hyderabad,1316,2023-06-20 09:00:00,176,123,3753,Delayed
500467,Akasa Air,Kolkata,Mumbai,1841,2023-06-20 10:00:00,170,68,11226,On Time
500468,Akasa Air,Mumbai,Delhi,723,2023-06-20 11:00:00,119,108,7427,Cancelled
500469,Vistara,Hyderabad,Kolkata,2030,2023-06-20 12:00:00,85,-5,17145,Delayed
500470,Akasa Air,Hyderabad,Bengaluru,2480,2023-06-20 13:00:00,139,154,2717,Delayed
500471,Air India,Bengaluru,Hyderabad,373,2023-06-20 14:00:00,157,138,10529,Delayed
500472,SpiceJet,Hyderabad,Kolkata,731,2023-06-20 15:00:00,51,76,7069,On Time
500473,Akasa Air,Mumbai,Delhi,1631,2023-06-20 16:00:00,5,190,3659,On Time
500474,SpiceJet,Kolkata,Bengaluru,1595,2023-06-20 17:00:00,38,136,7112,On Time
500475,Air India,Delhi,Mumbai,390,2023-06-20 18:00:00,175,64,10554,On Time
500476,IndiGo,Chennai,Kolkata,1396,2023-06-20 19:00:00,95,106,10076,Cancelled
500477,Air India,Bengaluru,Delhi,540,2023-06-20 20:00:00,25,-6,17878,On Time
500478,SpiceJet,Mumbai,Delhi,1180,2023-06-20 21:00:00,165,56,13925,Cancelled
500479,Vistara,Delhi,Hyderabad,2249,2023-06-20 22:00:00,97,171,4914,Delayed
500480,Air India,Delhi,Hyderabad,2397,2023-06-20 23:00:00,149,176,11392,On Time
500481,SpiceJet,Mumbai,Chennai,2043,2023-06-21 00:00:00,132,14,15553,Delayed
500482,Air India,Bengaluru,Kolkata,951,2023-06-21 01:00:00,72,183,4566,Delayed
500483,SpiceJet,Delhi,Bengaluru,2390,2023-06-21 02:00:00,75,191,6075,On Time
500484,Air India,Mumbai,Hyderabad,2146,2023-06-21 03:00:00,77,187,7845,Delayed
500485,Air India,Hyderabad,Bengaluru,765,2023-06-21 04:00:00,40,37,4534,On Time
500486,Akasa Air,Kolkata,Delhi,2190,2023-06-21 05:00:00,171,138,11077,Cancelled
500487,Air India,Hyderabad,Bengaluru,1084,2023-06-21 06:00:00,72,181,6931,Delayed
500488,Vistara,Bengaluru,Chennai,2339,2023-06-21 07:00:00,59,103,3011,On Time
500489,Vistara,Chennai,Chennai,1456,2023-06-21 08:00:00,67,22,4271,On Time
500490,SpiceJet,Chennai,Bengaluru,1449,2023-06-21 09:00:00,119,48,7204,Delayed
500491,Akasa Air,Delhi,Delhi,731,2023-06-21 10:00:00,67,71,12843,On Time
500492,SpiceJet,Chennai,Mumbai,626,2023-06-21 11:00:00,92,100,7096,Delayed
500493,Air India,Delhi,Chennai,1171,2023-06-21 12:00:00,174,128,3704,Delayed
500494,Air India,Mumbai,Mumbai,2338,2023-06-21 13:00:00,-4,42,5897,Delayed
500495,IndiGo,Hyderabad,Bengaluru,1306,2023-06-21 14:00:00,29,104,2943,On Time
500496,SpiceJet,Bengaluru,Kolkata,1475,2023-06-21 15:00:00,71,20,12115,On Time
500497,IndiGo,Hyderabad,Delhi,1994,2023-06-21 16:00:00,63,106,7332,On Time
500498,Vistara,Mumbai,Delhi,1475,2023-06-21 17:00:00,10,106,8505,On Time
500499,IndiGo,Delhi,Hyderabad,2215,2023-06-21 18:00:00,121,77,2705,On Time
500500,SpiceJet,Hyderabad,Kolkata,666,2023-06-21 19:00:00,3,183,9741,Cancelled
500501,Air India,Kolkata,Kolkata,2170,2023-06-21 20:00:00,20,104,5205,On Time
500502,Vistara,Delhi,Kolkata,703,2023-06-21 21:00:00,63,173,11973,On Time
500503,Air India,Delhi,Delhi,643,2023-06-21 22:00:00,20,52,8151,On Time
500504,SpiceJet,Chennai,Delhi,881,2023-06-21 23:00:00,102,55,15668,Delayed
500505,SpiceJet,Bengaluru,Delhi,2322,2023-06-22 00:00:00,151,104,7987,Delayed
500506,Air India,Mumbai,Bengaluru,2452,2023-06-22 01:00:00,75,105,5686,On Time
500507,Vistara,Delhi,Delhi,1928,2023-06-22 02:00:00,103,164,7197,On Time
500508,Vistara,Delhi,Kolkata,2085,2023-06-22 03:00:00,161,85,15524,Delayed
500509,Akasa Air,Delhi,Mumbai,612,2023-06-22 04:00:00,79,46,10656,On Time
500510,Vistara,Hyderabad,Delhi,1212,2023-06-22 05:00:00,162,132,4497,On Time
500511,IndiGo,Hyderabad,Hyderabad,1784,2023-06-22 06:00:00,149,5,16887,On Time
500512,SpiceJet,Kolkata,Chennai,1516,2023-06-22 07:00:00,125,119,13370,Delayed
500513,SpiceJet,Chennai,Mumbai,1566,2023-06-22 08:00:00,23,68,13807,Delayed
500514,Akasa Air,Delhi,Delhi,697,2023-06-22 09:00:00,59,155,13512,On Time
500515,Air India,Delhi,Bengaluru,1546,2023-06-22 10:00:00,86,3,3063,On Time
500516,IndiGo,Delhi,Delhi,865,2023-06-22 11:00:00,126,162,17355,On Time
500517,IndiGo,Chennai,Hyderabad,830,2023-06-22 12:00:00,126,2,10661,On Time
500518,Vistara,Bengaluru,Bengaluru,1274,2023-06-22 13:00:00,172,5,15121,Delayed
500519,IndiGo,Chennai,Delhi,381,2023-06-22 14:00:00,131,62,4729,On Time
500520,IndiGo,Mumbai,Hyderabad,1779,2023-06-22 15:00:00,96,106,9366,On Time
500521,Vistara,Chennai,Chennai,1334,2023-06-22 16:00:00,104,115,10721,On Time
500522,IndiGo,Hyderabad,Kolkata,1483,2023-06-22 17:00:00,135,39,16767,On Time
500523,Vistara,Chennai,Chennai,1313,2023-06-22 18:00:00,162,115,12866,Delayed
500524,IndiGo,Chennai,Chennai,1323,2023-06-22 19:00:00,35,179,16430,On Time
500525,Akasa Air,Mumbai,Bengaluru,2303,2023-06-22 20:00:00,167,130,10120,On Time
500526,SpiceJet,Chennai,Chennai,2405,2023-06-22 21:00:00,21,141,17583,On Time
500527,Akasa Air,Hyderabad,Mumbai,1969,2023-06-22 22:00:00,130,16,4119,Cancelled
500528,IndiGo,Delhi,Kolkata,1039,2023-06-22 23:00:00,119,188,4477,On Time
500529,SpiceJet,Bengaluru,Kolkata,463,2023-06-23 00:00:00,96,143,8712,On Time
500530,Akasa Air,Mumbai,Delhi,997,2023-06-23 01:00:00,151,164,6503,Delayed
500531,IndiGo,Delhi,Bengaluru,1029,2023-06-23 02:00:00,172,40,5689,Delayed
500532,Vistara,Delhi,Chennai,1371,2023-06-23 03:00:00,112,48,9754,Delayed
500533,Vistara,Chennai,Chennai,740,2023-06-23 04:00:00,84,102,4501,Delayed
500534,SpiceJet,Mumbai,Mumbai,1711,2023-06-23 05:00:00,142,36,10258,On Time
500535,SpiceJet,Mumbai,Delhi,2202,2023-06-23 06:00:00,37,112,6551,Delayed
500536,Vistara,Chennai,Delhi,894,2023-06-23 07:00:00,53,-13,17775,Delayed
500537,Vistara,Mumbai,Mumbai,1037,2023-06-23 08:00:00,141,21,14050,On Time
500538,Akasa Air,Delhi,Bengaluru,2192,2023-06-23 09:00:00,93,144,13161,On Time
500539,Akasa Air,Chennai,Delhi,740,2023-06-23 10:00:00,168,57,4826,On Time
500540,Akasa Air,Chennai,Hyderabad,474,2023-06-23 11:00:00,69,15,10204,On Time
500541,IndiGo,Mumbai,Kolkata,2261,2023-06-23 12:00:00,75,53,4491,Cancelled
500542,SpiceJet,Mumbai,Chennai,335,2023-06-23 13:00:00,15,93,15872,On Time
500543,IndiGo,Hyderabad,Chennai,753,2023-06-23 14:00:00,120,128,17452,On Time
500544,Air India,Bengaluru,Kolkata,865,2023-06-23 15:00:00,89,84,7751,On Time
500545,SpiceJet,Bengaluru,Hyderabad,1764,2023-06-23 16:00:00,31,112,10168,Delayed
500546,Akasa Air,Hyderabad,Mumbai,1810,2023-06-23 17:00:00,92,4,13581,Delayed
500547,IndiGo,Delhi,Bengaluru,2066,2023-06-23 18:00:00,161,151,3868,On Time
500548,Air India,Mumbai,Delhi,1568,2023-06-23 19:00:00,75,150,9473,Cancelled
500549,Vistara,Kolkata,Mumbai,414,2023-06-23 20:00:00,65,53,10688,On Time
500550,IndiGo,Hyderabad,Hyderabad,1207,2023-06-23 21:00:00,108,96,6770,On Time
500551,Air India,Hyderabad,Bengaluru,2386,2023-06-23 22:00:00,55,44,15855,Delayed
500552,Vistara,Bengaluru,Kolkata,1404,2023-06-23 23:00:00,112,87,17720,On Time
500553,Air India,Bengaluru,Chennai,1290,2023-06-24 00:00:00,2,54,15562,On Time
500554,SpiceJet,Kolkata,Chennai,833,2023-06-24 01:00:00,90,163,10874,On Time
500555,IndiGo,Chennai,Kolkata,496,2023-06-24 02:00:00,22,15,8260,Delayed
500556,SpiceJet,Hyderabad,Bengaluru,1074,2023-06-24 03:00:00,-6,26,3702,On Time
500557,IndiGo,Kolkata,Mumbai,1797,2023-06-24 04:00:00,6,117,17663,Delayed
500558,Vistara,Bengaluru,Bengaluru,839,2023-06-24 05:00:00,62,181,8494,On Time
500559,Akasa Air,Bengaluru,Delhi,1652,2023-06-24 06:00:00,138,4,2645,Delayed
500560,Akasa Air,Hyderabad,Kolkata,1393,2023-06-24 07:00:00,26,44,14712,Delayed
500561,IndiGo,Chennai,Chennai,1423,2023-06-24 08:00:00,70,149,8021,Delayed
500562,Air India,Chennai,Delhi,1557,2023-06-24 09:00:00,46,112,13925,Delayed
500563,IndiGo,Chennai,Chennai,2317,2023-06-24 10:00:00,32,176,15629,On Time
500564,Air India,Delhi,Hyderabad,2276,2023-06-24 11:00:00,71,107,12344,Delayed
500565,Akasa Air,Kolkata,Hyderabad,2163,2023-06-24 12:00:00,102,16,6354,Delayed
500566,SpiceJet,Delhi,Mumbai,2338,2023-06-24 13:00:00,112,185,5314,On Time
500567,Akasa Air,Mumbai,Delhi,646,2023-06-24 14:00:00,130,45,15804,Delayed
500568,Akasa Air,Delhi,Chennai,1716,2023-06-24 15:00:00,70,135,8976,On Time
500569,IndiGo,Chennai,Hyderabad,896,2023-06-24 16:00:00,78,173,12173,Delayed
500570,Vistara,Hyderabad,Kolkata,948,2023-06-24 17:00:00,162,183,17386,Delayed
500571,Akasa Air,Mumbai,Mumbai,2357,2023-06-24 18:00:00,135,129,7796,On Time
500572,SpiceJet,Hyderabad,Bengaluru,1355,2023-06-24 19:00:00,147,127,8447,Delayed
500573,IndiGo,Chennai,Mumbai,512,2023-06-24 20:00:00,30,118,9927,On Time
500574,Vistara,Kolkata,Kolkata,499,2023-06-24 21:00:00,72,25,8213,On Time
500575,Vistara,Kolkata,Chennai,318,2023-06-24 22:00:00,154,10,7856,On Time
500576,Vistara,Delhi,Delhi,636,2023-06-24 23:00:00,98,92,2722,Cancelled
500577,IndiGo,Mumbai,Chennai,2372,2023-06-25 00:00:00,104,6,11919,Delayed
500578,IndiGo,Bengaluru,Kolkata,2468,2023-06-25 01:00:00,133,49,4295,Cancelled
500579,SpiceJet,Hyderabad,Mumbai,1235,2023-06-25 02:00:00,26,69,11553,Delayed
